cell	trait	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
L2_3_IT.NMF3	ADHD	0.160815707146882	0.2011113938905874	0.011580127905709486	1.2505705907626368	0.07200868690726028	0.0005955146872406946	1.3232392030873956e-09	2.607284225317458e-09	0.507516284660634
L2_3_IT.NMF3	Drinks Per Week	0.160815707146882	0.1963778921322428	0.010875998148407758	1.221136265954916	0.06763019820243117	0.0010024873139240647	8.595467404221577e-10	6.874150539102066e-10	1.2504043016410806
L2_3_IT.NMF3	Alzheimer Disease	0.160815707146882	0.08691469724592218	0.030989292548013084	0.5404614933946602	0.19270065777659906	0.018075182381936103	-9.104237906016016e-10	5.021292348686583e-10	-1.8131264371407108
L2_3_IT.NMF3	Alzheimer Disease2	0.160815707146882	0.1246653498149109	0.02368541757773023	0.7752063030823665	0.14728298620791444	0.15335137344774138	-2.4792145736993918e-11	3.2916735135070616e-10	-0.075317754434824
L2_3_IT.NMF3	Alzheimer Disease3	0.160815707146882	0.150697892798602	0.0191069562390623	0.9370844146521157	0.11881274894131358	0.5968199474572764	9.161694740589494e-10	5.998826543102097e-10	1.5272478166791306
L2_3_IT.NMF3	Anorexia	0.160815707146882	0.1978697081814734	0.016365159033702052	1.2304128228018665	0.10176343669436988	0.029381602770909804	4.891430142733834e-09	5.881787702435146e-09	0.8316230354095764
L2_3_IT.NMF3	Autism	0.160815707146882	0.22683033401450664	0.01888052358739541	1.4104986262774057	0.11740472322240743	0.0013686008887105264	1.1695371469336305e-08	5.109890540287777e-09	2.288771428101403
L2_3_IT.NMF3	BMI	0.160815707146882	0.20710488515217773	0.007663803842992305	1.2878399058558205	0.047655816580108826	1.918535807359358e-09	6.2172636526403035e-09	2.2451934198973164e-09	2.769143895373009
L2_3_IT.NMF3	Bipolar Disorder2	0.160815707146882	0.2424268020820747	0.011667906914341266	1.5074821134272207	0.07255452294647009	2.2640686463326373e-11	1.550474647367892e-08	2.99026442512251e-09	5.185075387787385
L2_3_IT.NMF3	Bipolar Disorder	0.160815707146882	0.24025549199954552	0.015845113741713147	1.4939802601502519	0.09852964006333607	4.6206432979949516e-07	2.3831012086421035e-08	6.688524743483211e-09	3.5629698626203274
