"id","label"
38714,"OLIG2"
37947,"OLIG2"
38361,"OLIG2"
38431,"OLIG2"
38136,"OLIG2"
35875,"OLIG2"
35710,"OLIG2"
35046,"OLIG2"
34854,"OLIG2"
34560,"OLIG2"
34556,"OLIG2"
34384,"OLIG2"
34521,"OLIG2"
34413,"OLIG2"
34734,"OLIG2"
33432,"OLIG2"
34325,"TMEM119"
34227,"TMEM119"
31760,"OLIG2"
31500,"OLIG2"
31605,"OLIG2"
31746,"TMEM119"
31225,"OLIG2"
31236,"OLIG2"
34046,"TMEM119"
32717,"TMEM119"
32258,"TMEM119"
32402,"OLIG2"
33250,"OLIG2"
32547,"OLIG2"
32903,"TMEM119"
32773,"TMEM119"
33005,"TMEM119"
33059,"TMEM119"
33018,"OLIG2"
35167,"OLIG2"
32966,"OLIG2"
33826,"OLIG2"
33961,"OLIG2"
34400,"OLIG2"
31726,"OLIG2"
31336,"OLIG2"
31233,"OLIG2"
31240,"OLIG2"
30918,"OLIG2"
30812,"OLIG2"
31329,"TMEM119"
29746,"TMEM119"
29916,"TMEM119"
31985,"TMEM119"
31612,"OLIG2"
29730,"TMEM119"
35424,"TMEM119"
35238,"OLIG2"
35207,"OLIG2"
34957,"OLIG2"
34889,"OLIG2"
34532,"OLIG2"
31287,"NeuN"
34752,"NeuN"
31523,"NeuN"
34058,"NeuN"
31044,"NeuN"
35903,"NeuN"
35807,"NeuN"
35387,"NeuN"
35345,"NeuN"
34340,"NeuN"
38511,"NeuN"
38124,"NeuN"
38038,"NeuN"
37872,"NeuN"
37635,"NeuN"
37119,"NeuN"
38647,"NeuN"
38226,"NeuN"
37121,"NeuN"
36712,"NeuN"
36596,"NeuN"
36544,"NeuN"
40171,"NeuN"
40690,"NeuN"
40631,"NeuN"
40234,"NeuN"
40354,"NeuN"
40127,"NeuN"
40461,"NeuN"
39487,"NeuN"
39695,"NeuN"
42287,"NeuN"
41719,"NeuN"
42142,"NeuN"
42086,"NeuN"
42440,"NeuN"
41906,"NeuN"
41642,"NeuN"
41996,"NeuN"
42541,"NeuN"
41566,"NeuN"
41623,"NeuN"
41891,"NeuN"
42882,"NeuN"
42019,"NeuN"
41746,"NeuN"
43610,"OLIG2"
43846,"OLIG2"
43786,"OLIG2"
43546,"OLIG2"
43464,"OLIG2"
19562,"GFAP"
18898,"GFAP"
18722,"GFAP"
17572,"GFAP"
17417,"GFAP"
17371,"GFAP"
23132,"GFAP"
23478,"GFAP"
22890,"GFAP"
23103,"GFAP"
24473,"TMEM119"
21702,"TMEM119"
21136,"TMEM119"
20656,"TMEM119"
20371,"TMEM119"
24131,"GFAP"
23587,"GFAP"
23387,"GFAP"
23177,"GFAP"
22012,"GFAP"
26145,"GFAP"
27479,"GFAP"
27835,"GFAP"
27802,"GFAP"
28591,"GFAP"
28897,"GFAP"
29759,"NeuN"
28837,"TMEM119"
42038,"NeuN"
41933,"NeuN"
41523,"NeuN"
42858,"NeuN"
42398,"NeuN"
40406,"NeuN"
40478,"NeuN"
40564,"NeuN"
40996,"NeuN"
40440,"NeuN"
38638,"NeuN"
38396,"NeuN"
38657,"NeuN"
38505,"NeuN"
38109,"NeuN"
41772,"NeuN"
41406,"NeuN"
42157,"NeuN"
41481,"NeuN"
39850,"NeuN"
39379,"NeuN"
39385,"NeuN"
39075,"NeuN"
38881,"NeuN"
37601,"NeuN"
37838,"NeuN"
37865,"NeuN"
38015,"NeuN"
37935,"NeuN"
23489,"GFAP"
22458,"GFAP"
21921,"GFAP"
21623,"GFAP"
21444,"GFAP"
21255,"GFAP"
24047,"GFAP"
25084,"GFAP"
24309,"GFAP"
25212,"GFAP"
24873,"GFAP"
24279,"GFAP"
25901,"GFAP"
25824,"GFAP"
25713,"GFAP"
25697,"GFAP"
26309,"GFAP"
26217,"TMEM119"
26080,"TMEM119"
26705,"TMEM119"
26651,"TMEM119"
26667,"TMEM119"
27001,"TMEM119"
27524,"TMEM119"
14017,"GFAP"
14187,"GFAP"
15396,"GFAP"
13897,"GFAP"
14805,"GFAP"
14701,"GFAP"
14191,"GFAP"
15244,"GFAP"
14939,"GFAP"
13606,"GFAP"
13279,"GFAP"
12263,"GFAP"
13013,"GFAP"
12530,"GFAP"
16874,"GFAP"
17432,"GFAP"
16512,"GFAP"
18270,"GFAP"
17166,"GFAP"
16445,"GFAP"
16422,"GFAP"
18967,"GFAP"
18349,"GFAP"
18168,"GFAP"
16300,"GFAP"
18211,"GFAP"
16969,"GFAP"
18002,"GFAP"
18102,"GFAP"
16203,"GFAP"
16171,"GFAP"
14990,"GFAP"
15697,"GFAP"
14268,"GFAP"
16744,"GFAP"
15902,"GFAP"
15524,"GFAP"
15121,"GFAP"
14730,"GFAP"
14755,"GFAP"
15681,"GFAP"
14092,"GFAP"
15612,"GFAP"
13476,"GFAP"
12784,"GFAP"
12399,"GFAP"
10267,"GFAP"
10747,"GFAP"
48502,"Dapi"
46189,"Dapi"
46053,"Dapi"
46039,"Dapi"
45763,"Dapi"
46338,"Dapi"
46218,"Dapi"
50043,"Dapi"
50034,"Dapi"
50014,"Dapi"
48917,"Dapi"
48782,"Dapi"
48684,"Dapi"
35134,"Dapi"
34569,"Dapi"
34475,"Dapi"
34383,"Dapi"
31559,"Dapi"
31378,"Dapi"
31176,"Dapi"
19460,"AF"
18030,"AF"
16231,"AF"
31760,"Dapi"
31612,"Dapi"
31500,"Dapi"
52927,"Dapi"
52850,"Dapi"
52846,"Dapi"
52633,"Dapi"
50705,"Dapi"
50560,"Dapi"
19914,"Dapi"
19990,"Dapi"
19788,"Dapi"
14801,"Dapi"
15129,"AF"
14688,"AF"
4651,"AF"
1714,"AF"
1569,"AF"
106,"AF"
8636,"AF"
7973,"AF"
7176,"AF"
7043,"AF"
6872,"AF"
5476,"AF"
8594,"AF"
12764,"AF"
12165,"AF"
11203,"AF"
9134,"AF"
12924,"AF"
8232,"Dapi"
8036,"Dapi"
7907,"Dapi"
7551,"Dapi"
7513,"Dapi"
7342,"Dapi"
7389,"Dapi"
10120,"Dapi"
9648,"Dapi"
9569,"Dapi"
8557,"Dapi"
10411,"Dapi"
3762,"Dapi"
3751,"Dapi"
3160,"AF"
2779,"AF"
1505,"AF"
72,"Dapi"
19263,"AF"
19998,"AF"
19892,"AF"
20250,"AF"
19866,"AF"
18349,"AF"
21032,"AF"
20757,"AF"
20481,"AF"
20438,"AF"
20101,"AF"
25367,"AF"
23878,"AF"
23852,"AF"
23610,"AF"
22822,"AF"
7601,"AF"
5120,"Dapi"
6086,"Dapi"
6091,"Dapi"
31084,"AF"
30728,"AF"
30687,"AF"
28016,"AF"
27710,"AF"
18943,"AF"
16385,"AF"
15820,"AF"
13133,"AF"
11707,"AF"
