id,id,gfap,neun,olig2,tmem119,area,y,x,cell_type_orig,cell_type
70,70,19.635,19.518,0.000,0.000,720.000,1489.872,7963.413,NeuN,neuron
71,71,48.312,2.609,0.000,0.000,698.000,1486.852,13192.660,GFAP,astrocyte
72,72,36.129,0.747,1.983,1.986,898.000,1495.633,4808.488,GFAP,astrocyte
73,73,26.862,0.510,3.255,0.000,1290.000,1496.436,5019.706,DAPI,other
74,74,15.418,37.008,0.000,0.012,1252.000,1500.244,13037.360,NeuN,neuron
75,75,27.567,11.289,3.902,0.662,902.000,1496.092,13129.840,DAPI,other
76,76,15.790,1.790,0.000,0.000,857.000,1495.460,8207.303,DAPI,other
77,77,37.488,0.000,0.376,0.000,641.000,1495.379,9916.585,GFAP,astrocyte
78,78,38.192,0.201,0.208,0.773,998.000,1502.507,5062.068,GFAP,astrocyte
79,79,50.705,0.432,9.396,0.103,745.000,1498.442,13465.219,OLIG2,oligo
80,80,6.697,2.223,0.000,0.327,847.000,1506.882,9319.390,DAPI,other
81,81,22.135,12.157,10.765,0.000,1089.000,1509.598,6229.921,OLIG2,oligo
82,82,11.145,0.000,0.000,0.000,750.000,1505.692,7908.628,DAPI,other
83,83,34.413,0.119,5.397,0.002,1032.000,1511.469,4909.498,GFAP,astrocyte
84,84,32.122,0.218,1.311,15.447,983.000,1513.111,5193.012,TMEM119,microglia
85,85,40.082,31.203,0.000,0.000,718.000,1508.330,6296.068,NeuN,neuron
86,86,9.184,4.236,0.000,0.000,288.000,1504.024,9298.688,DAPI,other
87,87,32.224,6.209,0.000,0.000,393.000,1507.145,6589.412,GFAP,astrocyte
88,88,4.709,1.976,0.000,1.407,917.000,1516.085,9345.736,DAPI,other
89,89,36.654,0.514,0.914,0.168,500.000,1516.822,5107.362,GFAP,astrocyte
90,90,45.591,0.234,14.652,0.000,960.000,1524.873,13459.719,OLIG2,oligo
91,91,22.810,0.066,0.222,0.000,916.000,1520.646,5427.821,DAPI,other
92,92,39.778,0.272,1.827,0.000,1113.000,1527.430,4712.710,GFAP,astrocyte
93,93,24.372,0.000,4.304,0.000,984.000,1526.912,4857.292,DAPI,other
94,94,30.097,19.601,0.000,0.000,381.000,1524.467,12936.462,NeuN,neuron
95,95,49.632,0.045,3.742,0.000,805.000,1531.620,4629.599,GFAP,astrocyte
96,96,11.184,5.289,0.000,0.000,626.000,1530.995,9266.526,DAPI,other
97,97,39.433,0.046,0.000,0.000,1012.000,1537.487,4662.689,GFAP,astrocyte
98,98,40.448,0.183,9.899,0.000,794.000,1534.024,5466.555,OLIG2,oligo
99,99,13.898,0.833,0.000,0.273,528.000,1532.549,5004.042,DAPI,other
100,100,47.474,70.455,0.000,0.031,1019.000,1539.922,12809.029,NeuN,neuron
101,101,24.349,0.059,11.658,0.005,734.000,1536.792,4589.812,OLIG2,oligo
102,102,21.860,8.631,0.000,0.083,578.000,1536.133,7859.818,DAPI,other
103,103,17.825,0.154,17.497,1.014,726.000,1540.021,4741.457,OLIG2,oligo
104,104,50.170,0.096,0.000,0.959,989.000,1542.647,5119.882,GFAP,astrocyte
105,105,32.118,0.159,10.909,0.117,772.000,1542.223,5251.574,OLIG2,oligo
106,106,83.534,0.114,2.653,0.000,969.000,1546.253,9528.602,GFAP,astrocyte
107,107,21.213,0.165,9.562,0.697,842.000,1543.745,5039.552,DAPI,other
108,108,30.030,0.071,6.556,2.146,835.000,1544.030,4904.284,DAPI,other
109,109,23.882,0.000,10.346,0.000,567.000,1548.102,5512.146,DAPI,other
110,110,42.745,0.334,0.169,0.000,646.000,1553.505,5452.848,GFAP,astrocyte
111,111,23.214,0.000,6.795,0.000,1073.000,1555.207,4951.435,DAPI,other
112,112,34.203,0.000,3.618,0.000,526.000,1551.108,4481.869,GFAP,astrocyte
113,113,20.181,0.000,2.902,0.244,623.000,1555.003,5013.571,DAPI,other
114,114,40.731,1.628,6.125,0.000,670.000,1552.700,12613.194,GFAP,astrocyte
115,115,21.333,0.000,10.399,0.923,820.000,1558.026,5231.344,OLIG2,oligo
116,116,32.353,6.705,0.000,4.283,767.000,1556.911,10619.641,GFAP,astrocyte
117,117,39.881,0.344,14.850,0.000,742.000,1558.364,4587.505,OLIG2,oligo
118,118,25.315,0.101,6.056,0.037,815.000,1558.985,4682.957,DAPI,other
119,119,24.011,5.526,0.408,0.000,725.000,1558.087,9251.814,DAPI,other
120,120,26.303,0.000,7.850,0.000,867.000,1561.257,4544.844,DAPI,other
121,121,25.321,0.477,1.253,0.000,1028.000,1566.724,4735.240,DAPI,other
122,122,9.754,2.318,10.052,0.000,211.000,1551.270,7828.829,DAPI,other
123,123,21.237,0.023,0.000,11.769,827.000,1559.464,5092.622,TMEM119,microglia
124,124,44.083,0.332,8.090,0.000,545.000,1563.209,5521.607,GFAP,astrocyte
125,125,47.818,1.614,1.892,2.453,907.000,1562.256,5589.357,GFAP,astrocyte
126,126,23.957,0.068,12.441,0.122,913.000,1563.488,5157.171,OLIG2,oligo
127,127,36.481,0.000,8.664,0.012,901.000,1566.008,5377.145,GFAP,astrocyte
128,128,54.168,1.477,6.951,0.000,637.000,1560.854,13279.816,GFAP,astrocyte
129,129,24.469,0.000,8.921,0.000,757.000,1568.547,4898.584,DAPI,other
130,130,11.710,2.750,0.103,0.107,824.000,1570.650,7828.892,DAPI,other
131,131,28.647,0.113,21.032,0.488,1058.000,1570.832,4357.909,OLIG2,oligo
132,132,20.778,0.260,11.946,0.000,781.000,1570.050,5036.904,OLIG2,oligo
133,133,60.436,0.055,13.776,0.668,1291.000,1572.834,4196.689,OLIG2,oligo
134,134,28.036,0.000,1.691,7.918,220.000,1565.918,4881.450,DAPI,other
135,135,28.954,0.000,0.000,0.184,347.000,1566.236,4646.908,DAPI,other
136,136,30.137,0.389,0.000,38.287,882.000,1573.287,5341.143,TMEM119,microglia
137,137,33.681,0.045,9.173,5.106,915.000,1576.187,5257.999,OLIG2,oligo
138,138,27.388,1.420,0.674,0.000,758.000,1579.172,7859.261,DAPI,other
139,139,53.847,0.565,2.527,0.806,819.000,1575.166,4028.059,GFAP,astrocyte
140,140,17.400,2.053,0.000,0.025,835.000,1575.686,13181.893,DAPI,other
141,141,46.920,2.822,0.000,0.000,613.000,1572.958,10843.013,GFAP,astrocyte
142,142,14.277,0.188,0.969,0.000,982.000,1580.045,13431.975,DAPI,other
143,143,71.157,3.337,49.111,1.583,587.000,1573.964,3952.169,OLIG2,oligo
144,144,29.394,0.027,4.717,0.000,1055.000,1576.978,4490.780,DAPI,other
145,145,52.741,1.502,0.000,7.259,1036.000,1580.123,3857.109,GFAP,astrocyte
146,146,28.459,0.000,2.830,0.028,798.000,1578.346,4435.980,DAPI,other
147,147,24.249,0.108,0.000,24.832,1225.000,1586.854,4694.750,TMEM119,microglia
148,148,25.672,0.000,2.250,0.307,769.000,1579.342,4810.589,DAPI,other
149,149,39.511,1.473,4.875,0.021,755.000,1576.820,12970.037,GFAP,astrocyte
150,150,88.010,4.035,0.273,0.000,395.000,1578.233,13280.739,GFAP,astrocyte
151,151,58.428,3.984,2.267,2.233,1169.000,1586.975,3745.395,GFAP,astrocyte
152,152,35.403,17.491,0.000,0.000,900.000,1581.646,10808.061,GFAP,astrocyte
153,153,37.039,0.033,11.829,0.000,727.000,1586.785,3929.417,OLIG2,oligo
154,154,73.832,7.089,0.000,0.000,722.000,1585.852,12616.731,GFAP,astrocyte
155,155,40.435,0.978,5.692,2.971,733.000,1582.640,3716.063,GFAP,astrocyte
156,156,29.165,0.076,5.421,0.000,1296.000,1592.234,4583.826,DAPI,other
157,157,29.054,0.580,0.739,1.301,671.000,1582.835,4612.684,DAPI,other
158,158,45.459,32.876,0.000,0.000,571.000,1585.916,10783.191,NeuN,neuron
159,159,22.436,0.045,5.707,0.121,844.000,1588.355,4992.822,DAPI,other
160,160,14.648,27.666,0.000,0.357,580.000,1585.924,9391.028,NeuN,neuron
161,161,28.568,0.000,4.408,10.761,819.000,1588.320,5399.121,TMEM119,microglia
162,162,62.225,13.220,0.000,0.041,849.000,1589.093,10622.285,GFAP,astrocyte
163,163,43.626,0.082,6.749,1.850,919.000,1590.259,5129.912,GFAP,astrocyte
164,164,34.483,1.117,6.097,3.168,631.000,1589.803,4459.166,GFAP,astrocyte
165,165,13.178,5.099,0.119,0.000,714.000,1592.284,13451.592,DAPI,other
166,166,31.147,0.127,0.000,3.953,401.000,1589.741,5356.182,DAPI,other
167,167,28.547,11.959,0.000,0.000,902.000,1595.339,9146.718,DAPI,other
168,168,38.284,0.037,17.230,0.190,595.000,1598.820,3948.202,OLIG2,oligo
169,169,63.320,0.030,0.000,0.000,976.000,1600.168,4122.305,GFAP,astrocyte
170,170,43.852,3.954,0.000,0.000,711.000,1598.007,10849.219,GFAP,astrocyte
171,171,53.672,3.884,14.005,0.056,646.000,1594.901,13284.455,OLIG2,oligo
172,172,39.668,0.032,1.182,0.309,729.000,1601.381,4200.922,GFAP,astrocyte
173,173,43.249,0.210,5.289,9.552,1084.000,1603.719,3840.968,TMEM119,microglia
174,174,65.088,3.465,0.000,0.000,501.000,1595.469,12702.309,GFAP,astrocyte
175,175,8.907,82.031,0.005,0.000,1221.000,1606.613,13336.851,NeuN,neuron
176,176,59.620,0.381,0.000,5.271,624.000,1602.309,4148.037,GFAP,astrocyte
177,177,44.572,0.000,2.451,2.065,830.000,1603.014,4066.039,GFAP,astrocyte
178,178,39.343,0.093,2.122,0.000,853.000,1604.161,3650.960,GFAP,astrocyte
179,179,25.575,0.001,6.494,7.083,1133.000,1608.650,4282.215,DAPI,other
180,180,23.528,0.116,0.295,0.714,816.000,1607.949,4361.898,DAPI,other
181,181,31.738,0.000,0.531,0.000,401.000,1603.648,4891.062,DAPI,other
182,182,21.798,0.000,0.000,3.759,594.000,1607.476,5357.694,DAPI,other
183,183,35.207,0.000,0.000,7.524,874.000,1612.207,4443.690,GFAP,astrocyte
184,184,32.499,1.274,8.570,11.579,961.000,1613.165,5508.942,TMEM119,microglia
185,185,58.902,2.974,7.894,0.031,1290.000,1613.360,3536.609,GFAP,astrocyte
186,186,21.472,0.000,14.837,0.021,1273.000,1614.887,4828.773,OLIG2,oligo
187,187,21.782,0.000,10.176,0.271,1073.000,1613.288,4722.166,DAPI,other
188,188,31.150,10.504,0.000,11.121,613.000,1610.610,5481.610,TMEM119,microglia
189,189,39.419,68.708,0.000,0.000,465.000,1612.656,9134.301,NeuN,neuron
190,190,22.332,0.674,0.000,0.000,783.000,1620.051,7851.323,DAPI,other
191,191,49.312,0.207,10.716,0.000,975.000,1621.342,9392.790,OLIG2,oligo
192,192,28.672,0.130,6.252,0.000,616.000,1615.127,3240.136,DAPI,other
193,193,47.562,0.171,7.079,0.142,1540.000,1624.910,3344.746,GFAP,astrocyte
194,194,32.851,0.028,6.063,0.089,1037.000,1622.086,3774.478,GFAP,astrocyte
195,195,72.176,0.467,0.000,0.147,306.000,1615.134,10154.173,GFAP,astrocyte
196,196,56.212,1.617,0.577,0.000,548.000,1618.905,10731.469,GFAP,astrocyte
197,197,54.239,0.079,5.362,0.000,957.000,1622.880,9941.621,GFAP,astrocyte
198,198,33.936,0.000,1.919,4.724,566.000,1622.182,4222.652,GFAP,astrocyte
199,199,21.641,0.000,10.303,0.000,1061.000,1625.865,5084.680,DAPI,other
200,200,16.452,0.000,25.763,0.662,823.000,1621.876,5202.855,OLIG2,oligo
201,201,33.825,5.193,0.000,0.000,830.000,1623.175,10701.647,GFAP,astrocyte
202,202,29.890,0.000,13.596,1.809,535.000,1625.316,4199.237,OLIG2,oligo
203,203,34.303,0.000,17.804,1.149,864.000,1626.921,3703.323,OLIG2,oligo
204,204,26.521,0.000,1.855,0.000,781.000,1628.693,4608.206,DAPI,other
205,205,24.768,0.052,21.243,0.035,633.000,1628.305,5328.556,OLIG2,oligo
206,206,21.705,0.000,17.051,0.000,593.000,1628.283,5349.536,OLIG2,oligo
207,207,18.464,0.000,8.280,0.000,1218.000,1632.603,4693.701,DAPI,other
208,208,19.418,0.065,15.815,0.000,464.000,1627.319,5021.929,OLIG2,oligo
209,209,39.835,0.351,10.599,2.557,564.000,1630.163,3437.599,OLIG2,oligo
210,210,26.739,0.023,1.289,7.274,793.000,1631.064,5297.387,DAPI,other
211,211,29.312,0.000,0.000,0.000,895.000,1634.803,4794.023,DAPI,other
212,212,40.288,0.129,15.397,0.000,823.000,1635.348,3251.354,OLIG2,oligo
213,213,27.793,0.084,12.642,0.000,905.000,1637.515,3459.251,OLIG2,oligo
214,214,72.673,0.059,0.000,0.000,742.000,1632.753,3898.199,GFAP,astrocyte
215,215,28.766,0.034,5.370,0.000,1184.000,1634.788,3968.626,DAPI,other
216,216,19.055,0.000,9.597,0.474,382.000,1627.280,4151.602,DAPI,other
217,217,22.046,0.000,10.046,5.141,918.000,1636.218,5000.798,DAPI,other
218,218,32.250,0.000,3.777,0.327,888.000,1634.545,5662.428,GFAP,astrocyte
219,219,57.680,148.402,36.002,50.623,629.000,1632.294,5844.010,NeuN,neuron
220,220,30.250,0.721,0.000,9.471,739.000,1632.819,3605.690,TMEM119,microglia
221,221,17.863,0.000,7.353,0.000,1002.000,1636.414,4349.174,DAPI,other
222,222,26.833,0.000,2.082,1.899,754.000,1637.668,3679.487,DAPI,other
223,223,17.558,0.000,14.123,0.243,708.000,1636.874,5113.373,OLIG2,oligo
224,224,33.149,2.743,0.000,2.347,565.000,1634.738,5484.527,GFAP,astrocyte
225,225,64.384,1.372,0.000,20.457,646.000,1636.523,5940.048,GFAP,astrocyte
226,226,34.446,49.446,0.000,0.000,857.000,1639.377,12627.544,NeuN,neuron
227,227,31.201,0.094,4.499,0.494,871.000,1642.288,4134.307,DAPI,other
228,228,35.255,0.000,20.583,3.965,912.000,1649.163,4210.925,OLIG2,oligo
229,229,17.197,0.000,1.933,0.568,477.000,1642.086,5033.323,DAPI,other
230,230,25.122,0.000,0.000,19.747,829.000,1641.780,5457.698,TMEM119,microglia
231,231,25.282,0.000,0.000,0.000,759.000,1641.148,4631.978,DAPI,other
232,232,4.565,23.005,1.300,1.800,556.000,1638.669,13078.921,NeuN,neuron
233,233,57.288,0.903,0.000,0.229,580.000,1641.210,3223.595,GFAP,astrocyte
234,234,25.483,0.000,5.865,0.100,1607.000,1652.843,3930.156,DAPI,other
235,235,17.444,0.000,16.588,0.000,837.000,1646.886,4164.459,OLIG2,oligo
236,236,22.539,0.000,10.659,29.882,660.000,1644.415,5207.008,TMEM119,microglia
237,237,29.389,0.153,4.053,0.000,935.000,1647.894,5634.066,DAPI,other
238,238,37.418,0.061,12.525,17.670,766.000,1644.633,3581.838,TMEM119,microglia
239,239,22.179,0.000,9.987,0.077,764.000,1647.851,5068.165,DAPI,other
240,240,26.484,1.296,0.000,3.024,933.000,1647.886,5772.901,DAPI,other
241,241,51.918,0.133,18.574,0.000,535.000,1643.656,5962.107,OLIG2,oligo
242,242,72.058,0.000,2.198,0.000,484.000,1643.537,9525.773,GFAP,astrocyte
243,243,26.027,0.000,3.048,0.000,525.000,1651.411,5314.189,DAPI,other
244,244,70.777,0.000,0.000,0.000,363.000,1644.970,9498.581,GFAP,astrocyte
245,245,28.019,0.608,14.416,0.000,722.000,1652.575,13058.835,OLIG2,oligo
246,246,18.921,0.000,6.700,0.000,771.000,1652.575,3741.827,DAPI,other
247,247,27.388,0.000,6.046,0.000,850.000,1652.836,4000.701,DAPI,other
248,248,24.803,0.069,0.750,0.060,563.000,1649.798,4875.151,DAPI,other
249,249,46.526,1.752,0.000,0.000,565.000,1651.336,12806.669,GFAP,astrocyte
250,250,32.223,0.041,1.879,7.178,725.000,1654.114,3430.221,GFAP,astrocyte
251,251,21.010,0.008,1.866,1.028,858.000,1652.696,4255.798,DAPI,other
252,252,19.486,0.000,8.663,0.527,1291.000,1663.142,5123.807,DAPI,other
253,253,14.008,0.000,8.855,0.000,977.000,1656.110,4316.483,DAPI,other
254,254,20.128,0.000,7.452,0.000,345.000,1654.162,5329.072,DAPI,other
255,255,4.920,0.052,17.280,0.000,601.000,1657.903,13089.579,OLIG2,oligo
256,256,39.106,0.050,19.684,0.000,1060.000,1666.984,5963.442,OLIG2,oligo
257,257,37.008,0.084,1.805,0.004,1019.000,1660.499,5352.085,GFAP,astrocyte
258,258,30.161,65.319,15.687,22.415,709.000,1658.685,5853.090,NeuN,neuron
259,259,46.179,7.005,4.385,0.000,397.000,1655.232,12892.030,GFAP,astrocyte
260,260,27.293,0.000,0.256,2.317,624.000,1659.154,3611.777,DAPI,other
261,261,22.893,0.128,0.000,37.246,1062.000,1662.089,5181.554,TMEM119,microglia
262,262,23.223,0.071,30.122,5.711,915.000,1661.869,3697.458,OLIG2,oligo
263,263,34.883,0.176,2.220,0.450,746.000,1664.004,5927.373,GFAP,astrocyte
264,264,17.209,22.644,0.000,0.000,526.000,1661.198,12875.006,NeuN,neuron
265,265,45.231,34.051,0.000,0.058,566.000,1659.346,6301.118,NeuN,neuron
266,266,25.519,0.000,1.437,0.000,808.000,1664.790,4638.343,DAPI,other
267,267,26.822,0.243,12.415,13.091,975.000,1672.344,3719.303,TMEM119,microglia
268,268,31.290,0.000,0.840,0.000,511.000,1661.452,4026.023,DAPI,other
269,269,22.786,0.000,7.694,0.404,804.000,1665.086,3859.434,DAPI,other
270,270,25.915,0.008,13.140,4.529,1253.000,1673.758,4811.332,OLIG2,oligo
271,271,45.386,0.061,0.000,0.016,1190.000,1670.349,6207.724,GFAP,astrocyte
272,272,46.559,3.411,17.606,0.009,855.000,1666.220,3089.446,OLIG2,oligo
273,273,20.196,0.000,8.974,0.000,939.000,1667.809,5388.019,DAPI,other
274,274,20.835,0.000,13.390,0.094,1155.000,1670.543,4757.232,OLIG2,oligo
275,275,14.832,44.701,0.000,0.242,558.000,1666.254,7117.719,NeuN,neuron
276,276,28.708,0.000,11.543,2.661,900.000,1671.147,3586.617,OLIG2,oligo
277,277,30.495,0.000,4.909,2.826,711.000,1671.515,5986.363,DAPI,other
278,278,26.484,0.000,10.855,0.322,835.000,1672.404,4191.489,OLIG2,oligo
279,279,19.373,0.138,0.000,56.932,990.000,1677.232,5539.006,TMEM119,microglia
280,280,24.023,0.000,0.317,68.306,700.000,1670.627,5560.969,TMEM119,microglia
281,281,17.727,0.000,10.787,2.519,957.000,1675.900,5586.353,OLIG2,oligo
282,282,38.649,0.000,0.000,0.000,961.000,1674.862,4564.664,GFAP,astrocyte
283,283,23.385,0.002,1.162,42.313,1144.000,1675.300,4841.358,TMEM119,microglia
284,284,3.869,1.586,3.197,0.000,778.000,1677.042,13074.334,DAPI,other
285,285,29.010,0.002,2.273,0.273,894.000,1676.655,4908.896,DAPI,other
286,286,32.593,0.095,18.059,0.726,1827.000,1682.381,3270.140,OLIG2,oligo
287,287,34.395,6.138,3.655,4.440,580.000,1675.772,5840.060,GFAP,astrocyte
288,288,27.095,0.135,3.816,37.671,793.000,1679.160,3516.074,TMEM119,microglia
289,289,25.870,0.000,8.396,0.066,1312.000,1684.463,4110.784,DAPI,other
290,290,26.496,0.000,0.000,0.075,959.000,1683.820,4162.143,DAPI,other
291,291,18.562,32.443,0.000,3.521,557.000,1681.515,7105.081,NeuN,neuron
292,292,23.237,0.016,3.466,26.826,642.000,1680.945,3542.354,TMEM119,microglia
293,293,18.902,0.000,0.881,0.000,840.000,1684.092,4309.246,DAPI,other
294,294,21.810,0.000,14.457,0.619,903.000,1684.433,4372.205,OLIG2,oligo
295,295,26.753,0.246,0.000,25.821,1136.000,1685.245,4876.623,TMEM119,microglia
296,296,35.240,0.000,2.948,0.084,910.000,1684.453,4947.530,GFAP,astrocyte
297,297,36.409,0.049,0.237,0.755,506.000,1685.680,3336.421,GFAP,astrocyte
298,298,21.627,0.000,3.819,0.000,850.000,1684.168,4421.153,DAPI,other
299,299,40.417,1.699,4.747,0.057,439.000,1681.456,3320.039,GFAP,astrocyte
300,300,28.204,0.000,3.406,0.000,879.000,1685.126,5055.046,DAPI,other
301,301,32.111,0.266,8.007,12.456,1031.000,1690.396,3107.463,TMEM119,microglia
302,302,32.865,0.000,2.800,0.000,960.000,1691.064,3779.144,GFAP,astrocyte
303,303,26.114,0.000,10.338,0.341,624.000,1691.202,3575.452,DAPI,other
304,304,32.132,0.034,4.696,1.717,773.000,1689.296,6067.371,GFAP,astrocyte
305,305,37.316,0.000,0.543,0.360,414.000,1688.657,3857.043,GFAP,astrocyte
306,306,30.134,0.000,2.629,0.000,380.000,1684.803,3878.453,DAPI,other
307,307,31.907,0.000,1.467,0.000,527.000,1686.474,4222.260,GFAP,astrocyte
308,308,24.832,0.115,4.337,3.757,843.000,1692.171,5199.540,DAPI,other
309,309,28.990,0.000,4.631,0.000,941.000,1691.242,6377.154,DAPI,other
310,310,24.951,0.678,0.000,30.107,835.000,1693.756,5626.490,TMEM119,microglia
311,311,22.549,0.100,10.689,6.062,778.000,1694.659,3496.560,OLIG2,oligo
312,312,29.185,1.877,0.000,64.246,390.000,1693.154,4199.985,TMEM119,microglia
313,313,20.205,0.000,11.588,1.643,1126.000,1697.440,5481.068,OLIG2,oligo
314,314,36.147,0.179,2.713,65.885,1108.000,1697.283,5664.245,TMEM119,microglia
315,315,41.121,0.484,10.711,8.020,605.000,1692.433,5926.742,OLIG2,oligo
316,316,26.343,0.025,3.063,0.347,805.000,1695.975,5807.426,DAPI,other
317,317,25.907,0.000,2.709,4.978,729.000,1697.661,5849.587,DAPI,other
318,318,20.052,0.000,2.643,9.290,655.000,1698.345,3804.840,TMEM119,microglia
319,319,86.091,9.254,0.000,0.551,394.000,1694.523,12304.239,GFAP,astrocyte
320,320,28.925,0.074,6.448,0.163,942.000,1700.683,2808.001,DAPI,other
321,321,20.448,0.000,7.418,0.939,1289.000,1704.763,5291.963,DAPI,other
