cell	trait	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
WM	ADHD	0.1262096850629215	0.10065683563002517	0.00995953133429682	0.7975365407166889	0.07891257576097685	0.011005856774027257	-5.859827342548347e-09	2.572150211792598e-09	-2.2781823999557482
WM	Drinks Per Week	0.1262096850629215	0.13147716431402356	0.009548286232830308	1.0417359353085778	0.07565414831730256	0.5821585274335646	-7.534527381958701e-10	7.509443865308001e-10	-1.0033402628877193
WM	Alzheimer Disease	0.1262096850629215	0.35115508866167655	0.049568335295406926	2.782314910988084	0.3927458916539945	6.486969445271873e-06	1.8916113030870776e-09	9.350423376105598e-10	2.0230220889472963
WM	Alzheimer Disease2	0.1262096850629215	0.2998462864634518	0.03416493539621008	2.375778739277927	0.27069979121790255	0.0001676038155083015	1.187384846485074e-09	7.589506705981452e-10	1.5645085938843308
WM	Alzheimer Disease3	0.1262096850629215	0.31294292445572647	0.03922253307475251	2.4795476218779062	0.3107727672024395	2.4175141993000094e-06	2.7124095836228885e-09	1.241729300287873e-09	2.1843807527083916
WM	Anorexia	0.1262096850629215	0.09226861387538143	0.014267269128730194	0.7310739570373	0.11304417027597594	0.016098789283330178	-1.1634696026588141e-08	5.5456933866823975e-09	-2.097969580238256
WM	AUD_NatMed2023	0.1262096850629215	0.12100802337238376	0.010057955802154494	0.9587855584304449	0.0796924245325557	0.6029810744331018	-2.05524171415186e-09	1.4071429047325239e-09	-1.4605778185283391
WM	Autism	0.1262096850629215	0.1404846329548578	0.01895846226432248	1.113105011590985	0.15021400500976442	0.45531467018529925	5.816521352435211e-09	6.08563612517562e-09	0.9557786947485885
WM	BMI	0.1262096850629215	0.12671847736456587	0.0060646240123234255	1.0040313253407671	0.04805197009484592	0.9330253697267343	-5.707960049638903e-09	1.8968071381113554e-09	-3.0092463988311957
WM	Bipolar Disorder2	0.1262096850629215	0.12530699396368555	0.009261504698943138	0.9928476875702059	0.0733818858222001	0.9224561356357628	-7.968148999103636e-09	2.7331664353963113e-09	-2.9153544752748464
WM	Bipolar Disorder	0.1262096850629215	0.12632559715903008	0.013108192869634609	1.000918408884792	0.10386043561632814	0.9929526202738113	-1.48345119105413e-08	6.7639924054420695e-09	-2.1931591612382615
WM	Alcohol Use Disorder	0.1262096850629215	0.1058898544996131	0.01747939620187308	0.8389994353192627	0.13849488803619764	0.23523737130938993	-3.687480801346823e-09	2.605093767199388e-09	-1.4154887043897302
