"","NMF","p.value","statistic","epsilon_squared_values"
"1","NMF_1",NA,NA,NA
"2","NMF_2",NA,NA,NA
"3","NMF_3",NA,NA,NA
"4","NMF_4",NA,NA,NA
"5","NMF_5",NA,NA,NA
"6","NMF_6",0,2696.92231161374,0.0367598385030361
"7","NMF_7",2.4811355884573e-31,157.061438275494,0.0021407932594866
"8","NMF_8",NA,NA,NA
"9","NMF_9",NA,NA,NA
"10","NMF_10",0,40861.5340988609,0.556954639735857
"11","NMF_11",0,6910.56272308562,0.0941929875294499
"12","NMF_12",0,11519.9666734858,0.157020509138917
"13","NMF_13",NA,NA,NA
"14","NMF_14",NA,NA,NA
"15","NMF_15",0,20483.1985903104,0.27919197707808
"16","NMF_16",0,55024.2965317655,0.74999722666856
"17","NMF_17",5.86977484860836e-171,806.566650856618,0.0109937389370637
"18","NMF_18",0.0242612337444526,14.5282160957599,0.000198023827055583
"19","NMF_19",5.92278770932835e-07,39.4193435439929,0.00053729716140982
"20","NMF_20",0,21127.0526084955,0.287967895326111
"21","NMF_21",0.00316854357645712,19.6709335412929,0.000268120567310373
"22","NMF_22",4.85959998192689e-22,112.972319466925,0.00153984569782904
"23","NMF_23",0,34370.4541596931,0.468479325023759
"24","NMF_24",0.0077310188402413,17.4607595328279,0.000237995250290706
"25","NMF_25",NA,NA,NA
"26","NMF_26",2.67120229005057e-07,41.1778476974277,0.000561266086435511
"27","NMF_27",0,2015.74327660664,0.0274751693782765
"28","NMF_28",2.09672927106707e-58,284.085490907826,0.00387216818291615
"29","NMF_29",6.97624808089735e-10,54.120327096661,0.000737675859344397
"30","NMF_30",3.55618851771098e-81,390.209762547357,0.00531867298949591
"31","NMF_31",1.87303240243292e-12,66.7729759226133,0.00091013515692028
"32","NMF_32",0,27803.2266218055,0.378966096308992
"33","NMF_33",5.33523969967266e-11,59.6364389664244,0.000812862074618003
"34","NMF_34",7.14781067347106e-112,532.814271619046,0.00726241408307725
"35","NMF_35",0,58023.674648765,0.790879626104258
"36","NMF_36",0,5102.77766844646,0.0695523494322501
"37","NMF_37",0.764248562177311,3.34664331400159,4.5615725458681e-05
"38","NMF_38",NA,NA,NA
"39","NMF_39",4.28714169849996e-05,29.8017011296064,0.000406205887326642
"40","NMF_40",0,7367.06830759481,0.10041529192807
"41","NMF_41",8.94057199715681e-260,1217.22806433064,0.0165911738997716
"42","NMF_42",0.00990047616465142,16.8372196955356,0.000229496220259188
"43","NMF_43",0,20711.9886993786,0.282310453062435
"44","NMF_44",NA,NA,NA
"45","NMF_45",NA,NA,NA
"46","NMF_46",0,1930.93574317035,0.0263192179370601
"47","NMF_47",0.000458108542344369,24.3091116530197,0.000331340289139652
"48","NMF_48",5.96008339781627e-138,653.727433057541,0.0089104957753938
"49","NMF_49",NA,NA,NA
"50","NMF_50",NA,NA,NA
