"","NMF","p.value","statistic","epsilon_squared_values"
"1","NMF_1",NA,NA,NA
"2","NMF_2",NA,NA,NA
"3","NMF_3",NA,NA,NA
"4","NMF_4",NA,NA,NA
"5","NMF_5",NA,NA,NA
"6","NMF_6",4.31742072335472e-226,1061.5617845979,0.0224298889578664
"7","NMF_7",6.6764686468798e-09,49.2395626839411,0.00104038967807516
"8","NMF_8",NA,NA,NA
"9","NMF_9",0.483462309960124,5.48342474183602,0.000115860056242309
"10","NMF_10",0,5999.58655122431,0.126766112052576
"11","NMF_11",2.04084420301497e-50,246.738639233101,0.00521337557541205
"12","NMF_12",0,4183.59622929015,0.0883957959197546
"13","NMF_13",NA,NA,NA
"14","NMF_14",NA,NA,NA
"15","NMF_15",0,9476.51994384519,0.200230729036621
"16","NMF_16",0,17683.9893853009,0.373647510676573
"17","NMF_17",7.43811972229631e-14,73.6036824133496,0.00155518260677294
"18","NMF_18",0.7047567371631,3.79232148288548,8.01284965112721e-05
"19","NMF_19",0.014946934690372,15.7865039988127,0.000333555273808585
"20","NMF_20",0,10275.3706056876,0.217109757557632
"21","NMF_21",0.204470163473717,8.48823367140112,0.00017934908872974
"22","NMF_22",0.443719245309963,5.81942619856927,0.000122959478502562
"23","NMF_23",0,18145.0105442629,0.383388491891964
"24","NMF_24",0.0545425595922049,12.3529475807376,0.000261007175049391
"25","NMF_25",NA,NA,NA
"26","NMF_26",0.609448435773172,4.49918163676915,9.5063844590288e-05
"27","NMF_27",1.57925351488679e-223,1049.71287275728,0.022179531625196
"28","NMF_28",1.07441370000993e-05,32.945067364487,0.000696100983867626
"29","NMF_29",0.945803559630525,1.69113563296168,3.57322437660936e-05
"30","NMF_30",2.04109007616814e-13,71.4703716868869,0.00151010758297175
"31","NMF_31",0.00124410727705428,21.9350889827831,0.000463469594801874
"32","NMF_32",0,11913.7808172807,0.251727958444909
"33","NMF_33",0.246041304693813,7.89308511051008,0.00016677411068522
"34","NMF_34",3.93163826819904e-06,35.205637770711,0.000743864895425773
"35","NMF_35",0,20632.1852320722,0.435940357337563
"36","NMF_36",1.09800920114004e-236,1110.53186445069,0.0234645846951211
"37","NMF_37",NA,NA,NA
"38","NMF_38",NA,NA,NA
"39","NMF_39",0.000210320367356768,26.132685054848,0.000552161195377957
"40","NMF_40",3.10538904013076e-140,664.305677129522,0.0140362085262323
"41","NMF_41",1.07508102705293e-19,101.763768706457,0.00215018104940959
"42","NMF_42",0.315443985502397,7.05879628070272,0.00014914630410545
"43","NMF_43",0,8621.97350176312,0.182174896504461
"44","NMF_44",NA,NA,NA
"45","NMF_45",NA,NA,NA
"46","NMF_46",3.42457058917437e-21,108.923761249628,0.00230146554364496
"47","NMF_47",0.736933277247589,3.55279156225299,7.50674349698485e-05
"48","NMF_48",9.69712671042632e-11,58.3576770618022,0.0012330476052612
"49","NMF_49",NA,NA,NA
"50","NMF_50",NA,NA,NA
