"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ADCYAP1+","RORB+","PCP4+","AQP4+","DAPI Positive","DAPI Positive Nucleus","DAPI Nucleus Intensity","DAPI Positive Cytoplasm","DAPI Cytoplasm Intensity","AQP4-520 Copies","AQP4-520 Area (µm²)","AQP4-520 Classification","AQP4-520 Cell Intensity","AQP4-520 Avg Intensity","ADCYAP1-520 Copies","ADCYAP1-520 Area (µm²)","ADCYAP1-520 Classification","ADCYAP1-520 Cell Intensity","ADCYAP1-520 Avg Intensity","RORB-620 Copies","RORB-620 Area (µm²)","RORB-620 Classification","RORB-620 Cell Intensity","RORB-620 Avg Intensity","PCP4-690 Copies","PCP4-690 Area (µm²)","PCP4-690 Classification","PCP4-690 Cell Intensity","PCP4-690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","19","5402","5430","2596","2619","0","0","0","0","1","1","1932.6887","0","292.867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.89039","71.30189","21.588501","21.454817","0.718814"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","20","5309","5330","2606","2628","0","0","0","0","1","1","1122.7848","0","191.60179","0","0","0","0","0","1","0.322216","0","201.24718","624.5714","0","0","0","0","0","0","0","0","0","0","67.20514","56.29581","10.909328","15.018372","0.736917"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","21","5686","5716","2607","2643","0","0","0","0","1","1","2503.0715","0","488.4929","3","2.807886","0","2376.8525","846.4918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150.56714","97.12524","53.441895","34.327705","0.783819"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","22","5440","5474","2616","2637","0","0","0","0","1","1","2611.3943","0","574.503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.02049","62.049675","33.970818","29.393099","0.622033"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","23","5441","5467","2631","2654","0","0","0","0","1","1","3156.729","0","509.67047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.8923","36.1803","38.712","30.251291","0.761347"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","24","5458","5483","2635","2662","0","0","0","0","1","1","2848.7642","0","861.153","1","0.828557","0","684.0655","825.6111","3","4.971339","0","4384.4907","881.9537","0","0","0","0","0","0","0","0","0","0","84.32864","55.05298","29.275663","25.531233","0.839734"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","25","5398","5426","2649","2673","0","0","0","0","1","1","2143.1465","0","285.75165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.79364","70.24318","18.550459","22.31301","0.628341"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","26","5464","5492","2665","2690","0","0","0","0","1","1","1777.5222","0","291.78415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.94111","73.14313","23.797985","22.742105","0.713781"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","27","5373","5402","2669","2695","0","0","0","0","1","1","3534.3066","0","513.7562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108.26472","77.79225","30.472467","24.458492","0.862748"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","28","5573","5602","2690","2719","0","0","0","1","1","1","3210.4897","0","561.8761","10","21.174223","2","37171.254","1755.4956","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124.51363","86.169876","38.343754","27.462166","0.751786"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","29","5666","5711","2699","2736","0","0","0","0","1","1","3427.4004","0","514.75977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","227.807","131.83255","95.974464","48.48789","0.713782"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","30","5525","5553","2715","2742","0","0","0","1","1","1","3503.7134","0","510.64862","7","17.399687","1","26165.63","1503.799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112.22337","79.127144","33.09623","25.316685","0.925383"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","31","4449","4476","2406","2434","0","0","0","0","1","1","2554.824","0","387.80347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107.89647","77.28591","30.61056","24.458492","0.850707"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","32","4186","4209","2446","2476","0","0","0","0","1","1","1697.4104","0","370.3313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.92044","75.030396","23.890047","23.600298","0.664866"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","33","4382","4414","2496","2525","0","0","0","0","1","1","1406.6256","0","283.21478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129.57703","88.517456","41.059578","30.036743","0.752366"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","34","4435","4471","2514","2545","0","0","0","0","1","1","3134.2441","0","502.9386","0","0","0","0","0","1","0.460309","0","293.99948","638.7","0","0","0","0","0","0","0","0","0","0","153.46707","98.22998","55.237103","35.1859","0.769653"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","35","4384","4417","2555","2585","1","1","0","1","1","1","1709.5723","0","279.16006","12","23.153551","2","24644.906","1064.4115","9","11.139482","1","9779.637","877.9256","40","32.912106","4","41105.562","1248.9497","0","0","0","0","0","137.26419","91.73962","45.52458","31.538582","0.78042"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","36","4109","4130","2556","2576","0","0","0","0","1","1","890.75916","0","241.29268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.6354","52.843494","8.791905","13.301987","0.757262"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","37","4469","4497","2573","2597","0","0","0","0","1","1","2314.7214","0","656.2028","0","0","0","0","0","2","1.196804","0","872.10175","728.6923","1","0.644433","0","877.9937","794.75","1","1.749175","0","844.66736","482.89474","70.38127","35.858086","34.52319","29.17855","0.70928"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","38","4491","4510","2579","2604","1","1","0","0","1","1","2415.3003","0","491.08362","0","0","0","0","0","4","7.457009","1","9576.18","1284.1852","5","3.958659","1","4445.7583","1027.4681","0","0","0","0","0","65.13375","39.08025","26.0535","23.814846","0.760298"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","39","4367","4402","2584","2616","1","1","0","1","1","1","1287.1752","0","324.81622","4","6.306236","1","6796.281","1077.708","16","22.509119","3","25118.242","1115.9141","42","34.062878","4","38190.793","1121.1852","1","1.01268","0","496.9498","490.72726","153.92738","97.677605","56.249783","34.756805","0.855704"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","40","4463","4494","2589","2620","1","1","0","0","1","1","2999.3823","0","827.3325","0","0","0","0","0","14","16.709223","2","19990.354","1189.8109","7","6.490359","1","6521.154","1004.7447","0","0","0","0","0","122.02796","57.860863","64.1671","36.25864","0.833663"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","41","4484","4518","2603","2630","1","1","0","0","1","1","1435.2192","0","570.22375","2","1.472989","0","1128.3558","766.03125","20","31.393085","3","44075.02","1379.6959","13","11.599792","2","12342.868","1064.0596","0","0","0","0","0","111.44085","73.23519","38.20566","33.040417","0.706525"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","42","4504","4519","2623","2635","0","1","0","0","1","1","1473.3103","0","297.2071","0","0","0","0","0","0","0","0","0","0","4","2.899948","1","3353.122","1156.2699","0","0","0","0","0","27.342365","26.00747","1.334897","4.290963","0.828845"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","43","4292","4326","2623","2648","0","0","0","0","1","1","2273.8848","0","406.25607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120.96925","85.38735","35.581898","28.534906","0.672814"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","44","4167","4209","2625","2649","0","0","0","0","1","1","1596.1943","0","332.56485","1","1.426958","0","1225.5271","858.8387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145.4577","96.89508","48.56262","36.044094","0.561861"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","45","4127","4145","2626","2646","0","1","0","0","1","1","364.98486","0","130.23892","0","0","0","0","0","0","0","0","0","0","4","4.925308","1","4535.242","920.8037","0","0","0","0","0","53.856174","47.780094","6.076081","10.727408","0.761115"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","46","4170","4202","2646","2669","0","0","0","0","1","1","2454.427","0","408.45328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104.075905","72.91297","31.162931","26.174877","0.727213"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","47","4367","4392","2646","2674","0","0","0","0","1","1","1255.8834","0","349.42108","2","1.426958","0","1118.9656","784.1613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.05853","73.78756","25.270973","22.742105","0.795845"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","48","4451","4476","2688","2707","0","0","0","0","1","1","666.46643","0","176.44658","2","1.472989","0","1174.801","797.5625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.22251","59.886223","12.336286","15.876565","0.676621"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","49","4185","4215","2698","2726","0","1","0","0","1","1","1863.6034","0","287.5361","0","0","0","0","0","0","0","0","0","0","62","36.64061","4","62755.285","1712.7249","1","0.690464","0","316.32446","458.13333","120.23276","82.85565","37.377106","27.462166","0.86481"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","50","4468","4491","2736","2773","0","0","0","0","1","1","2225.8264","0","410.2187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128.01198","91.14122","36.870766","29.17855","0.635324"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","51","4337","4368","2751","2778","0","1","0","0","1","1","1901.979","0","296.59552","0","0","0","0","0","0","0","0","0","0","21","20.207573","3","21711.863","1074.4419","0","0","0","0","0","125.89456","86.492096","39.402466","28.320358","0.763179"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","52","5721","5751","2522","2551","0","0","0","0","1","1","3396.0981","0","397.73334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125.25013","84.92704","40.323082","27.891262","0.941618"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","53","5870","5901","2527","2552","1","0","0","0","1","1","2459.9365","0","442.054","2","1.657113","0","1359.9834","820.69446","6","3.590412","1","2533.4497","705.61536","0","0","0","0","0","0","0","0","0","0","113.6043","81.01441","32.58989","25.74578","0.753435"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","54","6089","6108","2533","2552","0","0","0","0","1","1","867.80994","0","173.98958","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.759422","44.189682","5.569741","9.869216","0.870754"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","55","5878","5909","2612","2643","1","0","0","0","1","1","2330.3826","0","472.0747","0","0","0","0","0","10","14.960048","2","13939.727","931.79694","0","0","0","0","0","0","0","0","0","0","131.37224","90.588844","40.783394","31.324034","0.699489"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","56","5875","5899","2702","2724","0","0","0","0","1","1","607.4588","0","168.64697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.60344","60.76081","12.842626","17.59295","0.721105"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","57","4987","5017","2360","2388","0","0","0","0","1","1","2158.8352","0","420.47247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109.59962","80.27792","29.321695","27.247618","0.596536"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","58","5152","5182","2384","2415","1","0","0","0","1","1","1522.233","0","266.60965","1","0.598402","0","457.50128","764.53845","30","38.896126","4","68016.484","1748.6698","1","0.598402","0","477.93903","798.6923","0","0","0","0","0","135.83723","89.6222","46.215042","30.036743","0.892407"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","59","5081","5109","2388","2414","0","0","0","0","1","1","3468.224","0","558.0897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106.101265","75.90498","30.196281","24.887589","0.856948"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","60","4948","4977","2401","2421","0","0","0","0","1","1","3232.6316","0","685.4377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.99044","55.006947","34.983498","25.316685","0.777301"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","61","5101","5121","2402","2430","0","0","0","0","1","1","2137.9001","0","622.81525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.846275","57.30849","17.537779","20.596624","0.68464"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","62","5136","5154","2405","2423","0","0","0","0","1","1","1319.099","0","351.08792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.10231","43.453186","4.649123","8.581926","0.819157"
"D:\HAA\dACC revisions\Run 4\Br8492_dlPFC_20x_img_005-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","63","5116","5144","2413","2440","0","0","0","0","1","1","2975.524","0","545.4622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.9458","70.10509","30.840715","25.316685","0.751584"
