"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ADCYAP1+","RORB+","PCP4+","AQP4+","DAPI Positive","DAPI Positive Nucleus","DAPI Nucleus Intensity","DAPI Positive Cytoplasm","DAPI Cytoplasm Intensity","AQP4-520 Copies","AQP4-520 Area (µm²)","AQP4-520 Classification","AQP4-520 Cell Intensity","AQP4-520 Avg Intensity","ADCYAP1-520 Copies","ADCYAP1-520 Area (µm²)","ADCYAP1-520 Classification","ADCYAP1-520 Cell Intensity","ADCYAP1-520 Avg Intensity","RORB-620 Copies","RORB-620 Area (µm²)","RORB-620 Classification","RORB-620 Cell Intensity","RORB-620 Avg Intensity","PCP4-690 Copies","PCP4-690 Area (µm²)","PCP4-690 Classification","PCP4-690 Cell Intensity","PCP4-690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","10","3165","3201","4021","4053","0","0","1","0","1","1","2479.268","0","442.9337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","11.047421","1","6539.06","591.9083","155.95274","103.43147","52.52128","36.902287","0.635725"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","11","3127","3154","4045","4068","0","0","0","0","1","1","2543.4058","0","357.0803","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85.57147","68.21782","17.353657","20.167528","0.633753"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","12","3157","3192","4073","4107","1","0","0","0","1","1","1933.0929","0","348.95767","0","0","0","0","0","10","13.53309","2","15715.231","1161.2449","2","1.426958","0","1025.7529","718.8387","0","0","0","0","0","168.19698","103.29338","64.903595","36.902287","0.838526"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","13","3321","3340","4094","4112","0","0","0","0","1","1","368.65048","0","153.31107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.838802","44.09762","4.741185","8.796475","0.867752"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","14","3232","3273","4099","4131","1","0","0","0","1","1","2490.6724","0","679.5006","0","0","0","0","0","16","17.998089","3","40342.508","2241.4885","0","0","0","0","0","0","0","0","0","0","171.87944","110.05992","61.819523","42.695087","0.597008"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","15","3074","3093","4105","4124","0","0","0","0","1","1","437.541","0","209.59337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.462566","45.846794","5.615772","9.869216","0.896228"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","16","3344","3364","4122","4141","0","0","0","0","1","1","740.1812","0","172.70438","0","0","0","0","0","1","1.380928","0","1364.9548","956.5484","0","0","0","0","0","0","0","0","0","0","55.28313","48.424526","6.858607","11.156505","0.865764"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","17","3247","3261","4129","4143","0","0","0","0","1","1","1213","0","667.24225","0","0","0","0","0","1","0.460309","0","772.53687","1678.3","0","0","0","0","0","0","0","0","0","0","29.505817","28.124891","1.380928","4.934608","0.664477"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","18","3259","3286","4128","4154","1","0","0","0","1","1","2722.6465","0","532.21814","0","0","0","0","0","7","10.909328","1","15989.254","1465.6498","0","0","0","0","0","0","0","0","0","0","102.8791","63.936943","38.942158","28.320358","0.751542"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","19","3284","3304","4131","4154","0","0","0","0","1","1","2959.0024","0","414.03622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.54803","46.997566","18.550459","18.88024","0.747866"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","20","3417","3441","4143","4174","0","0","0","1","1","1","2541.2734","0","404.52756","9","25.823345","1","40703.344","1576.2228","0","0","0","0","0","1","1.058711","0","839.0516","792.5217","0","0","0","0","0","118.94389","74.339935","44.60396","29.607647","0.828629"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","21","3338","3365","4147","4182","0","0","0","0","1","1","2203.8499","0","349.87363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126.44693","91.78565","34.66128","30.46584","0.619462"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","22","3441","3463","4147","4179","1","0","0","0","1","1","2141.123","0","596.7065","3","3.636442","0","5050.4663","1388.8481","4","6.168143","1","9510.494","1541.8732","0","0","0","0","0","0","0","0","0","0","110.474205","70.10509","40.369114","30.894936","0.73908"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","23","3464","3483","4151","4174","1","0","1","0","1","1","763.528","0","285.91043","0","0","0","0","0","10","10.356956","2","13005.852","1255.76","0","0","0","0","0","4","3.452319","1","1778.5886","515.18665","65.27184","40.59927","24.672571","22.956654","0.786831"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","24","2453","2487","3970","4005","0","0","0","0","1","1","1895.1466","0","412.81805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2.163453","0","1046.513","483.72342","169.53188","102.97116","66.56071","36.47319","0.897671"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","25","2387","2412","3982","4008","0","0","0","0","1","1","2065.0828","0","389.2603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1.104742","0","542.15216","490.75","93.626884","69.138435","24.488447","22.31301","0.857037"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","26","2598","2635","3991","4021","1","0","0","0","1","1","1865.1836","0","572.2308","0","0","0","0","0","11","13.487059","2","14136.141","1030.5403","0","0","0","0","0","1","0.368247","0","161.9828","439.875","162.76532","102.32673","60.438595","35.1859","0.790804"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","27","2302","2333","4003","4032","0","0","0","1","1","1","2367.353","0","494.694","11","21.956747","2","27278.566","1242.3773","0","0","0","0","0","1","0.644433","0","478.12314","741.9286","3","2.853917","0","1382.2625","484.3387","122.71843","77.47003","45.24839","32.182224","0.727987"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","28","2428","2472","4004","4023","0","0","0","0","1","1","2846.078","0","454.1966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120.37085","80.78426","39.58659","35.400448","0.475992"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","29","2369","2403","4005","4043","0","0","0","0","1","1","2840.3425","0","632.5789","0","0","0","0","0","1","1.334897","0","1194.2261","894.62067","0","0","0","0","0","1","0.552371","0","266.05872","481.66666","183.47923","108.77106","74.708176","41.622345","0.790044"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","30","2335","2369","4007","4039","1","0","1","0","1","1","1632.1292","0","398.61377","0","0","0","0","0","6","8.976028","1","10074.234","1122.3488","3","2.715824","0","2382.054","877.1017","12","16.893347","2","9921.642","571.7321","168.65729","102.37276","66.28452","36.044094","0.848491"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","31","2429","2449","4021","4044","0","0","0","0","1","1","3090.529","0","549.681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.511375","42.71669","30.794683","24.029396","0.743023"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","32","2450","2472","4022","4045","0","0","0","0","1","1","3437.7224","0","526.37964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.736495","0","587.8148","510.8","79.21921","47.0436","32.17561","24.029396","0.78072"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","33","2307","2341","4029","4055","1","0","1","0","1","1","1647.9506","0","379.9291","1","2.255515","0","1812.7435","803.69385","4","7.226854","1","8599.727","1189.9681","0","0","0","0","0","8","11.783915","1","6843.0483","580.71094","130.22147","81.79694","48.424526","34.327705","0.646098"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","34","2640","2665","4035","4064","0","0","0","0","1","1","3181.0388","0","902.2864","0","0","0","0","0","2","3.222164","0","6059.418","1880.5428","0","0","0","0","0","0","0","0","0","0","99.749","67.66545","32.08355","24.458492","0.787699"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","35","2381","2401","4044","4065","0","0","0","0","1","1","1288.0302","0","206.12466","0","0","0","0","0","1","1.150773","0","1360.5819","923.6875","0","0","0","0","0","0","0","0","0","0","58.22911","50.58798","7.641132","12.229246","0.798638"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","36","2585","2618","4049","4085","1","0","0","0","1","1","1947.3468","0","437.64847","0","0","0","0","0","11","18.964739","2","19467.12","1026.4902","0","0","0","0","0","3","4.603092","0","2482.5396","539.32","155.26228","90.2206","65.04169","37.331383","0.806614"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","37","2635","2653","4053","4071","0","0","0","0","1","1","2982.5952","0","604.92566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.619938","32.820045","5.799896","9.869216","0.763451"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","38","2294","2316","4059","4082","0","0","0","0","1","1","3048.0564","0","470.29373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.690464","0","334.2305","484.06668","77.10178","54.224422","22.877365","21.454817","0.726436"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","39","2544","2579","4060","4093","1","0","0","0","1","1","2618.5671","0","507.4201","0","0","0","0","0","6","10.356956","1","12244.316","1182.2311","0","0","0","0","0","1","0.966649","0","488.6642","505.5238","148.12749","86.998436","61.12906","40.335056","0.624666"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","40","2267","2299","4061","4093","1","0","1","0","1","1","2217.0654","0","436.28336","0","0","0","0","0","16","24.442417","3","35299.176","1428.041","0","0","0","0","0","10","15.282265","2","8362.207","547.1837","144.35295","86.58415","57.768803","34.756805","0.73427"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","41","2573","2601","4066","4099","1","0","0","0","1","1","1640.2913","0","545.6225","0","0","0","0","0","6","6.766545","1","8520.967","1259.2789","0","0","0","0","0","1","0.460309","0","209.21053","454.5","108.86312","62.556015","46.307102","35.614998","0.764247"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","42","2345","2383","4067","4099","0","0","0","0","1","1","2819.5059","0","482.19348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1.472989","0","736.1264","499.75","169.94615","105.87111","64.075035","39.90596","0.661221"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","43","2383","2418","4072","4105","1","0","1","0","1","1","2014.2195","0","366.31448","0","0","0","0","0","5","7.595101","1","8254.402","1086.806","0","0","0","0","0","10","11.461699","2","6663.528","558.92664","157.79399","100.11725","57.67674","37.76048","0.722663"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","44","2307","2336","4090","4118","0","0","0","0","1","1","3167.1172","0","405.09262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113.92652","80.50807","33.418446","26.389425","0.848092"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","45","2429","2453","4102","4122","0","0","0","0","1","1","2907.2358","0","358.3055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.467255","40.829422","14.637832","18.236595","0.73022"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","46","2436","2460","4111","4134","0","0","0","0","1","1","2611.8882","0","364.06577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69.00034","47.59597","21.404377","21.240269","0.811702"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","47","2579","2614","4116","4153","0","0","0","0","1","1","929.58673","0","223.82892","0","0","0","0","0","3","3.406288","0","2953.988","867.2162","0","0","0","0","0","2","2.393608","0","1097.9294","458.69232","141.54507","104.12193","37.423138","39.476864","0.514323"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","48","2274","2300","4124","4156","0","0","0","1","1","1","2369.2805","0","535.0595","11","26.836025","2","45020.77","1677.6244","0","0","0","0","0","0","0","0","0","0","1","0.598402","0","740.1771","502.5","124.42157","80.46204","43.959526","30.036743","0.829061"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","49","6861","6892","3184","3227","1","0","0","0","1","1","1215.5337","0","446.77966","0","0","0","0","0","11","14.131492","2","21905.424","1550.114","2","1.51902","0","1471.6544","968.8182","2","1.887268","0","993.4393","526.39026","175.33177","91.923744","83.40802","43.767826","0.734907"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","50","6685","6708","3233","3244","0","0","0","0","1","1","496.43024","0","245.97278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.046898","32.12958","7.917318","12.443794","0.654514"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","51","6678","6694","3245","3264","0","0","0","0","1","1","766.6239","0","360.34045","0","0","0","0","0","2","2.117422","0","2191.624","1035.0435","1","0.690464","0","501.82907","726.8","0","0","0","0","0","40.921486","30.150251","10.771235","17.59295","0.621604"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","52","6751","6773","3252","3277","0","0","1","0","1","1","657.05554","0","190.62164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","17.307625","2","8756.6455","505.9415","79.127144","63.384575","15.742574","17.807499","0.737816"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","53","6867","6882","3271","3289","0","0","0","0","1","1","1717.8176","0","781.5357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.397774","27.06618","8.331596","13.516535","0.780473"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","54","6847","6868","3273","3296","0","0","0","0","1","1","2464.9448","0","432.50693","0","0","0","0","0","1","0.966649","0","761.4434","787.7143","0","0","0","0","0","0","0","0","0","0","69.138435","49.943546","19.194893","20.596624","0.714421"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","55","6754","6771","3281","3297","0","0","0","0","1","1","651.375","0","208.36627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.782526","0","394.07068","503.58823","40.783394","38.20566","2.577731","6.436445","0.781323"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","56","6865","6889","3284","3306","0","0","0","0","1","1","2385.654","0","384.6252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.61143","54.77679","15.834636","18.451143","0.756552"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","57","6770","6786","3296","3314","0","0","0","1","1","1","1661.7544","0","511.25418","5","7.134792","1","11254.421","1577.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.07695","27.52649","18.550459","18.022047","0.825345"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","58","6747","6769","3297","3327","0","0","0","0","1","1","1462.1683","0","460.87735","3","4.280875","0","4232.2666","988.64514","0","0","0","0","0","1","0.874587","0","749.0151","856.4211","2","0.966649","0","428.0415","442.8095","94.91575","58.551327","36.364426","27.891262","0.692447"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","59","6763","6792","3312","3343","0","0","0","1","1","1","2328.1946","0","483.39392","17","45.1103","3","101422.77","2248.3286","0","0","0","0","0","1","0.50634","0","352.2746","695.7273","0","0","0","0","0","130.8659","72.682816","58.18308","34.327705","0.754001"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","60","6680","6698","3334","3350","0","0","0","0","1","1","1081.2448","0","589.3391","1","1.01268","0","771.52423","761.86365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.386486","34.477158","10.909328","14.803823","0.727274"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","61","6694","6716","3336","3371","0","1","0","0","1","1","1256.2548","0","534.5901","1","0.644433","0","520.3335","807.4286","0","0","0","0","0","13","11.277575","2","10528.283","933.5592","1","0.920618","0","454.14102","493.3","99.05853","63.108387","35.950146","31.109486","0.654761"
"D:\HAA\dACC revisions\Run 4\Br8667_dlPFC_20x_img_006-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","62","6766","6796","3342","3366","0","0","0","0","1","1","2806.3735","0","445.01337","0","0","0","0","0","3","4.00469","0","4862.476","1056.35","1","0.920618","0","686.87335","746.1","3","2.807886","0","1393.6781","496.34427","107.3441","68.90829","38.435818","27.891262","0.813415"
