"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ADCYAP1+","RORB+","PCP4+","AQP4+","DAPI Positive","DAPI Positive Nucleus","DAPI Nucleus Intensity","DAPI Positive Cytoplasm","DAPI Cytoplasm Intensity","AQP4-520 Copies","AQP4-520 Area (µm²)","AQP4-520 Classification","AQP4-520 Cell Intensity","AQP4-520 Avg Intensity","ADCYAP1-520 Copies","ADCYAP1-520 Area (µm²)","ADCYAP1-520 Classification","ADCYAP1-520 Cell Intensity","ADCYAP1-520 Avg Intensity","RORB-620 Copies","RORB-620 Area (µm²)","RORB-620 Classification","RORB-620 Cell Intensity","RORB-620 Avg Intensity","PCP4-690 Copies","PCP4-690 Area (µm²)","PCP4-690 Classification","PCP4-690 Cell Intensity","PCP4-690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"D:\HAA\dACC revisions\Run 4\Br2720_dACC_20x_img_020-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","1238","2022","2044","2258","2284","0","0","1","0","1","1","3027.1824","0","338.01007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","12.382317","2","15381.6","1242.223","89.80632","64.075035","25.731283","22.31301","0.874745"
"D:\HAA\dACC revisions\Run 4\Br2720_dACC_20x_img_020-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","1239","2045","2068","2258","2283","0","0","1","0","1","1","2212.573","0","362.14938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","54.960915","4","82126.984","1494.2798","89.6222","64.397255","25.224943","21.883913","0.843061"
"D:\HAA\dACC revisions\Run 4\Br2720_dACC_20x_img_020-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","1240","1982","2014","2299","2327","0","0","1","0","1","1","1296.9943","0","297.12268","1","2.117422","0","1643.718","776.2826","0","0","0","0","0","0","0","0","0","0","6","8.929998","1","6963.741","779.81445","123.73111","91.923744","31.807364","31.324034","0.56839"
"D:\HAA\dACC revisions\Run 4\Br2720_dACC_20x_img_020-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","1241","2068","2090","2324","2343","0","0","0","0","1","1","468.32","0","133.41492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58.505295","48.14834","10.356956","14.589275","0.719647"
"D:\HAA\dACC revisions\Run 4\Br2720_dACC_20x_img_020-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","1242","2063","2085","2339","2355","0","0","0","0","1","1","454.49588","0","224.03964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.486538","31.347055","11.139482","15.662017","0.675463"
"D:\HAA\dACC revisions\Run 4\Br2720_dACC_20x_img_020-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","1243","1904","1937","2338","2363","0","0","0","0","1","1","2479.6956","0","576.082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120.50894","86.492096","34.01685","27.891262","0.632927"
"D:\HAA\dACC revisions\Run 4\Br2720_dACC_20x_img_020-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","1244","2055","2084","2349","2371","0","0","0","0","1","1","582.35974","0","168.2496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.28261","57.538647","26.743963","23.814846","0.772159"
"D:\HAA\dACC revisions\Run 4\Br2720_dACC_20x_img_020-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","1245","2096","2120","2360","2388","0","0","0","0","1","1","2550.503","0","358.8924","1","0.644433","0","479.04376","743.3571","0","0","0","0","0","0","0","0","0","0","1","0.368247","0","161.15424","437.625","97.44745","65.87024","31.57721","24.67304","0.792888"
"D:\HAA\dACC revisions\Run 4\Br2720_dACC_20x_img_020-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","1246","2117","2141","2363","2390","0","0","0","0","1","1","2746.2942","0","372.78256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.639565","66.46864","28.170921","23.600298","0.834677"
"D:\HAA\dACC revisions\Run 4\Br2720_dACC_20x_img_020-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","1247","2098","2123","2388","2418","0","0","0","1","1","1","1931.4601","0","393.98718","6","14.453708","1","17064.443","1180.6274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120.094666","82.57947","37.515198","27.462166","0.768988"
