"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ADCYAP1+","RORB+","PCP4+","AQP4+","DAPI Positive","DAPI Positive Nucleus","DAPI Nucleus Intensity","DAPI Positive Cytoplasm","DAPI Cytoplasm Intensity","AQP4-520 Copies","AQP4-520 Area (µm²)","AQP4-520 Classification","AQP4-520 Cell Intensity","AQP4-520 Avg Intensity","ADCYAP1-520 Copies","ADCYAP1-520 Area (µm²)","ADCYAP1-520 Classification","ADCYAP1-520 Cell Intensity","ADCYAP1-520 Avg Intensity","RORB-620 Copies","RORB-620 Area (µm²)","RORB-620 Classification","RORB-620 Cell Intensity","RORB-620 Avg Intensity","PCP4-690 Copies","PCP4-690 Area (µm²)","PCP4-690 Classification","PCP4-690 Cell Intensity","PCP4-690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","10","5544","5574","2624","2646","0","0","0","0","1","1","2312.1182","0","383.70947","2","7.687163","0","10633.648","1383.2994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.80302","69.55272","27.250303","23.171202","0.765562"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","11","5551","5578","2643","2666","0","0","0","0","1","1","2187.9082","0","466.35498","1","1.150773","0","1002.2772","870.96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.46204","48.884834","31.57721","25.316685","0.780668"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","12","5554","5581","2659","2683","0","0","0","0","1","1","2059.5693","0","391.23572","3","9.482369","0","11151.864","1176.0631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.14921","55.65138","32.49783","24.67304","0.827067"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","13","994","1024","694","724","0","0","0","0","1","1","1766.396","0","442.08084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130.5897","86.538124","44.051586","29.607647","0.871057"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","14","1005","1031","722","747","0","0","0","0","1","1","2649.101","0","508.66098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.22529","70.05906","24.166231","21.240269","0.873828"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","15","796","826","774","807","1","0","0","0","1","1","1595.1453","0","389.00656","0","0","0","0","0","4","4.464999","1","5452.9604","1221.2681","0","0","0","0","0","0","0","0","0","0","132.15477","91.27931","40.875454","31.75313","0.69369"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","16","620","645","777","811","1","0","0","0","1","1","1282.846","0","240.72488","0","0","0","0","0","8","10.03474","1","12471.524","1157.8547","0","0","0","0","0","0","0","0","0","0","118.575645","87.504776","31.07087","28.749454","0.574572"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","17","666","692","816","840","0","0","0","0","1","1","1480.8301","0","256.50436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.66823","68.54004","21.128191","20.382076","0.843307"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","18","893","923","832","861","0","0","0","0","1","1","3610.2502","0","484.42032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126.538994","86.07781","40.461178","28.320358","0.824308"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","19","695","723","841","870","0","0","0","1","1","1","1989.9713","0","341.18878","5","11.185513","1","15350.574","1372.3622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119.772446","82.90168","36.870766","26.603973","0.894524"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","20","961","998","842","874","0","0","0","0","1","1","1540.451","0","290.0147","2","3.176133","0","2986.3018","940.2319","1","0.690464","0","452.9442","656","0","0","0","0","0","0","0","0","0","0","173.5826","106.33142","67.25117","37.76048","0.786014"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","21","603","636","859","890","1","0","0","0","1","1","2051.1665","0","308.2648","0","0","0","0","0","4","5.477679","1","5916.952","1045.0651","0","0","0","0","0","0","0","0","0","0","140.02605","92.47611","47.54994","32.182224","0.78392"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","22","850","880","884","911","0","0","0","1","1","1","2233.8267","0","385.78323","14","31.1169","2","57874.395","1859.9023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120.37085","83.454056","36.916798","26.174877","0.843217"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","23","963","993","889","914","0","0","0","1","1","1","2442.7498","0","496.4645","8","24.258293","1","40327.09","1662.4042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109.92183","78.48271","31.439117","24.887589","0.824118"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","24","739","767","896","922","0","0","0","0","1","1","2886.132","0","425.37445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.58555","63.430603","34.15494","27.462166","0.750411"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","25","978","1005","910","940","0","0","0","1","1","1","2280.3535","0","384.0849","26","50.818134","3","154247.53","3035.2854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113.55827","80.23189","33.326385","26.603973","0.829974"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","26","736","768","916","941","0","0","0","0","1","1","2226.1628","0","460.74527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106.285385","68.125755","38.15963","29.393099","0.7216"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","27","828","855","926","953","0","0","0","0","1","1","2815.1802","0","530.45056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.4855","67.02102","33.464478","25.74578","0.842635"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","28","806","829","933","965","0","0","0","0","1","1","2892.726","0","537.33636","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.25065","65.82421","30.426437","28.534906","0.576508"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","29","824","849","946","969","0","0","0","0","1","1","3075.7463","0","576.4141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.07174","43.683342","27.388395","23.171202","0.754865"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","30","689","709","960","986","1","0","0","0","1","1","1386.6471","0","183.02211","0","0","0","0","0","5","7.410978","1","10425.267","1406.7329","0","0","0","0","0","0","0","0","0","0","75.76689","62.463955","13.302936","16.520208","0.675097"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","31","790","810","977","997","0","0","0","0","1","1","1167.6781","0","180.66818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58.781483","50.772102","8.009379","12.014698","0.806831"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","32","848","869","983","1002","0","0","0","0","1","1","453.99405","0","159.88054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58.59736","50.864162","7.733194","11.800149","0.76541"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","33","690","717","997","1024","0","0","0","0","1","1","2649.3347","0","516.5363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.29338","67.80354","35.489838","26.603973","0.860591"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","34","672","698","1007","1034","0","0","0","0","1","1","2593.818","0","509.74246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.517456","60.944935","27.57252","23.600298","0.908179"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","35","695","714","1025","1043","0","0","0","0","1","1","1265.3457","0","379.42126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.72937","35.075558","8.653812","13.301987","0.747003"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","36","684","704","1031","1050","0","0","0","0","1","1","1106.3115","0","447.77682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.491226","37.331074","9.160152","14.589275","0.725807"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","37","919","938","1037","1057","0","0","0","0","1","1","1108.053","0","163.82576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.55932","48.60865","6.950668","11.156505","0.897709"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","38","844","876","1038","1073","1","0","0","0","1","1","2233.2852","0","668.68713","0","0","0","0","0","14","23.475767","2","36219.703","1542.8549","0","0","0","0","0","0","0","0","0","0","159.68126","102.556885","57.124367","36.25864","0.738179"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","39","772","799","1067","1094","0","0","0","0","1","1","3251.3723","0","469.97473","0","0","0","0","0","1","0.414278","0","252.38753","609.2222","0","0","0","0","0","0","0","0","0","0","106.05524","76.50339","29.55185","24.029396","0.834799"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","40","5498","5515","3217","3240","0","0","0","0","1","1","1396.1422","0","263.02637","1","1.242835","0","1232.5238","991.7037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.513287","33.18829","22.324995","21.669365","0.739476"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","41","5476","5499","3219","3249","0","0","0","0","1","1","1442.2842","0","327.739","1","2.669793","0","2838.9568","1063.362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.974464","54.500607","41.473858","29.607647","0.693351"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","42","5500","5515","3235","3249","0","0","0","0","1","1","1031.3395","0","439.8275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.764633","19.747263","5.01737","9.011024","0.787404"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","43","5475","5509","3242","3274","0","0","0","0","1","1","1312.051","0","330.61072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119.45023","80.646164","38.80406","36.044094","0.558652"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","44","5491","5520","3354","3381","0","0","0","1","1","1","1562.0015","0","254.53278","33","59.057667","4","198080.42","3354.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.42678","66.6988","32.72798","27.03307","0.802758"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","45","5485","5515","3375","3399","0","0","0","1","1","1","1693.3909","0","321.0462","30","52.61334","4","172567.42","3279.9177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.88709","65.73215","34.15494","26.389425","0.847837"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","46","5513","5539","3392","3417","0","0","0","1","1","1","1545.8346","0","285.68106","5","8.791905","1","11097.87","1262.2827","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.78895","59.74813","25.04082","21.883913","0.853345"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","47","5494","5528","3399","3425","0","0","0","1","1","1","1683.2322","0","328.60754","6","7.226854","1","11882.421","1644.2039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109.36946","60.990967","48.378494","33.040417","0.761202"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","48","5501","5520","3424","3443","0","0","0","1","1","1","1485.7349","0","675.2627","12","21.266283","2","69734.95","3279.132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.7787","15.420358","21.358345","19.738432","0.742262"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","49","5513","5544","3421","3449","0","0","0","1","1","1","2332.8335","0","315.11557","18","37.008858","3","92288.17","2493.678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109.09328","70.10509","38.988186","32.396774","0.684259"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","50","5483","5510","3426","3456","0","0","0","1","1","1","1869.3633","0","342.30103","12","22.509119","2","63505.82","2821.3374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107.66631","70.79555","36.870766","27.03307","0.784184"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","51","5527","5555","3444","3481","0","0","0","0","1","1","677.9435","0","161.309","2","1.196804","0","839.2357","701.2308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125.848526","96.52683","29.321695","34.542255","0.493594"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","52","5427","5456","3446","3468","0","0","0","1","1","1","2104.343","0","328.04123","14","35.904114","2","86660.984","2413.6782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.44745","73.695496","23.751953","22.31301","0.730869"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","53","3529","3554","1892","1918","0","0","0","0","1","1","2282.1987","0","342.52603","0","0","0","0","0","1","0.690464","0","778.47485","735.3043","0","0","0","0","0","0","0","0","0","0","88.24127","58.367203","29.874065","24.243944","0.830833"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","54","3515","3536","1899","1926","0","0","0","0","1","1","2319.8918","0","443.69626","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77.562096","52.889523","24.672571","22.098461","0.78706"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","55","3590","3620","1921","1946","1","0","0","0","1","1","1218.2191","0","354.2343","0","0","0","0","0","11","16.202883","2","15940.875","946.1967","2","1.703144","0","1127.8956","662.2432","1","1.196804","0","637.39014","477.48276","106.97585","71.90029","35.075558","27.03307","0.801653"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","56","3584","3615","1943","1965","0","0","0","0","1","1","1947.4031","0","409.48755","0","0","0","0","0","2","1.565051","0","1037.9512","663.2059","0","0","0","0","0","0","0","0","0","0","100.531525","59.19576","41.335762","28.964003","0.81682"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","57","3676","3703","1945","1977","0","0","0","0","1","1","2842.3555","0","693.5346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129.16275","87.73493","41.427826","29.17855","0.794507"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","58","3591","3616","1965","1984","0","0","0","0","1","1","1412.8778","0","311.43124","0","0","0","0","0","1","1.380928","0","1096.2723","793.86664","0","0","0","0","0","0","0","0","0","0","73.78756","51.554626","22.232933","21.02572","0.790957"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","59","3779","3808","1978","2005","0","0","0","0","1","1","2037.4265","0","327.3418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111.62498","76.227196","35.397774","25.74578","0.863311"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","60","3749","3782","1981","2010","0","0","0","0","1","1","1323.9587","0","295.28757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140.44032","89.16189","51.278442","32.61132","0.799285"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","61","3796","3818","2010","2030","0","0","0","0","1","1","848.9953","0","182.5549","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64.25916","54.500607","9.758554","13.945631","0.775812"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","62","3449","3469","2023","2042","0","0","0","0","1","1","446.96","0","130.08704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.55932","48.65468","6.904638","11.585601","0.82927"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","63","3612","3641","2048","2079","0","0","0","0","1","1","1633.8923","0","291.537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134.87059","89.576164","45.294422","30.036743","0.857203"
"D:\HAA\dACC revisions\Run 4\Br2720_dlPFC_20x_img_011-MaxIP-Stitched_unmixed-rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","64","3440","3468","2063","2087","0","0","0","0","1","1","1857.2172","0","301.71945","0","0","0","0","0","2","2.071391","0","1795.2058","866.6667","0","0","0","0","0","0","0","0","0","0","94.73163","72.682816","22.04881","22.742105","0.676275"
