"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ADCYAP1+","RORB+","PCP4+","AQP4+","DAPI Positive","DAPI Positive Nucleus","DAPI Nucleus Intensity","DAPI Positive Cytoplasm","DAPI Cytoplasm Intensity","AQP4-520 Copies","AQP4-520 Area (µm²)","AQP4-520 Classification","AQP4-520 Cell Intensity","AQP4-520 Avg Intensity","ADCYAP1-520 Copies","ADCYAP1-520 Area (µm²)","ADCYAP1-520 Classification","ADCYAP1-520 Cell Intensity","ADCYAP1-520 Avg Intensity","RORB-620 Copies","RORB-620 Area (µm²)","RORB-620 Classification","RORB-620 Cell Intensity","RORB-620 Avg Intensity","PCP4-690 Copies","PCP4-690 Area (µm²)","PCP4-690 Classification","PCP4-690 Cell Intensity","PCP4-690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","16","2620","2650","2311","2343","0","0","0","1","1","1","2435.4653","0","387.37506","14","38.80406","2","68648.67","1769.1104","0","0","0","0","0","0","0","0","0","0","1","2.301546","0","1092.9121","474.86","139.74986","92.66024","47.08963","31.75313","0.802526"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","17","2509","2541","2312","2344","0","0","0","0","1","1","440.65533","0","196.76353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.322216","0","138.96735","431.2857","132.20079","80.78426","51.416534","39.047768","0.698381"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","18","2541","2557","2313","2332","0","0","0","0","1","1","535.7213","0","170.76265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.598402","0","269.37292","450.15384","46.62932","38.20566","8.423658","12.443794","0.86859"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","19","2779","2800","2315","2344","0","0","0","0","1","1","2380.244","0","332.5586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.598402","0","269.83325","450.92307","91.417404","69.138435","22.278965","21.883913","0.697773"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","20","2797","2822","2319","2358","0","0","0","0","1","1","2512.1572","0","395.6633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.368247","0","169.30171","459.75","138.3229","95.284","43.038906","33.469513","0.601956"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","21","2533","2553","2330","2348","0","0","0","0","1","1","407.50656","0","205.94775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.414278","0","194.20444","468.77777","47.54994","37.008858","10.54108","15.662017","0.660826"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","22","2723","2750","2346","2388","0","0","0","1","1","1","2585.0178","0","577.24976","17","40.829422","3","78181.4","1914.8297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157.79399","93.442764","64.35122","38.61867","0.6667"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","23","2686","2706","2353","2372","0","0","0","0","1","1","887.68243","0","200.68506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.19107","48.378494","6.812576","10.727408","0.852235"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","24","2822","2844","2358","2383","0","0","0","0","1","1","875.0864","0","253.78748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.322216","0","149.64651","464.42856","79.21921","63.24648","15.972729","17.59295","0.75159"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","25","2747","2759","2361","2380","0","0","0","0","1","1","2057.3303","0","595.1541","1","2.945979","0","3030.7217","1028.7656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.840715","25.685251","5.155463","9.011024","0.797597"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","26","2670","2697","2372","2396","0","0","0","0","1","1","3078.5737","0","517.6467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.3507","70.88761","22.463087","21.883913","0.769669"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","27","2758","2785","2393","2423","0","0","0","0","1","1","2854.582","0","537.46265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.460309","0","203.04237","441.1","106.05524","62.878235","43.177002","30.251291","0.724765"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","28","2733","2766","2394","2427","0","0","1","0","1","1","3145.1855","0","809.88043","1","0.690464","0","524.6144","759.8","0","0","0","0","0","0","0","0","0","0","4","4.00469","1","2150.8406","497.0851","124.37554","65.82421","58.551327","37.54593","0.729304"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","29","5234","5254","2667","2686","0","0","0","1","1","1","1880.0394","0","171.06622","5","14.591801","1","28749.115","1970.224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.65138","48.65468","6.996699","11.156505","0.878071"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","30","5341","5369","2688","2718","0","0","0","1","1","1","2461.3374","0","454.10678","14","33.6486","2","65833.33","1956.4952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130.95796","88.379364","42.578598","27.891262","0.830889"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","31","5424","5452","2703","2730","0","0","0","1","1","1","3318.858","0","456.24365","11","24.166231","2","59163.86","2448.2039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64.81153","30.794683","34.01685","29.17855","0.747835"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","32","5436","5473","2709","2740","0","0","0","0","1","1","2502.0422","0","451.0386","1","1.472989","0","1400.4446","950.75","0","0","0","0","0","1","0.50634","0","350.6175","692.4545","0","0","0","0","0","136.3896","76.31926","60.070347","38.833218","0.726935"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","33","5604","5635","2735","2776","0","0","0","0","1","1","1915.1265","0","328.99838","1","1.104742","0","1191.6484","1078.6666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182.42053","113.65034","68.77019","40.335056","0.679014"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","34","5222","5256","2747","2782","1","1","0","0","1","1","1128.8953","0","604.39056","0","0","0","0","0","32","41.842106","4","69847.87","1669.3202","7","6.858607","1","4988.2324","727.2953","2","1.150773","0","509.9305","443.12","139.15146","97.8157","41.335762","37.331383","0.623598"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","35","5275","5300","2764","2792","0","0","0","0","1","1","2590.7126","0","536.7893","0","0","0","0","0","1","0.690464","0","524.56836","759.73334","0","0","0","0","0","0","0","0","0","0","95.33003","69.69081","25.639221","22.742105","0.792109"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","36","5264","5281","2779","2797","0","0","0","0","1","1","1879.2169","0","439.63937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.473858","37.65329","3.820566","7.938282","0.815371"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","37","2914","2951","2826","2857","0","1","1","0","1","1","1520.8062","0","316.30838","0","0","0","0","0","0","0","0","0","0","11","11.185513","2","8889.444","794.7284","6","7.595101","1","4357.0103","573.6606","169.07156","104.49018","64.581375","36.47319","0.805365"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","38","3093","3127","2839","2869","0","0","0","0","1","1","2693.704","0","431.2075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121.75178","71.20983","50.541946","35.614998","0.740942"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","39","3112","3149","2852","2881","0","0","0","0","1","1","2400.6565","0","431.08884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141.26889","80.83029","60.438595","38.40412","0.711919"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","40","2898","2924","2856","2881","0","0","1","0","1","1","3050.3928","0","629.681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8.976028","1","5221.333","581.69745","79.403336","50.21973","29.183601","22.956654","0.874489"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","41","2879","2911","2860","2887","0","0","1","0","1","1","2207.0925","0","727.0487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","11.553761","1","6844.245","592.38245","103.43147","67.113075","36.318394","30.894936","0.625784"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","42","2858","2883","2865","2891","0","0","0","0","1","1","3273.0415","0","485.17612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.887268","0","941.7005","498.97562","94.86972","68.21782","26.651901","21.883913","0.877854"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","43","2912","2945","2871","2898","0","0","0","0","1","1","2458.6912","0","488.05176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1.242835","0","619.11584","498.14816","118.02327","80.922356","37.100918","29.607647","0.696077"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","44","2946","2988","2884","2916","1","0","1","0","1","1","918.4802","0","362.02432","0","0","0","0","0","10","8.607781","2","6410.3115","744.71124","0","0","0","0","0","7","10.863297","1","5769.4233","531.0932","164.00816","96.52683","67.48132","42.695087","0.678098"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","45","2982","3003","2898","2923","0","0","0","0","1","1","650.8357","0","264.3756","1","1.058711","0","869.43195","821.2174","1","3.590412","0","2991.7334","833.2564","0","0","0","0","0","1","3.49835","0","2101.2654","600.6447","69.87493","47.18169","22.693243","21.454817","0.832508"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","46","3201","3231","2904","2937","0","0","0","1","1","1","1774.6853","0","373.277","16","41.65798","3","81899.63","1966.0011","0","0","0","0","0","0","0","0","0","0","1","1.104742","0","676.8386","612.6667","133.30554","92.06184","41.243702","32.182224","0.677963"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","47","2971","2986","2915","2926","0","0","0","0","1","1","744.2532","0","254.6501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.869375","22.232933","3.636442","7.723734","0.798126"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","48","3020","3055","2916","2943","0","0","0","1","1","1","2493.8953","0","436.41562","12","24.810665","2","36751.406","1418.1296","1","0.460309","0","288.47577","626.7","0","0","0","0","0","1","1.196804","0","608.20654","508.19232","121.613686","90.819","30.794683","31.75313","0.523943"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","49","2958","2994","2927","2961","0","0","0","0","1","1","2829.087","0","632.2164","2","7.457009","0","8479.815","1137.1605","3","1.703144","0","1180.647","693.2162","0","0","0","0","0","2","1.887268","0","925.9119","490.60974","145.04343","81.474724","63.5687","39.90596","0.745963"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","50","2928","2959","2935","2958","0","0","0","1","1","1","2171.0981","0","400.3886","15","35.02953","3","83715.414","2389.8528","1","0.50634","0","423.8987","837.1818","0","0","0","0","0","0","0","0","0","0","102.83307","67.15911","35.67396","27.03307","0.708812"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","51","2982","3010","2938","2968","0","0","1","0","1","1","2381.168","0","509.47208","1","1.150773","0","878.13184","763.08","2","0.828557","0","527.1921","636.2778","0","0","0","0","0","6","8.791905","1","4808.2056","546.8901","107.3441","68.447975","38.896126","28.749454","0.836735"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","52","3065","3085","2943","2964","0","0","0","0","1","1","503.52307","0","156.02374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.313183","52.337154","8.976028","12.87289","0.830594"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","53","2934","2969","2955","2976","0","0","0","1","1","1","2378.7366","0","420.9496","5","10.771235","1","16434.74","1525.7992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105.272705","71.20983","34.062878","27.462166","0.646625"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","54","3064","3098","2964","2994","0","0","0","0","1","1","2446.2786","0","334.53433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2.071391","0","1031.0925","497.77777","131.51033","92.52214","38.988186","32.61132","0.64473"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","55","3204","3241","2965","2989","0","1","1","0","1","1","1374.7311","0","238.72914","0","0","0","0","0","0","0","0","0","0","8","8.883967","1","6721.8027","756.62177","12","27.112211","2","17316.877","638.71136","125.848526","89.898384","35.950146","31.538582","0.573998"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","56","3213","3234","2988","3006","0","0","0","0","1","1","901.7344","0","208.63423","0","0","0","0","0","0","0","0","0","0","1","0.690464","0","497.22598","720.13336","0","0","0","0","0","58.044987","49.20705","8.837936","12.443794","0.804007"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","57","3117","3146","2996","3029","0","0","1","0","1","1","1858.5422","0","493.94907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7.180823","1","3667.7896","510.77563","136.84991","92.19993","44.64999","30.680387","0.708648"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","58","2885","2907","2997","3019","0","0","0","1","1","1","1692.3357","0","268.94995","7","12.290255","1","19017.26","1547.3446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.176476","58.873543","13.302936","15.447468","0.832941"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","59","3186","3218","3021","3045","0","0","1","0","1","1","527.89246","0","299.391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9.252214","1","5233.1167","565.607","97.86173","59.33385","38.527878","31.538582","0.707551"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","60","3177","3213","3031","3066","0","0","1","0","1","1","581.56305","0","265.7323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","18.366337","2","9478.042","516.0551","140.16414","80.646164","59.517975","43.55328","0.581117"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","61","3001","3034","3033","3059","0","0","0","0","1","1","1604.2882","0","361.07828","0","0","0","0","0","2","2.853917","0","2897.508","1015.2742","0","0","0","0","0","0","0","0","0","0","122.90255","84.09849","38.80406","30.036743","0.669611"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","62","3211","3246","3034","3069","0","0","1","0","1","1","986.52075","0","357.78217","0","0","0","0","0","1","0.598402","0","374.78372","626.3077","0","0","0","0","0","5","4.925308","1","2538.513","515.40186","150.10683","100.16328","49.943546","42.695087","0.577533"
"D:\HAA\dACC revisions\Run 4\Br8667_dACC_20x_img_008-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","63","2971","2999","3040","3069","0","0","0","1","1","1","2709.0261","0","315.1536","4","8.469688","1","9807.899","1158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116.08997","80.922356","35.16762","26.174877","0.918036"
