"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ADCYAP1+","RORB+","PCP4+","AQP4+","DAPI Positive","DAPI Positive Nucleus","DAPI Nucleus Intensity","DAPI Positive Cytoplasm","DAPI Cytoplasm Intensity","AQP4-520 Copies","AQP4-520 Area (µm²)","AQP4-520 Classification","AQP4-520 Cell Intensity","AQP4-520 Avg Intensity","ADCYAP1-520 Copies","ADCYAP1-520 Area (µm²)","ADCYAP1-520 Classification","ADCYAP1-520 Cell Intensity","ADCYAP1-520 Avg Intensity","RORB-620 Copies","RORB-620 Area (µm²)","RORB-620 Classification","RORB-620 Cell Intensity","RORB-620 Avg Intensity","PCP4-690 Copies","PCP4-690 Area (µm²)","PCP4-690 Classification","PCP4-690 Cell Intensity","PCP4-690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","23","5185","5221","686","720","0","0","0","0","1","1","2845.3826","0","499.7556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.08286","104.35209","54.730762","37.331383","0.759061"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","24","5159","5176","692","707","0","0","0","0","1","1","354.4762","0","164.90363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.712","36.7787","1.933299","5.363704","0.720966"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","25","5166","5190","707","730","0","0","0","0","1","1","2989.092","0","557.9649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.9557","62.970295","16.985409","18.022047","0.898192"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","26","5215","5235","716","737","0","0","0","0","1","1","1567.1212","0","200.83888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.68143","52.567307","9.114121","13.087439","0.850526"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","27","5090","5121","742","768","0","0","0","1","1","1","2685.866","0","582.3554","4","3.636442","1","3203.752","881.01263","0","0","0","0","0","0","0","0","0","0","1","0.322216","0","148.54176","461","117.19472","74.98437","42.21035","30.036743","0.888947"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","28","5090","5116","767","787","0","0","1","0","1","1","1468.1713","0","596.116","3","3.038041","0","2488.5696","819.13635","1","1.01268","0","810.14417","800","1","0.50634","0","339.20184","669.9091","5","3.590412","1","1984.7151","552.78204","77.70019","57.538647","20.161541","21.02572","0.735574"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","29","5214","5241","802","833","0","0","0","0","1","1","2115.0654","0","419.15848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122.71843","80.46204","42.256382","29.17855","0.815977"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","30","5195","5215","812","834","0","0","0","0","1","1","658.56396","0","149.65646","3","9.252214","0","12546.693","1356.0746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63.844883","54.13236","9.712523","13.301987","0.760919"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","31","5172","5200","839","866","0","0","0","0","1","1","1520.0779","0","280.59723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110.52023","79.77158","30.748653","24.887589","0.785542"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","32","5193","5223","867","897","0","0","0","0","1","1","2139.0447","0","390.2464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126.4009","86.12385","40.277054","29.17855","0.793685"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","33","5178","5192","867","883","0","0","0","0","1","1","376.15384","0","162.87706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.301023","30.702621","0.598402","2.574578","0.642042"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","34","5158","5180","896","917","0","0","0","0","1","1","1418.1732","0","202.78258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.21782","56.525967","11.691853","15.018372","0.831865"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","35","5096","5120","914","936","0","0","0","0","1","1","2373.0396","0","356.7097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.081116","62.78617","16.294945","17.59295","0.834743"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","36","5179","5216","991","1017","0","0","0","0","1","1","687.55707","0","184.07657","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1.104742","0","631.17596","571.3333","138.92131","100.99184","37.929478","35.614998","0.586321"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","37","5090","5112","1088","1109","0","0","0","1","1","1","1176.4092","0","320.21698","6","13.901337","1","31139.455","2240.0332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.81483","42.854786","14.960048","17.807499","0.753201"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","38","5082","5108","1101","1122","0","0","0","0","1","1","921.24475","0","337.06516","3","5.753865","0","6970.3237","1211.416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.40195","52.981586","15.420358","20.811172","0.646567"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","39","5187","5217","1127","1156","0","0","0","0","1","1","2037.2332","0","310.84152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132.15477","87.13653","45.018238","29.607647","0.865132"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","40","5218","5256","1128","1159","0","0","0","0","1","1","1340.4058","0","226.52046","0","0","0","0","0","1","0.782526","0","633.75366","809.8823","0","0","0","0","0","1","1.565051","0","782.2955","499.85294","175.2397","106.83776","68.40195","37.76048","0.767179"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","41","5083","5102","1167","1188","0","0","0","0","1","1","1305.5824","0","171.88075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58.781483","50.956226","7.825256","12.014698","0.774038"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","42","5153","5172","1180","1198","0","0","0","0","1","1","1129.4575","0","169.44618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.086327","47.0436","7.04273","11.156505","0.821002"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","43","5140","5152","1183","1197","0","0","0","0","1","1","521.7778","0","239.13792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.112211","26.697931","0.414278","1.930933","0.672887"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","44","5094","5119","3205","3238","0","0","0","1","1","1","1457.8829","0","405.4285","10","24.166231","2","41910.92","1734.2762","0","0","0","0","0","0","0","0","0","0","1","0.598402","0","316.50858","528.9231","115.6757","86.58415","29.09154","30.894936","0.531675"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","45","5137","5157","3214","3232","0","0","0","0","1","1","681.42633","0","189.96483","2","5.01737","0","6567.9673","1309.0459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.202362","39.264374","5.937988","10.51286","0.713483"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","46","5119","5146","3220","3244","0","0","0","1","1","1","712.9855","0","249.7718","6","5.707834","1","5589.166","867.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.90307","68.58607","25.317005","24.029396","0.659054"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","47","5202","5238","3263","3298","0","0","0","0","1","1","1104.0105","0","254.65138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","187.80614","113.42018","74.38596","40.335056","0.775036"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","48","5213","5241","3350","3381","0","0","0","0","1","1","1556.5448","0","321.52643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122.85652","85.341324","37.515198","27.891262","0.769192"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","49","5113","5140","3377","3403","0","0","0","1","1","1","2442.5261","0","421.19458","10","22.877365","2","32764.3","1432.171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.506165","72.86694","25.639221","22.742105","0.866757"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","50","5090","5112","3467","3491","0","0","0","0","1","1","536.46027","0","169.78201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.966649","0","464.2218","480.2381","74.2939","60.392563","13.901337","16.949305","0.806527"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","51","5219","5241","3512","3533","0","0","0","0","1","1","1541.4025","0","206.74193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.74483","55.65138","11.093451","14.589275","0.733011"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","52","5198","5226","3524","3549","0","0","0","0","1","1","889.7691","0","255.3223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.644433","0","302.9755","470.14285","99.38075","72.26854","27.112211","24.458492","0.733548"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","53","5225","5243","3533","3552","0","0","0","0","1","1","1655.3354","0","206.03107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.211742","45.938854","7.272885","11.156505","0.887177"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","54","5112","5160","3539","3567","0","0","0","0","1","1","1137.1135","0","280.01465","1","0.598402","0","440.1016","735.46155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191.62671","119.45023","72.176476","42.480537","0.617432"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","55","5106","5131","3561","3592","0","0","0","0","1","1","2493.021","0","443.78467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107.20601","78.66684","28.53917","25.316685","0.707429"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","56","5201","5217","3590","3606","0","0","0","0","1","1","651.6061","0","258.82745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.732674","35.213654","1.51902","4.72006","0.698992"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","57","923","946","3628","3651","0","0","0","0","1","1","1678.4862","0","264.95926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.95101","60.990967","14.960048","16.734756","0.853279"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","58","710","736","3651","3674","0","0","0","0","1","1","1967.2568","0","299.75726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85.019104","66.56071","18.458399","19.309336","0.73533"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","59","984","1014","3683","3712","0","0","0","1","1","1","2044.0542","0","317.11853","8","14.637832","1","15577.323","1064.1824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131.51033","88.14921","43.361126","28.320358","0.844435"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","60","889","908","3728","3746","0","0","0","0","1","1","551.8244","0","147.8106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.935555","46.905506","6.03005","10.298312","0.847221"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","61","811","833","3740","3765","0","0","0","0","1","1","1389.1587","0","228.88304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.21921","62.970295","16.248915","17.59295","0.846638"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","62","852","884","3749","3777","0","0","0","1","1","1","1923.995","0","358.17715","14","30.61056","2","54208.816","1770.9188","0","0","0","0","0","0","0","0","0","0","2","0.920618","0","430.20496","467.3","122.25812","85.479416","36.7787","28.320358","0.75155"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","63","726","751","3753","3782","0","0","0","0","1","1","1600.7994","0","268.84625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106.46951","76.64148","29.828035","23.814846","0.85372"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","64","2360","2390","3595","3619","0","0","0","0","1","1","1324.4937","0","213.62396","0","0","0","0","0","2","1.51902","0","1153.6268","759.4545","0","0","0","0","0","1","0.736495","0","380.76776","517","106.791725","77.60812","29.183601","23.814846","0.780398"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","65","2327","2356","3603","3635","0","0","0","0","1","1","1294.4125","0","276.17746","0","0","0","0","0","3","5.385617","0","4048.6494","751.75214","1","0.644433","0","440.42383","683.4286","0","0","0","0","0","134.64043","93.90307","40.737362","30.894936","0.650756"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","66","2450","2472","3613","3636","0","0","0","0","1","1","2413.2266","0","581.4953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.0971","44.23571","28.861385","24.243944","0.765311"
"D:\HAA\dACC revisions\Run 4\Br8492_dACC_20x_img_013-MaxIP-Stitched_unmixed.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","67","2668","2698","3612","3640","0","0","0","0","1","1","2668.9402","0","304.1537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122.626366","82.671524","39.954838","27.891262","0.867589"
