"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ADCYAP1+","RORB+","PCP4+","AQP4+","DAPI Positive","DAPI Positive Nucleus","DAPI Nucleus Intensity","DAPI Positive Cytoplasm","DAPI Cytoplasm Intensity","AQP4-520 Copies","AQP4-520 Area (µm²)","AQP4-520 Classification","AQP4-520 Cell Intensity","AQP4-520 Avg Intensity","ADCYAP1-520 Copies","ADCYAP1-520 Area (µm²)","ADCYAP1-520 Classification","ADCYAP1-520 Cell Intensity","ADCYAP1-520 Avg Intensity","RORB-620 Copies","RORB-620 Area (µm²)","RORB-620 Classification","RORB-620 Cell Intensity","RORB-620 Avg Intensity","PCP4-690 Copies","PCP4-690 Area (µm²)","PCP4-690 Classification","PCP4-690 Cell Intensity","PCP4-690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","10","6458","6483","711","733","0","0","0","0","1","1","3023.4695","0","792.6849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.139824","59.74813","20.391697","20.596624","0.754955"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","11","6381","6405","711","727","0","0","0","0","1","1","1960.669","0","363.0218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.349834","40.13896","13.210874","17.378403","0.668034"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","12","6342","6355","712","728","0","0","0","0","1","1","1768.8406","0","460.38925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.267673","29.09154","3.176133","7.723734","0.632089"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","13","6428","6451","718","732","0","0","0","0","1","1","2683.4404","0","1010.873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.930866","31.899426","17.031439","18.236595","0.651785"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","14","6392","6419","720","747","0","0","0","0","1","1","2263.5552","0","749.2898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102.51086","46.53726","55.973595","35.400448","0.80809"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","15","6322","6339","725","741","0","0","0","0","1","1","1439.1562","0","434.27454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.000866","37.05489","2.945979","7.08009","0.721041"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","16","6371","6393","726","745","0","0","0","0","1","1","2232.626","0","651.6478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.77349","39.862774","21.910717","22.31301","0.68423"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","17","6354","6371","724","739","0","0","0","0","1","1","424.45834","0","303.41724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.305714","34.200974","1.104742","4.076415","0.637541"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","18","6429","6452","732","754","0","0","0","0","1","1","2459.213","0","921.36694","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.414278","0","185.82681","448.55554","69.32256","47.0436","22.278965","22.31301","0.628742"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","19","6302","6323","730","750","0","0","0","0","1","1","721.1092","0","334.14896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63.384575","52.843494","10.54108","14.374727","0.764849"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","20","6467","6491","732","761","0","0","0","0","1","1","1500.6096","0","666.76373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.56487","67.02102","32.543858","27.462166","0.765897"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","21","6444","6469","733","759","0","0","0","0","1","1","2429.37","0","819.889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.54611","49.345142","34.200974","27.247618","0.696684"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","22","6358","6383","739","762","0","0","0","0","1","1","1825.0316","0","691.35547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.23849","44.419834","21.818655","22.742105","0.633502"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","23","6395","6412","747","762","0","0","0","0","1","1","1946.3264","0","488.76007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.239014","23.982107","13.256905","15.23292","0.758198"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","24","6324","6351","743","770","0","0","0","0","1","1","1199.6088","0","417.50162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.72694","57.07834","33.6486","29.607647","0.628961"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","25","6380","6397","745","765","0","0","0","0","1","1","1986.4244","0","627.13525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.18638","31.991488","19.194893","20.382076","0.724285"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","26","6351","6377","749","772","0","0","0","0","1","1","1322.4215","0","552.05994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.552371","0","854.0576","579.8125","73.97169","49.943546","24.02814","24.243944","0.565505"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","27","6440","6464","756","780","0","0","0","0","1","1","2476.961","0","980.38226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.58415","47.68803","38.896126","29.393099","0.747797"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","28","6305","6326","752","775","0","0","0","0","1","1","1749.4417","0","480.3343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.64009","47.503906","18.13618","21.240269","0.599858"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","29","6288","6308","753","773","0","0","0","0","1","1","3105.2886","0","341.791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.262463","48.010246","9.252214","13.301987","0.793011"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","30","6324","6342","759","777","0","0","0","0","1","1","1433.6041","0","363.50443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.696022","31.208961","13.487059","15.662017","0.719705"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","31","6420","6440","758","781","0","0","0","0","1","1","1588.3634","0","663.7014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.15772","39.310402","16.847317","18.665691","0.768771"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","32","6459","6481","759","784","0","0","0","0","1","1","3201.7695","0","843.1808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.99705","54.224422","21.772623","20.811172","0.760794"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","33","6407","6429","763","786","0","0","0","0","1","1","1704.7318","0","782.9623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.2972","43.959526","23.337675","23.171202","0.750014"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","34","6384","6411","768","799","0","0","0","0","1","1","1199.7937","0","423.40564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109.04724","75.12246","33.924786","26.603973","0.72908"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","35","6342","6372","770","799","0","0","0","0","1","1","2362.279","0","554.9722","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114.24873","82.90168","31.347055","28.320358","0.634704"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","36","6476","6498","771","792","0","0","0","0","1","1","1766.0488","0","469.13376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.405243","51.968906","9.436338","15.447468","0.58031"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","37","6445","6459","780","793","0","0","0","0","1","1","751.75","0","741.90765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.966127","29.413755","0.552371","2.36003","0.560152"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","38","6409","6438","784","805","0","0","0","0","1","1","782.4801","0","624.2118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.72694","71.07174","19.655201","21.883913","0.624207"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","39","6299","6332","789","812","0","0","0","0","1","1","3234.5925","0","414.04852","1","0.920618","0","755.04517","820.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107.52822","80.646164","26.882055","25.316685","0.628462"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","40","6367","6388","794","819","0","0","0","0","1","1","2056.228","0","511.60443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.3606","56.20375","16.156853","18.451143","0.752522"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","41","6429","6461","794","823","0","0","0","0","1","1","1531.4806","0","600.5251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115.6757","87.13653","28.53917","30.894936","0.570492"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","42","6341","6355","799","815","0","0","0","0","1","1","447.78125","0","148.64345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.16762","33.694633","1.472989","4.72006","0.737189"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","43","6356","6370","799","818","0","0","0","0","1","1","1377.0892","0","491.17288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.16432","37.008858","5.155463","9.44012","0.780874"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","44","6405","6431","804","831","0","0","0","0","1","1","3306.9375","0","676.0565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.78235","70.84158","27.940767","24.887589","0.753575"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","45","6471","6499","816","837","0","0","0","0","1","1","1400.6456","0","496.24414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.80024","55.05298","19.747263","21.883913","0.652267"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","46","6413","6429","831","844","0","0","0","0","1","1","1749","0","476.37537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.669271","30.656591","1.01268","3.861867","0.666408"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","47","6429","6457","834","860","0","0","0","0","1","1","445.01578","0","188.7483","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.107864","74.61612","17.491749","24.458492","0.539356"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","48","6299","6318","2537","2565","0","0","0","0","1","1","3096.9521","0","483.87177","2","1.01268","0","843.60864","833.0455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.093796","53.11968","26.974117","22.31301","0.741984"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","49","6460","6484","2622","2639","0","0","0","0","1","1","3293.4233","0","435.99017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58.32117","42.11829","16.202883","19.309336","0.673746"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","50","6461","6482","2635","2653","0","0","0","0","1","1","2746.09","0","444.14322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.856174","35.996178","17.859997","20.811172","0.609902"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","51","6368","6398","2639","2666","0","0","0","0","1","1","3142.4182","0","660.301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.46013","62.69411","35.76602","30.46584","0.695337"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","52","6439","6458","2649","2670","0","0","0","0","1","1","1361.0931","0","233.97986","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.67674","50.265762","7.410978","11.800149","0.748113"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","53","6385","6408","2655","2674","0","0","0","0","1","1","3126.5762","0","497.7334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.835503","39.540558","16.294945","18.451143","0.697849"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","54","6409","6435","2658","2690","0","0","0","0","1","1","2541.5068","0","406.66382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101.6823","75.16849","26.51381","27.462166","0.586251"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","55","6347","6378","2659","2696","0","0","0","0","1","1","3147.0884","0","566.8982","2","4.464999","0","4000.1787","895.8969","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144.8593","85.019104","59.84019","36.47319","0.687431"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","56","6376","6392","2666","2687","0","0","0","0","1","1","2769.9568","0","762.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.553238","29.920095","10.633142","15.447468","0.685368"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","57","6383","6418","2669","2711","0","0","0","0","1","1","3293.2632","0","582.4127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","181.36182","112.08528","69.27653","49.989723","0.66567"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","58","5870","5894","1489","1515","0","0","0","0","1","1","2382.1262","0","323.47012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.322216","0","145.27357","450.85715","94.22529","70.88761","23.337675","21.02572","0.830435"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","59","5705","5740","1513","1552","0","0","0","0","1","1","1817.222","0","343.70203","1","0.690464","0","542.6585","785.93335","0","0","0","0","0","1","0.782526","0","607.79224","776.7059","0","0","0","0","0","179.79677","108.90915","70.88761","40.764153","0.792944"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","60","5552","5588","1519","1552","0","0","0","0","1","1","1664.3431","0","284.44757","0","0","0","0","0","0","0","0","0","0","1","0.920618","0","731.1551","794.2","0","0","0","0","0","171.69533","100.99184","70.70349","38.61867","0.790604"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","61","5587","5609","1520","1544","0","0","0","1","1","1","1634.8564","0","298.40598","6","19.240923","1","38120.83","1981.2368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.54143","59.978287","19.56314","19.309336","0.863073"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","62","5819","5838","1537","1556","0","0","0","0","1","1","1082.6394","0","141.8122","1","1.380928","0","1123.4766","813.56665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.69272","46.07695","5.615772","9.869216","0.850456"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","63","5484","5518","1549","1577","0","0","0","0","1","1","1559.2462","0","241.14366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128.47229","89.392044","39.08025","30.46584","0.695078"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","64","5649","5678","1551","1580","0","0","0","1","1","1","2489.1396","0","371.15787","21","42.62463","3","104861.836","2460.123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127.873886","86.30797","41.565918","28.320358","0.897307"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","65","5550","5574","1567","1591","0","0","0","0","1","1","1340.8767","0","226.66096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.998436","67.20514","19.793295","19.094788","0.800905"
"D:\HAA\dACC revisions\Run 4\Br6432_dACC_20x_img_017-MaxIP-Stitched_unmixed_rotated.nd2","Layer 1","dACC_v17_ FISH-IF v2.4.4","66","5872","5889","1582","1599","0","0","0","0","1","1","2111.203","0","470.70883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.883446","31.301023","6.582421","11.371053","0.709965"
