"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
32,"enrichment","L1","FAM167A",13.7939968707212,2.08597659313014e-26,8.09120520809566e-24,7852,1.66994532452195,"ENSG00000154319"
33,"enrichment","L1","ALDH2",13.7556976098759,2.55781327574026e-26,9.6457980642916e-24,942,0.899396515854341,"ENSG00000111275"
34,"enrichment","L1","NTS",13.6976907607918,3.48426008878115e-26,1.27844094500792e-23,12968,4.28598532926602,"ENSG00000133636"
35,"enrichment","L1","HBA1",13.6546318351178,4.38375260286751e-26,1.56615329832972e-23,1368,3.18119548118377,"ENSG00000206172"
36,"enrichment","L1","PBXIP1",13.5930958456181,6.08844126055796e-26,2.11940201418807e-23,2526,1.13238729708973,"ENSG00000163346"
37,"enrichment","L1","SLC1A3",13.5234345583242,8.83448919567808e-26,2.99842563301314e-23,235,1.32859018330039,"ENSG00000079215"
38,"enrichment","L1","CRIP1",13.5075300212388,9.6187843569675e-26,3.1849906446388e-23,9939,2.19208792866145,"ENSG00000213145"
39,"enrichment","L1","MSI2",13.284043614257,3.18553714970038e-25,1.01867938357574e-22,3600,1.14421716493971,"ENSG00000153944"
40,"enrichment","L1","STOM",13.281662259103,3.22651837756015e-25,1.01867938357574e-22,3506,1.39108585142429,"ENSG00000148175"
41,"enrichment","L1","MMP28",13.2126473720869,4.67425288900464e-25,1.44221948229834e-22,7825,1.33811721592834,"ENSG00000271447"
42,"enrichment","L1","PLTP",13.1452991619283,6.7137726202966e-25,2.02547060206993e-22,5013,1.66792613051849,"ENSG00000100979"
43,"enrichment","L1","ZNF385A",13.069094694296,1.01179261063926e-24,2.98610793087796e-22,4171,1.01048546390841,"ENSG00000161642"
44,"enrichment","L1","ACTA2",13.0381523580764,1.19529497951288e-24,3.45262226422698e-22,8648,2.77990372073561,"ENSG00000107796"
45,"enrichment","L1","FXYD1",13.022389804297,1.30125097755127e-24,3.68037151484084e-22,938,0.923730503104035,"ENSG00000266964"
46,"enrichment","L1","FLNA",13.0027558999978,1.44649905275739e-24,4.00768798780294e-22,5910,1.43370922217681,"ENSG00000196924"
47,"enrichment","L1","NECTIN2",12.9952616060321,1.50613352220122e-24,4.08945373948076e-22,8966,1.15392801903076,"ENSG00000130202"
48,"enrichment","L1","NR2F2",12.9871723540187,1.57327196145108e-24,4.1879882644431e-22,8148,2.79306375665343,"ENSG00000185551"
49,"enrichment","L1","MT1H",12.9719125142446,1.70820286000352e-24,4.4597234668092e-22,7346,4.08082852506149,"ENSG00000205358"
50,"enrichment","L1","FBLN1",12.9539545470829,1.88193028125754e-24,4.82058216950043e-22,7223,1.56583948522384,"ENSG00000077942"
1,"enrichment","L2","STXBP6",13.6257413731724,5.02196975440216e-26,6.81782613857637e-22,2988,1.40045229640527,"ENSG00000168952"
2,"enrichment","L2","KCTD4",11.5795734846486,3.27533711387006e-21,2.22329883289499e-17,7348,1.26693465013887,"ENSG00000180332"
3,"enrichment","L2","MTMR12",10.4320072662371,1.77901128610209e-18,6.0379643050305e-15,5471,0.831584093839625,"ENSG00000150712"
4,"enrichment","L2","C1QL2",10.3571363391419,2.6833152710671e-18,7.28573762400139e-15,7916,1.79989224200223,"ENSG00000144119"
5,"enrichment","L2","IPO5",10.0829559490339,1.207498315416e-17,2.04912464126095e-14,1987,0.504931791813182,"ENSG00000065150"
6,"enrichment","L2","MAN1A1",9.8171904103019,5.17680473527846e-17,6.38911828055821e-14,4949,2.11171611674348,"ENSG00000111885"
7,"enrichment","L2","LAMP5",9.65050568780354,1.28780070835129e-16,1.45693186804809e-13,1705,2.62457435037512,"ENSG00000125869"
8,"enrichment","L2","CAMK2N1",9.4638382908653,3.56666919735915e-16,3.72470007871906e-13,159,0.711743737783351,"ENSG00000162545"
9,"enrichment","L2","SOWAHA",9.17223510011943,1.74276126957373e-15,1.34979144057311e-12,2236,1.20213441510399,"ENSG00000198944"
10,"enrichment","L2","FAM106A",9.17003746064643,1.76367640915494e-15,1.34979144057311e-12,5921,0.878634711538703,"ENSG00000273018"
11,"enrichment","L2","RASGRF2",9.16734452151819,1.7896468717086e-15,1.34979144057311e-12,3681,0.975548997127805,"ENSG00000113319"
12,"enrichment","L2","DDRGK1",9.12990764952679,2.19277219490205e-15,1.56679343778896e-12,1893,0.6179156267494,"ENSG00000198171"
13,"enrichment","L2","DACT1",9.0948432877481,2.65203039762766e-15,1.80019823390966e-12,10393,1.64970435095272,"ENSG00000165617"
14,"enrichment","L2","SHISA7",9.01092826422525,4.17844230477033e-15,2.57847876043464e-12,6562,0.825283446545712,"ENSG00000187902"
15,"enrichment","L2","GNAL",8.97562433351773,5.05811202660039e-15,2.98560560317943e-12,2469,1.83252372405287,"ENSG00000141404"
16,"enrichment","L2","TMOD1",8.87479005818852,8.72308536055671e-15,4.93435861895491e-12,6001,0.944077023923968,"ENSG00000136842"
17,"enrichment","L2","MINK1",8.82156870857406,1.16252348695042e-14,6.31296754353557e-12,2666,0.632382258312269,"ENSG00000141503"
18,"enrichment","L2","IGFBP4",8.73834015752792,1.8204554812316e-14,9.50557831276928e-12,8136,1.49682768320598,"ENSG00000141753"
19,"enrichment","L2","RCN1",8.70411468086322,2.1886423128463e-14,1.10048177922968e-11,4622,1.53224512324691,"ENSG00000049449"
20,"enrichment","L2","TMEM65",8.63538401291937,3.16687063087251e-14,1.53547984588304e-11,3988,0.794980320102778,"ENSG00000164983"
21,"enrichment","L2","NECTIN3",8.61340060150069,3.56367049107867e-14,1.66828933058221e-11,6427,1.66221933447445,"ENSG00000177707"
22,"enrichment","L2","ARL4A",8.60303642886716,3.76754438937191e-14,1.70493942100377e-11,5566,1.09815380782874,"ENSG00000122644"
23,"enrichment","L2","ACVR1C",8.58551002106156,4.13906285495277e-14,1.81264249415609e-11,8816,2.11929649293127,"ENSG00000123612"
24,"enrichment","L2","GRIA4",8.51655385062356,5.99000755673337e-14,2.46425280576401e-11,1800,1.14228084183874,"ENSG00000152578"
25,"enrichment","L2","GPR88",8.40747024454382,1.07346986965341e-13,4.04817415289296e-11,9984,2.02465683637744,"ENSG00000181656"
26,"enrichment","L2","CA4",8.34748194194201,1.47844876360256e-13,5.14651805504318e-11,7482,1.38949172585653,"ENSG00000167434"
27,"enrichment","L2","PEG10",8.32608056348683,1.65708816739423e-13,5.48698267330344e-11,1011,0.738892580527496,"ENSG00000242265"
28,"enrichment","L2","PLEKHA2",8.22959772920486,2.76887644600349e-13,8.95006348355794e-11,4257,1.13423708004788,"ENSG00000169499"
29,"enrichment","L2","DTWD1",8.12349233258535,4.86132688218691e-13,1.53482264540859e-10,6998,0.710167467223286,"ENSG00000104047"
30,"enrichment","L2","DGKA",8.09958866041864,5.51713588321973e-13,1.67646231716559e-10,8697,1.7884338956255,"ENSG00000065357"
31,"enrichment","L2","DCLK3",8.03482581980196,7.76965759609578e-13,2.29306242444775e-10,13501,2.1726209887016,"ENSG00000163673"
32,"enrichment","L2","ADAMTS8",7.93333915240975,1.32665274754777e-12,3.75221618764762e-10,6990,0.956075652992555,"ENSG00000134917"
33,"enrichment","L2","VXN",7.89850870472175,1.59336093743812e-12,4.32629361733198e-10,1040,0.506288921012839,"ENSG00000169085"
34,"enrichment","L2","DPP6",7.79278744787645,2.77448824623756e-12,7.24354854440791e-10,774,1.14028461981355,"ENSG00000130226"
35,"enrichment","L2","PRAG1",7.71207065651162,4.23099344959592e-12,1.02571369770918e-09,8634,1.66410296480459,"ENSG00000275342"
36,"enrichment","L2","ARHGAP4",7.69222923332196,4.69248289238297e-12,1.11040217042487e-09,8413,1.53450924961002,"ENSG00000089820"
37,"enrichment","L2","PTGES",7.69013927463928,4.74391027435491e-12,1.11040217042487e-09,11665,1.8734065890642,"ENSG00000148344"
38,"enrichment","L2","CCNG2",7.67400181754108,5.16029707174532e-12,1.18739310247482e-09,4754,0.628775482406753,"ENSG00000138764"
39,"enrichment","L2","MEF2A",7.66962701278573,5.2792964058537e-12,1.19452880009783e-09,2261,0.638070671244763,"ENSG00000068305"
40,"enrichment","L2","GLP2R",7.65869035751381,5.58883157965163e-12,1.24383569713689e-09,12049,2.53930746360712,"ENSG00000065325"
41,"enrichment","L2","TP53I11",7.64433034786689,6.02275350155503e-12,1.31878873446953e-09,5173,1.49302593318116,"ENSG00000175274"
42,"enrichment","L2","CACNA2D1",7.63443029287144,6.3412130385126e-12,1.35549963525972e-09,2367,1.00201874620081,"ENSG00000153956"
43,"enrichment","L2","STRIP2",7.60669638324832,7.32506932225042e-12,1.50674456240715e-09,9458,1.594970194148,"ENSG00000128578"
44,"enrichment","L2","HS6ST1",7.51418201292765,1.18370042838923e-11,2.20135849531674e-09,2692,0.752251763275881,"ENSG00000136720"
45,"enrichment","L2","SLC24A4",7.47607201616529,1.44166021505564e-11,2.57526040520991e-09,9351,1.60887032631668,"ENSG00000140090"
46,"enrichment","L2","GRP",7.46096097580626,1.55873852875715e-11,2.71300439312911e-09,11867,2.52647950062741,"ENSG00000134443"
47,"enrichment","L2","ZFR",7.45269794062646,1.62669686827335e-11,2.79544768147836e-09,1256,0.392703031063969,"ENSG00000056097"
48,"enrichment","L2","PCDH8",7.44569566930273,1.68657979186189e-11,2.86212590678963e-09,1330,2.54259144848993,"ENSG00000136099"
49,"enrichment","L2","RSPO2",7.41991071472245,1.92654386781086e-11,3.22898266041979e-09,7511,1.34867657082566,"ENSG00000147655"
50,"enrichment","L2","CCNO",7.36049549621785,2.61604290471954e-11,4.27896367162319e-09,12843,2.07592550299193,"ENSG00000152669"
1,"enrichment","L3","ADCYAP1",7.74194168374914,3.62234451802623e-12,2.4588474588362e-08,6220,2.59803019964923,"ENSG00000141433"
2,"enrichment","L3","NTNG1",7.50817153180919,1.2218801032939e-11,5.52941476077265e-08,8638,1.79552895146504,"ENSG00000162631"
3,"enrichment","L3","CALB1",7.19057981556448,6.24908350872696e-11,2.12093894286193e-07,4627,2.15972887791238,"ENSG00000104327"
4,"enrichment","L3","ADGRF5",6.88045169969122,3.00065707653817e-10,6.78948674518037e-07,8656,1.02770359117454,"ENSG00000069122"
5,"enrichment","L3","FREM3",6.83930057986037,3.68777406070791e-10,7.15217437831008e-07,11729,2.54014405037555,"ENSG00000183090"
6,"enrichment","L3","FRMPD2",6.78867007547243,4.74949251688445e-10,8.05988880115291e-07,4768,2.18966701560987,"ENSG00000170324"
7,"enrichment","L3","SPATS2L",6.67385762339305,8.40613533746074e-10,1.26801881490408e-06,3115,0.530416796680937,"ENSG00000196141"
8,"enrichment","L3","GPR6",6.47592613492302,2.22779997073679e-09,3.02446124027227e-06,11620,2.26152705446042,"ENSG00000146360"
9,"enrichment","L3","LINC01007",6.44307492111946,2.61575703014745e-09,3.22831976738925e-06,8082,2.30967209407594,"ENSG00000233123"
10,"enrichment","L3","AC117453.1",6.41500336929964,2.99951568525009e-09,3.3934520785796e-06,12792,2.49131658504452,"ENSG00000223930"
11,"enrichment","L3","CNGB1",6.28300506109248,5.68928049494751e-09,5.14917813329382e-06,12318,2.38751038709426,"ENSG00000070729"
12,"enrichment","L3","RASGRF1",6.20530295102437,8.26943669380553e-09,7.01661703469399e-06,1882,0.667061558227309,"ENSG00000058335"
13,"enrichment","L3","LINC00507",6.18335775664308,9.18708710146652e-09,7.3366996758535e-06,8918,2.77997283457938,"ENSG00000256193"
14,"enrichment","L3","ASB2",6.10715086619533,1.32218325491617e-08,9.45365421861386e-06,11747,2.29295509289953,"ENSG00000100628"
15,"enrichment","L3","TPGS2",6.10701076304544,1.32306592629393e-08,9.45365421861386e-06,2092,0.474503465317596,"ENSG00000134779"
16,"enrichment","L3","AJ009632.2",6.07614127851246,1.53237190043692e-08,1.04017404601658e-05,10085,2.22844906911567,"ENSG00000229425"
17,"enrichment","L3","CUX2",6.04505849910179,1.77595222854583e-08,1.09592397521537e-05,8314,2.71994603747961,"ENSG00000111249"
18,"enrichment","L3","AC073365.1",5.98032399034149,2.41185138705496e-08,1.32619472162914e-05,12040,1.90001387035862,"ENSG00000223812"
19,"enrichment","L3","NEK2",5.97767471410405,2.44216765179202e-08,1.32619472162914e-05,13124,1.95473694557649,"ENSG00000117650"
20,"enrichment","L3","AC003684.1",5.93357996719166,3.00535190785244e-08,1.52427849524227e-05,12789,1.79517274512564,"ENSG00000228543"
21,"enrichment","L3","LINC02822",5.92670360463539,3.10398418410591e-08,1.52427849524227e-05,13315,1.79379478291511,"ENSG00000286021"
22,"enrichment","L3","LINC01164",5.92399053688919,3.1437682577183e-08,1.52427849524227e-05,13406,1.82411292406018,"ENSG00000189275"
23,"enrichment","L3","PRAG1",5.87028143659789,4.04283824206059e-08,1.89260593014533e-05,8634,1.36635769403927,"ENSG00000275342"
24,"enrichment","L3","PTGER3",5.844162167592,4.56698227828309e-08,2.06671171366571e-05,10296,1.67136478557653,"ENSG00000050628"
25,"enrichment","L3","COL5A2",5.80046305820016,5.59680576456121e-08,2.3744448456151e-05,7521,1.88966776505328,"ENSG00000204262"
26,"enrichment","L3","GRIA4",5.75264487596808,6.98537366340395e-08,2.87374038952642e-05,1800,0.866155487734881,"ENSG00000152578"
27,"enrichment","L3","CDH8",5.64988695922648,1.12107253147319e-07,4.46846694784294e-05,4094,0.896183414280076,"ENSG00000150394"
28,"enrichment","L3","LINC00390",5.64394493298113,1.15200606345391e-07,4.46846694784294e-05,12898,2.12564697082873,"ENSG00000226519"
29,"enrichment","L3","FFAR4",5.61735825970076,1.30096746492363e-07,4.84365388700981e-05,11070,1.5179338416968,"ENSG00000186188"
30,"enrichment","L3","PTPRF",5.60926541234803,1.34994490804659e-07,4.84365388700981e-05,1235,0.495592817119477,"ENSG00000142949"
31,"enrichment","L3","MAPK15",5.60832267809989,1.35576640915124e-07,4.84365388700981e-05,12194,1.91632080092512,"ENSG00000181085"
32,"enrichment","L3","HDAC9",5.59430561769279,1.44527999585512e-07,5.03105672403311e-05,5512,0.535756479017597,"ENSG00000048052"
33,"enrichment","L3","GPX3",5.56946284481795,1.61835615921355e-07,5.39458883538381e-05,3687,1.21687551214104,"ENSG00000211445"
34,"enrichment","L3","LANCL3",5.56799626835425,1.62918490167013e-07,5.39458883538381e-05,13275,1.46408968138813,"ENSG00000147036"
35,"enrichment","L3","GGCT",5.49159323645335,2.30298825859631e-07,7.27101595318687e-05,3014,0.976638882012822,"ENSG00000006625"
36,"enrichment","L3","SPTB",5.44715947201746,2.81319710113663e-07,8.67999178296158e-05,6443,1.0845712805829,"ENSG00000070182"
37,"enrichment","L3","PCDH8",5.44153622325247,2.88517043125186e-07,8.7042386165945e-05,1330,2.01369335718806,"ENSG00000136099"
38,"enrichment","L3","C14orf132",5.41620809419827,3.23230119692201e-07,9.50287405239581e-05,1561,0.792644967602963,"ENSG00000227051"
39,"enrichment","L3","CA10",5.39035288828883,3.62868517476028e-07,0.00010075740257005,2502,1.30834390116845,"ENSG00000154975"
40,"enrichment","L3","HS6ST1",5.38986231679697,3.63664755887776e-07,0.00010075740257005,2692,0.587634347898967,"ENSG00000136720"
41,"enrichment","L3","CTXN3",5.38252898012167,3.75772882479338e-07,0.00010202985305079,8079,1.91544953876956,"ENSG00000205279"
42,"enrichment","L3","B4GALT2",5.36665814741931,4.03341695328451e-07,0.000107367977564295,2852,0.344319383526221,"ENSG00000117411"
43,"enrichment","L3","MET",5.35084904425178,4.32764372381642e-07,0.000112984790758715,11966,1.49419311450261,"ENSG00000105976"
44,"enrichment","L3","AGPAT2",5.3152943259312,5.06804007853494e-07,0.000124327452866543,8797,0.793282910766404,"ENSG00000169692"
45,"enrichment","L3","OLFM2",5.31317574901485,5.11586385119372e-07,0.000124327452866543,4102,0.632792917800784,"ENSG00000105088"
46,"enrichment","L3","PTPRK",5.31262290336955,5.12841585189039e-07,0.000124327452866543,3122,0.564115287547234,"ENSG00000152894"
47,"enrichment","L3","GRP",5.30662827761249,5.26646544914001e-07,0.000125434271820219,11867,1.9582048267055,"ENSG00000134443"
48,"enrichment","L3","PRDM8",5.24507191065016,6.91124920434895e-07,0.000161039921505847,3594,0.841709493122525,"ENSG00000152784"
49,"enrichment","L3","ALKAL2",5.242216219971,6.99864125577857e-07,0.000161039921505847,11956,1.37265781749637,"ENSG00000189292"
50,"enrichment","L3","RARB",5.23545394020746,7.20990717589165e-07,0.000163136166366508,11511,1.32322205229068,"ENSG00000077092"
1,"enrichment","L5","CD24",12.025388424701,2.88652391309093e-22,1.95937243220613e-18,2630,2.60694465960658,"ENSG00000272398"
2,"enrichment","L5","PCP4",11.6311306700415,2.48862234608521e-21,1.12618456568176e-17,527,2.10365232626292,"ENSG00000183036"
3,"enrichment","L5","CENPF",11.4327686429781,7.37381052031805e-21,2.50267129059595e-17,12110,2.81461905240881,"ENSG00000117724"
4,"enrichment","L5","VAT1L",10.5153699341779,1.13227748360406e-18,2.56196651956813e-15,1570,1.90154600388019,"ENSG00000171724"
5,"enrichment","L5","TRABD2A",10.3928541453958,2.21818688823169e-18,4.30201502780477e-15,9969,2.65421190385019,"ENSG00000186854"
6,"enrichment","L5","SYT2",9.82720651966796,4.92482175234142e-17,7.42882001219857e-14,11249,3.03223074209691,"ENSG00000143858"
7,"enrichment","L5","VAMP1",9.30096616775421,8.69505327968157e-16,1.18044043324957e-12,5053,0.946506185914486,"ENSG00000139190"
8,"enrichment","L5","NEFH",9.14573544988758,2.02044841371202e-15,2.49360069677767e-12,2120,2.01042954537664,"ENSG00000100285"
9,"enrichment","L5","PLCH1",9.10858231687983,2.47146366770795e-15,2.79604922940026e-12,7492,2.02778782848059,"ENSG00000114805"
10,"enrichment","L5","AC096570.1",9.03747302216765,3.63314272096812e-15,3.79411889075871e-12,11285,2.90865444817738,"ENSG00000228999"
11,"enrichment","L5","SNCG",8.95723098123809,5.6084796415557e-15,5.10038523771271e-12,233,1.78957699873652,"ENSG00000173267"
12,"enrichment","L5","ACTG1",8.95634634399134,5.63536966453231e-15,5.10038523771271e-12,271,0.304557070880414,"ENSG00000184009"
13,"enrichment","L5","SMYD2",8.90570958976717,7.40911592349526e-15,6.28663486108573e-12,2664,1.87287951246166,"ENSG00000143499"
14,"enrichment","L5","PPP1R17",8.88135444649395,8.45056618418662e-15,6.74852273626574e-12,11106,2.52632111623749,"ENSG00000106341"
15,"enrichment","L5","GAL",8.85380279676346,9.80546843450748e-15,7.39550219260408e-12,12403,2.36863237593671,"ENSG00000069482"
16,"enrichment","L5","LGALS1",8.56299661583291,4.68588552525195e-14,3.3481885205695e-11,252,0.99296524604818,"ENSG00000100097"
17,"enrichment","L5","MEPE",8.52148220967439,5.8531983954811e-14,3.97315107085257e-11,11999,2.60534953446403,"ENSG00000152595"
18,"enrichment","L5","OAT",8.4817064000683,7.24193042419149e-14,4.68173559232494e-11,1093,0.475686449479631,"ENSG00000065154"
19,"enrichment","L5","CD52",8.46608672178837,7.87294661816491e-14,4.85832378582758e-11,11784,2.30920564925607,"ENSG00000169442"
20,"enrichment","L5","MED10",8.43737121628046,9.17913813663789e-14,5.41808605839113e-11,3003,0.529390537338207,"ENSG00000133398"
21,"enrichment","L5","GABRQ",8.27826820788802,2.14400293478233e-13,1.21279099344187e-10,8942,2.18954557890446,"ENSG00000268089"
22,"enrichment","L5","DYNC1H1",8.24283598352418,2.58849155393215e-13,1.36824968470487e-10,558,0.437847827317136,"ENSG00000197102"
23,"enrichment","L5","TOX",8.24053085635818,2.6203956837306e-13,1.36824968470487e-10,5927,1.49472677088374,"ENSG00000198846"
24,"enrichment","L5","MGST3",8.16219547589933,3.97138342438568e-13,1.99687042109111e-10,485,0.496979815360186,"ENSG00000143198"
25,"enrichment","L5","ZFP64",8.07971851685012,6.14596388699193e-13,2.97991449035009e-10,8424,0.960234968129975,"ENSG00000020256"
26,"enrichment","L5","DPY19L1",8.04197288759343,7.50265544549439e-13,3.41378455334292e-10,3507,1.09234550715649,"ENSG00000173852"
27,"enrichment","L5","SOD1",8.04093930323246,7.54371954922567e-13,3.41378455334292e-10,343,0.438751917809553,"ENSG00000142168"
28,"enrichment","L5","SULF2",8.02357066653051,8.26815203095799e-13,3.62091716039631e-10,4088,0.9298443544765,"ENSG00000196562"
29,"enrichment","L5","GNA15",7.99530803754833,9.59753615244865e-13,4.07175471267634e-10,11772,2.04293703284377,"ENSG00000060558"
30,"enrichment","L5","EIF4G2",7.93919844060841,1.2898095325936e-12,5.30619824681536e-10,696,0.310633400482954,"ENSG00000110321"
31,"enrichment","L5","CNIH3",7.89404607554822,1.63546730880291e-12,6.34374405265951e-10,6593,1.39292576598913,"ENSG00000143786"
32,"enrichment","L5","IFITM10",7.8558223665592,1.99896532717426e-12,7.1847252781295e-10,4472,1.20871567330714,"ENSG00000244242"
33,"enrichment","L5","BCKDK",7.85441523987881,2.01377851093971e-12,7.1847252781295e-10,4003,0.589690834976249,"ENSG00000103507"
34,"enrichment","L5","HIGD1A",7.85015521654278,2.05929270122121e-12,7.1847252781295e-10,834,0.395161290479386,"ENSG00000181061"
35,"enrichment","L5","KCNAB1",7.84972293341707,2.06396792757108e-12,7.1847252781295e-10,3618,1.15813971555583,"ENSG00000169282"
36,"enrichment","L5","PRDM8",7.76492135689998,3.21810808341458e-12,1.09222588351091e-09,3594,1.12609154069393,"ENSG00000152784"
37,"enrichment","L5","PSMB7",7.72846976661448,3.89338327252448e-12,1.25848979304267e-09,1158,0.39898644431445,"ENSG00000136930"
38,"enrichment","L5","Z68323.1",7.6837509481194,4.91650327236357e-12,1.55224298664204e-09,12199,2.22264398370259,"ENSG00000224404"
39,"enrichment","L5","UHMK1",7.66501759680359,5.4206512642004e-12,1.6725173082451e-09,1262,0.936993952216738,"ENSG00000152332"
40,"enrichment","L5","PITHD1",7.55952533839316,9.3797011279791e-12,2.82975161140987e-09,917,0.49282046046567,"ENSG00000057757"
41,"enrichment","L5","ACAT2",7.55421031623871,9.64183304494638e-12,2.84559837865635e-09,3135,0.596675061519383,"ENSG00000120437"
42,"enrichment","L5","MKX",7.52944450069392,1.09623143074252e-11,3.16647614973627e-09,11915,2.19647467643003,"ENSG00000150051"
43,"enrichment","L5","FDPS",7.5119156567728,1.20038473582813e-11,3.34290995731024e-09,1687,0.395567647961751,"ENSG00000160752"
44,"enrichment","L5","WBP2",7.50941502270372,1.21602185941467e-11,3.34290995731024e-09,617,0.336809211208661,"ENSG00000132471"
45,"enrichment","L5","BNIP3",7.50702066101503,1.23118369081844e-11,3.34290995731024e-09,719,0.565350429487045,"ENSG00000176171"
46,"enrichment","L5","ITGB1BP1",7.49769363715757,1.29205381014603e-11,3.43939657383186e-09,1842,0.512167367628499,"ENSG00000119185"
47,"enrichment","L5","DRD5",7.46980087522358,1.49246721816706e-11,3.82296885921434e-09,11758,2.12117438815996,"ENSG00000169676"
48,"enrichment","L5","MORF4L1",7.43971680494522,1.74326350001263e-11,4.38269356966139e-09,473,0.256068434430278,"ENSG00000185787"
49,"enrichment","L5","GYG1",7.41959886694474,1.93385418209114e-11,4.77345534110352e-09,5092,0.623764435634354,"ENSG00000163754"
50,"enrichment","L5","GRIN3A",7.41511716324603,1.97904848675935e-11,4.79777897432945e-09,6643,1.61557816829769,"ENSG00000198785"
1,"enrichment","L6a","SMIM32",12.9217995069767,2.22056659347607e-24,3.01464120730311e-20,11963,3.83819519071046,"ENSG00000271824"
2,"enrichment","L6a","THEMIS",10.6985985914831,4.1366878910493e-19,2.80798374044426e-15,9274,2.82561013868478,"ENSG00000172673"
3,"enrichment","L6a","PPP1R1A",10.2509607559062,4.82749717795294e-18,1.63845254219723e-14,2707,0.924032093103512,"ENSG00000135447"
