"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
8,"enrichment","L5","AC096570.1",8.98326542621975,4.55376097486011e-15,5.62016899951826e-12,11285,2.93524929614195,"ENSG00000228999"
9,"enrichment","L5","SNCG",8.90634095157955,6.91297241914718e-15,7.82087613019518e-12,233,1.80152781867286,"ENSG00000173267"
10,"enrichment","L5","PPP1R17",8.82026811398931,1.1020115530945e-14,1.15083914190853e-11,11106,2.54664590183238,"ENSG00000106341"
11,"enrichment","L5","GAL",8.72393885102494,1.85522835473799e-14,1.79904143885164e-11,12403,2.39484187935389,"ENSG00000069482"
12,"enrichment","L5","MEPE",8.51107699093399,5.84069364921845e-14,5.28621713211931e-11,11999,2.62315521033412,"ENSG00000152595"
13,"enrichment","L5","PLCH1",8.38165811820736,1.16941018851385e-13,9.92244544953998e-11,7492,2.0745398956022,"ENSG00000114805"
14,"enrichment","L5","ACTG1",8.33479753564864,1.50269811095413e-13,1.20003703260667e-10,271,0.308674660142495,"ENSG00000184009"
15,"enrichment","L5","CD52",8.29823174068596,1.82704748841587e-13,1.37799981681855e-10,11784,2.34067417897792,"ENSG00000169442"
16,"enrichment","L5","LGALS1",8.16956563876751,3.62811398131271e-13,2.59238291633165e-10,252,0.981048781469391,"ENSG00000100097"
17,"enrichment","L5","DPY19L1",8.00810821812743,8.5473391071347e-13,5.80193378592303e-10,3507,1.09031234125372,"ENSG00000173852"
18,"enrichment","L5","GABRQ",7.99808321985976,9.01305487323778e-13,5.82672537900362e-10,8942,2.22334434975418,"ENSG00000268089"
19,"enrichment","L5","ZFP64",7.96464946339603,1.0756161000407e-12,6.63752917006933e-10,8424,0.954656777164883,"ENSG00000020256"
20,"enrichment","L5","CNIH3",7.91424275377972,1.4036319094794e-12,8.28508991438795e-10,6593,1.39335255440472,"ENSG00000143786"
1,"enrichment","L6a","SMIM32",12.8292801613079,3.08932718256512e-24,4.19407058305041e-20,11963,3.8593026144992,"ENSG00000271824"
2,"enrichment","L6a","THEMIS",10.3648203638755,2.33871035618405e-18,1.58751658977773e-14,9274,2.85938652582393,"ENSG00000172673"
3,"enrichment","L6a","MREG",9.82783865324513,4.49630200778738e-17,1.52604490144304e-13,9862,1.85263055153916,"ENSG00000118242"
4,"enrichment","L6a","PPP1R1A",9.30682228520185,7.81066257966287e-16,2.12075110363006e-12,2707,0.942920325672177,"ENSG00000135447"
5,"enrichment","L6a","NTNG2",8.70420173499843,2.06244471678922e-14,3.99996421073293e-11,5252,1.10248899492034,"ENSG00000196358"
6,"enrichment","L6a","STT3B",8.5503994714826,4.72458325927804e-14,7.73540903940073e-11,3234,0.622627627203969,"ENSG00000163527"
7,"enrichment","L6a","ISLR",8.53516170676244,5.1280702235273e-14,7.73540903940073e-11,7784,2.36274749961874,"ENSG00000129009"
8,"enrichment","L6a","CRTAC1",8.375997603347,1.20464170801989e-13,1.6354215828078e-10,5364,0.973186059591913,"ENSG00000095713"
9,"enrichment","L6a","B3GLCT",7.58190475700209,8.01177365740955e-12,9.06398659774934e-09,7975,0.927793792091561,"ENSG00000187676"
10,"enrichment","L6a","NR4A2",7.43351865367825,1.73091849279313e-11,1.8076114967815e-08,7519,2.53247204433904,"ENSG00000153234"
11,"enrichment","L6a","GALNT14",7.2940152589925,3.55436336268755e-11,3.01587731324039e-08,9559,2.10601331272129,"ENSG00000158089"
12,"enrichment","L6a","PTPRU",7.20287001748909,5.67288440047532e-11,4.27861547893628e-08,7751,1.08211192548146,"ENSG00000060656"
13,"enrichment","L6a","KRT17",7.17149110428107,6.66029830457695e-11,4.75895840962825e-08,2047,3.26513429414411,"ENSG00000128422"
14,"enrichment","L6a","PCDH10",7.11349824900187,8.95359866743988e-11,6.07770277545819e-08,1832,0.525522585178744,"ENSG00000138650"
15,"enrichment","L6a","TMEM275",6.99164215922124,1.66242014274175e-10,1.02586435717555e-07,10249,2.03622680282905,"ENSG00000282881"
16,"enrichment","L6a","RPRM",6.96682000098817,1.8848075929645e-10,1.11252816878635e-07,7979,1.80319318339608,"ENSG00000177519"
17,"enrichment","L6a","DACH1",6.95364348152891,2.01456432094702e-10,1.1395718842157e-07,10533,1.82053269327973,"ENSG00000276644"
18,"enrichment","L6a","SEMA3E",6.88516938206151,2.84507840688975e-10,1.48556863276674e-07,5962,2.49833533856944,"ENSG00000170381"
19,"enrichment","L6a","LRP1B",6.81427944948105,4.06141053035883e-10,2.04213738370931e-07,5322,1.00416417749324,"ENSG00000168702"
20,"enrichment","L6a","IGSF21",6.75537277014869,5.45303006623109e-10,2.55277021307425e-07,2237,1.05384270720599,"ENSG00000117154"
1,"enrichment","L6b","SLC15A5",13.5778307561452,5.38569668046528e-26,4.81484682149213e-22,13576,3.33822315665193,"ENSG00000188991"
2,"enrichment","L6b","NPY",13.5266252787558,7.09317445711863e-26,4.81484682149213e-22,22,2.71124955439363,"ENSG00000122585"
3,"enrichment","L6b","SCUBE1",13.1219159814,6.30234119196039e-25,2.85201946740181e-21,13571,3.21074028853267,"ENSG00000159307"
4,"enrichment","L6b","CCN2",11.9502265082543,3.75786213370113e-22,1.27541840817816e-18,2695,3.2617574431643,"ENSG00000118523"
5,"enrichment","L6b","CPLX3",11.6101928076138,2.43497570653593e-21,6.61144603838636e-18,6327,2.91446370636011,"ENSG00000213578"
6,"enrichment","L6b","NXPH4",11.3578990664879,9.76778432683722e-21,2.21012400035237e-17,11090,3.206336033476,"ENSG00000182379"
7,"enrichment","L6b","FIBCD1",10.9582802640442,8.84496111709427e-20,1.71541703036674e-16,12934,3.58008243938912,"ENSG00000130720"
8,"enrichment","L6b","CDH24",10.6845131420833,4.00544807973208e-19,6.79724539130535e-16,10508,2.88538786881833,"ENSG00000139880"
9,"enrichment","L6b","PCOLCE2",9.36477853776739,5.68561878904854e-16,7.7187960680123e-13,13450,2.19711493353383,"ENSG00000163710"
10,"enrichment","L6b","DUSP27",8.72952683608696,1.79744398156309e-14,2.21837268124551e-11,13539,2.2775847752745,"ENSG00000198842"
11,"enrichment","L6b","CABP7",8.6955097336658,2.15992467425425e-14,2.44359478147298e-11,11563,2.33020138027941,"ENSG00000100314"
12,"enrichment","L6b","ADRA2A",8.61914758154991,3.26066605943068e-14,3.16912958853192e-11,10291,1.58927812401187,"ENSG00000150594"
13,"enrichment","L6b","NXPH3",8.56488330063867,4.36729068292572e-14,3.95268922075998e-11,7710,2.24573478182802,"ENSG00000182575"
14,"enrichment","L6b","GARNL3",8.47185718901117,7.20051217464293e-14,6.10963458018453e-11,6232,0.785050417954169,"ENSG00000136895"
15,"enrichment","L6b","PLCXD3",8.42154747306141,9.43148711788258e-14,7.53187465366906e-11,6452,1.23474193662903,"ENSG00000182836"
16,"enrichment","L6b","HS3ST4",8.34297869438893,1.43652752067683e-13,1.08346097892826e-10,5274,2.55993182717828,"ENSG00000182601"
17,"enrichment","L6b","SULF1",8.10311164589013,5.15919878797545e-13,3.4017311802529e-10,7917,2.7691601798501,"ENSG00000137573"
18,"enrichment","L6b","GALR1",8.10014521849153,5.2411095482756e-13,3.4017311802529e-10,13460,2.17787017420539,"ENSG00000166573"
19,"enrichment","L6b","FOXO6",8.09939750642111,5.26195895590093e-13,3.4017311802529e-10,11847,1.8196179529395,"ENSG00000204060"
20,"enrichment","L6b","AC079949.2",8.0867663303735,5.62689085089694e-13,3.47230319053531e-10,13231,1.70349056439344,"ENSG00000278266"
1,"enrichment","WM","FAR1",25.46915260235,3.42289736428305e-50,7.61791059303388e-48,2569,1.67553295101038,"ENSG00000197601"
2,"enrichment","WM","LARP6",25.1398081447654,1.27631646009256e-49,2.27990424502851e-47,981,2.03302695092228,"ENSG00000166173"
3,"enrichment","WM","BIN1",25.1255504382476,1.35150558457928e-49,2.35231279695491e-47,360,1.84403643948466,"ENSG00000136717"
4,"enrichment","WM","RAPGEF5",25.0685627388159,1.69932703833473e-49,2.92026124967497e-47,690,1.96804345171715,"ENSG00000136237"
5,"enrichment","WM","RNF144A",24.6179048654826,1.05260457692058e-48,1.53657631572837e-46,4309,1.63444443241186,"ENSG00000151692"
6,"enrichment","WM","MAN2A2",24.3868292529535,2.70493116623752e-48,3.53097553008083e-46,2344,1.45082153314081,"ENSG00000196547"
7,"enrichment","WM","TPM4",24.0576663668201,1.04842226584287e-47,1.22701557595542e-45,2282,1.52410760461585,"ENSG00000167460"
8,"enrichment","WM","IPO13",23.9777312458771,1.45956708100335e-47,1.66513299930265e-45,1950,1.85531960340245,"ENSG00000117408"
9,"enrichment","WM","ABCA2",23.3983245698809,1.64145837198785e-46,1.50456203809555e-44,167,2.59205458498701,"ENSG00000107331"
10,"enrichment","WM","LANCL1",23.3014067114928,2.46987087318107e-46,2.17931525113583e-44,612,1.24552947583463,"ENSG00000115365"
11,"enrichment","WM","SIRT2",23.111528171918,5.51689090955938e-46,4.65200689367566e-44,213,2.36685516954817,"ENSG00000068903"
12,"enrichment","WM","BACE1",23.023776871698,8.00959007331026e-46,6.63037773385732e-44,1221,1.81980130775926,"ENSG00000186318"
13,"enrichment","WM","SVIP",22.9026961247852,1.34174146612397e-45,1.04686678989075e-43,1145,1.68855693409999,"ENSG00000198168"
14,"enrichment","WM","PACS2",22.385594977279,1.23887444403591e-44,8.2043704645032e-43,1335,2.10219750611432,"ENSG00000179364"
15,"enrichment","WM","DOHH",22.0707804995988,4.86996750336704e-44,2.89976661516276e-42,3423,2.10414796650564,"ENSG00000129932"
16,"enrichment","WM","C1GALT1",21.9577948878881,7.98273710792902e-44,4.53358482392599e-42,6870,1.74943024453173,"ENSG00000106392"
17,"enrichment","WM","HDAC11",21.9566325047381,8.02349066498747e-44,4.53358482392599e-42,2196,1.70580481420756,"ENSG00000163517"
18,"enrichment","WM","AGPAT4",21.7317254617267,2.15577586666075e-43,1.14771816336417e-41,3164,1.84302551008719,"ENSG00000026652"
19,"enrichment","WM","SEPTIN8",21.7272842670871,2.19839924047615e-43,1.16583859721501e-41,242,2.01510509575873,"ENSG00000164402"
20,"enrichment","WM","PIGT",21.6825704310674,2.67776333338213e-43,1.40360289629327e-41,2214,1.39769375841663,"ENSG00000124155"
