"","Br2743_ant","Br2743_mid","Br2743_post","Br3942_ant","Br3942_mid","Br3942_post","Br6423_ant","Br6423_mid","Br6423_post","Br8492_ant","Br8492_mid","Br8492_post","Br2720_ant","Br2720_mid","Br2720_post","Br6432_ant","Br6432_mid","Br6432_post","Br6471_ant","Br6471_mid","Br6471_post","Br6522_ant","Br6522_mid","Br6522_post","Br8325_ant","Br8325_mid","Br8325_post","Br8667_ant","Br8667_mid","Br8667_post"
"1",0.968031968031968,0.677322677322677,0.460539460539461,0.355644355644356,0.515484515484515,0.505494505494505,0.615384615384615,0.464535464535465,0.961038961038961,0.011988011988012,0.513486513486514,0.977022977022977,0.0649350649350649,0.815184815184815,0.979020979020979,0.914085914085914,0.200799200799201,0.027972027972028,0.594405594405594,0.731268731268731,0.0829170829170829,0.461538461538462,0.827172827172827,0.59040959040959,0.472527472527473,0.774225774225774,0.0719280719280719,0.428571428571429,0.952047952047952,0.0559440559440559
