"","V12N28.334_C1","V12N28.334_A1","V12N28.334_D1","V12Y31.080_C1","V12N28.334_B1","V12Y31.080_B1","V12J03.002_A1","V12N28.331_A1","V12N28.332_A1","V12J03.002_B1","V12N28.331_B1","V12N28.332_B1","V12J03.002_C1","V12N28.331_C1","V12N28.332_C1","V12N28.331_D1","V12N28.332_D1"
"1",0.010989010989011,0.772227772227772,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.157842157842158,0.166833166833167,0.000999000999000999,0.046953046953047,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.00599400599400599,0.000999000999000999
