"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
1,"pairwise","NMF_38-NMF_61","IPCEF1",13.5804018668812,2.24827556559327e-15,8.82301532828038e-13,2362,1.16831624773731,"ENSG00000074706"
2,"pairwise","NMF_38-NMF_61","HPCA",13.3888632857904,3.39682666190275e-15,1.22639029801337e-12,636,1.606938437211,"ENSG00000121905"
3,"pairwise","NMF_38-NMF_61","FRMPD2",13.1531978911146,5.67575560628116e-15,1.89738407786273e-12,4732,2.11792244053424,"ENSG00000170324"
4,"pairwise","NMF_38-NMF_61","SYN2",13.0627114663714,6.92390121837455e-15,2.01597201280802e-12,173,0.696313342060698,"ENSG00000157152"
5,"pairwise","NMF_38-NMF_61","NCALD",12.9711115817368,8.4752541556023e-15,2.39055137526457e-12,753,1.06776518703714,"ENSG00000104490"
6,"pairwise","NMF_38-NMF_61","SMYD2",12.7086127740318,1.52085805550156e-14,4.03743082616386e-12,2650,1.13408355062744,"ENSG00000143499"
7,"pairwise","NMF_38-NMF_61","CAMK2D",12.211253629638,4.70799660415741e-14,1.14849668511148e-11,1393,0.942374269363591,"ENSG00000145349"
8,"pairwise","NMF_38-NMF_61","KLK7",12.1747077653969,5.12154207029948e-14,1.21650101911903e-11,5428,1.62672174580471,"ENSG00000169035"
9,"pairwise","NMF_38-NMF_61","SLC30A3",12.0080598548124,7.53393766168961e-14,1.66081345753107e-11,2121,2.04419804917087,"ENSG00000115194"
10,"pairwise","NMF_38-NMF_61","STMN1",11.8452515736547,1.10204051332159e-13,2.21044837183126e-11,176,0.612601914501786,"ENSG00000117632"
11,"pairwise","NMF_38-NMF_61","NEUROD6",11.7118650731489,1.50860547701604e-13,2.89716447564825e-11,2091,0.982035759260414,"ENSG00000164600"
12,"pairwise","NMF_38-NMF_61","PRDM8",11.6054673126692,1.94108275690701e-13,3.57555366609034e-11,3575,1.40088771225774,"ENSG00000152784"
13,"pairwise","NMF_38-NMF_61","TTC9B",11.5664276598066,2.12992053440074e-13,3.77223575415952e-11,521,1.12177429508237,"ENSG00000174521"
14,"pairwise","NMF_38-NMF_61","TMSB10",11.5246925023306,2.35265232095947e-13,4.08366150941926e-11,24,0.963708603660402,"ENSG00000034510"
15,"pairwise","NMF_38-NMF_61","CXXC5",11.3796713222331,3.3295400001169e-13,5.53412921753574e-11,911,0.601680315863698,"ENSG00000171604"
16,"pairwise","NMF_38-NMF_61","CD24",11.372436204076,3.38796539518746e-13,5.53412921753574e-11,2616,1.385417090114,"ENSG00000272398"
17,"pairwise","NMF_38-NMF_61","PDZRN3",11.3668805368672,3.43353906693997e-13,5.53412921753574e-11,7199,1.33485557730708,"ENSG00000121440"
18,"pairwise","NMF_38-NMF_61","TAFA2",11.3115847859095,3.92275907129952e-13,6.0016191452971e-11,3990,1.17296303906891,"ENSG00000198673"
19,"pairwise","NMF_38-NMF_61","HTR2A",11.2460355160713,4.59605417888159e-13,6.80065328173528e-11,2798,2.04772437971212,"ENSG00000102468"
20,"pairwise","NMF_38-NMF_61","NR2F1-AS1",11.1564977920592,5.71130749308349e-13,7.81080192841322e-11,3588,1.02539058142408,"ENSG00000237187"
