"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
1,"pairwise","NMF_35-NMF_15","CPLX3",17.7364450811428,4.10368214880863e-19,1.80808235476508e-15,4393,-2.80654059327213,"ENSG00000213578"
2,"pairwise","NMF_35-NMF_15","HPCAL1",17.3142360123509,8.79296434277707e-19,1.93709004471379e-15,119,-2.05168558378683,"ENSG00000115756"
3,"pairwise","NMF_35-NMF_15","SEMA3C",16.8564658659342,2.04320670116938e-18,2.41241239873803e-15,4378,-2.05757373862476,"ENSG00000075223"
4,"pairwise","NMF_35-NMF_15","TMEM158",16.8191986693885,2.19011565931732e-18,2.41241239873803e-15,3016,-2.03112139448826,"ENSG00000249992"
5,"pairwise","NMF_35-NMF_15","LMO3",14.8423587210908,1.04527486788704e-16,9.21096213582056e-14,547,-1.05016612552051,"ENSG00000048540"
6,"pairwise","NMF_35-NMF_15","MRAP2",12.7854749168413,8.89222631383162e-15,6.52985818979036e-12,4373,-1.7071385907941,"ENSG00000135324"
7,"pairwise","NMF_35-NMF_15","CCN2",11.8299875949829,8.25679602922277e-14,4.54743041309444e-11,2632,-1.85098162881045,"ENSG00000118523"
8,"pairwise","NMF_35-NMF_15","ALCAM",11.7331761615696,1.04126825751553e-13,5.09758660290379e-11,958,-1.20429735544221,"ENSG00000170017"
9,"pairwise","NMF_35-NMF_15","NXPH4",10.4884381296441,2.2842790867827e-12,9.14957605124054e-10,4406,-2.22975181820552,"ENSG00000182379"
10,"pairwise","NMF_35-NMF_15","GABRA5",10.1777806666949,5.09318785559316e-12,1.87004880764529e-09,1429,-1.07159350062279,"ENSG00000186297"
11,"pairwise","NMF_35-NMF_15","CDH10",10.1374836653072,5.65668974801242e-12,1.9171826945956e-09,4160,-1.29446997127635,"ENSG00000040731"
12,"pairwise","NMF_35-NMF_15","FUT9",10.0487103425132,7.13317511118874e-12,2.24491210999269e-09,2432,-1.14285115504721,"ENSG00000172461"
13,"pairwise","NMF_35-NMF_15","PLCXD3",9.79317457148597,1.39864043677323e-11,4.10827317628191e-09,4396,-2.05913466973397,"ENSG00000182836"
14,"pairwise","NMF_35-NMF_15","ASTN2",9.71263141860083,1.73238353213645e-11,4.50196396247446e-09,4350,-1.30809507551364,"ENSG00000148219"
15,"pairwise","NMF_35-NMF_15","AC008780.1",9.71162606215048,1.73702649482673e-11,4.50196396247446e-09,4399,-2.17473121481034,"ENSG00000249436"
16,"pairwise","NMF_35-NMF_15","SEZ6L",8.81886714016683,1.9700620144216e-10,4.13337773121028e-08,1092,-0.693471689291232,"ENSG00000100095"
17,"pairwise","NMF_35-NMF_15","CAMK2D",8.43191906986451,5.82481729841281e-10,1.02656580067227e-07,1378,-0.710617593648587,"ENSG00000145349"
18,"pairwise","NMF_35-NMF_15","PPP1R14A",8.20185048007408,1.11938979449193e-09,1.82667830908572e-07,29,-1.08968285875952,"ENSG00000167641"
19,"pairwise","NMF_35-NMF_15","CAMK2N2",8.12888301895851,1.37889140187735e-09,2.169784113097e-07,2430,-0.894676126447147,"ENSG00000163888"
20,"pairwise","NMF_35-NMF_15","BAIAP3",7.97163930517817,2.16559410793219e-09,3.18053587984974e-07,1222,-1.07777017714899,"ENSG00000007516"
21,"pairwise","NMF_35-NMF_15","NTM",7.77402220472974,3.83435440315564e-09,5.04545156860996e-07,700,-0.998217425763116,"ENSG00000182667"
22,"pairwise","NMF_35-NMF_15","SPARC",7.7707913312953,3.87047611376905e-09,5.04545156860996e-07,194,-1.228302410274,"ENSG00000113140"
23,"pairwise","NMF_35-NMF_15","RGMA",7.76875241355653,3.89344878195049e-09,5.04545156860996e-07,3889,-1.19666169964762,"ENSG00000182175"
24,"pairwise","NMF_35-NMF_15","PLP1",7.66445688455293,5.27304868803322e-09,6.63801500556411e-07,2,-1.02491068722696,"ENSG00000123560"
25,"pairwise","NMF_35-NMF_15","CHGA",7.55043447793198,7.35617450416553e-09,8.52929075404035e-07,580,-0.658850878770282,"ENSG00000100604"
26,"pairwise","NMF_35-NMF_15","KIAA1217",7.48028793151455,9.0343410101849e-09,9.95132662271867e-07,4384,-0.707406137647011,"ENSG00000120549"
27,"pairwise","NMF_35-NMF_15","MBP",7.23583257788908,1.85600075764577e-08,1.90175333446216e-06,1,-0.927246364516247,"ENSG00000197971"
28,"pairwise","NMF_35-NMF_15","MIAT",7.21197329398348,1.99173060127252e-08,1.99444659754698e-06,2338,-0.728445343928814,"ENSG00000225783"
29,"pairwise","NMF_35-NMF_15","B3GALT2",7.04134843707475,3.30441203364278e-08,2.91184788404602e-06,2489,-0.611699027642781,"ENSG00000162630"
30,"pairwise","NMF_35-NMF_15","CEP126",7.01129533051812,3.61356657590107e-08,3.12183810459218e-06,4294,-1.24064117719776,"ENSG00000110318"
31,"pairwise","NMF_35-NMF_15","BCL11A",6.98534706976387,3.90390904997289e-08,3.30781216811164e-06,2520,-0.585880125326958,"ENSG00000119866"
32,"pairwise","NMF_35-NMF_15","NNAT",6.90460434099448,4.9670189225314e-08,4.12918591937233e-06,564,-0.679303191196182,"ENSG00000053438"
33,"pairwise","NMF_35-NMF_15","IGFBP5",6.89672995405273,5.0852106479169e-08,4.14915520642997e-06,1270,-0.998078428794812,"ENSG00000115461"
34,"pairwise","NMF_35-NMF_15","KRT17",6.76669493062418,7.50365873114604e-08,5.80019655604025e-06,2009,-1.0227373431241,"ENSG00000128422"
35,"pairwise","NMF_35-NMF_15","HMGN2",6.74477207783282,8.01335720206916e-08,6.08738824695116e-06,930,-0.657777093839014,"ENSG00000198830"
36,"pairwise","NMF_35-NMF_15","CNP",6.72869358335978,8.40924425751806e-08,6.27985257603807e-06,14,-0.7335391917603,"ENSG00000173786"
37,"pairwise","NMF_35-NMF_15","DBNDD2",6.68842420731192,9.48952046931505e-08,6.85423396521346e-06,25,-0.808396835807185,"ENSG00000244274"
38,"pairwise","NMF_35-NMF_15","ADD3",6.66511736789606,1.01776034177518e-07,7.23266462235713e-06,828,-0.94532359140398,"ENSG00000148700"
39,"pairwise","NMF_35-NMF_15","CRYAB",6.60100241112793,1.2341303635087e-07,8.23875512366567e-06,12,-0.826579620971884,"ENSG00000109846"
40,"pairwise","NMF_35-NMF_15","SEZ6",6.42210652035771,2.11621022011081e-07,1.31324256757862e-05,3652,-0.960460186477749,"ENSG00000063015"
41,"pairwise","NMF_35-NMF_15","TF",6.38145732589589,2.39270672890899e-07,1.4642035899407e-05,16,-0.917344954502513,"ENSG00000091513"
42,"pairwise","NMF_35-NMF_15","BRINP2",6.34206231795977,2.69533143208562e-07,1.58341737196923e-05,3687,-0.918763909018444,"ENSG00000198797"
43,"pairwise","NMF_35-NMF_15","ERMN",6.32316729160537,2.85385936513406e-07,1.65448741615535e-05,59,-1.12549043233819,"ENSG00000136541"
44,"pairwise","NMF_35-NMF_15","SLC44A1",6.30922385623941,2.97682762939796e-07,1.70336396560096e-05,170,-0.833819539052814,"ENSG00000070214"
45,"pairwise","NMF_35-NMF_15","TMEM65",6.2540033848633,3.51845754968813e-07,1.96231948910454e-05,3761,-0.846056310918343,"ENSG00000164983"
46,"pairwise","NMF_35-NMF_15","OPALIN",6.21667144486462,3.9397471492163e-07,2.11689340724964e-05,185,-0.959310276878456,"ENSG00000197430"
47,"pairwise","NMF_35-NMF_15","PTMA",6.20559255210773,4.07426842896053e-07,2.16279839734941e-05,33,-0.457054284166404,"ENSG00000187514"
