"","NMF","p.value","statistic","epsilon_squared_values"
"1","NMF_1",0.15359640922813,9.37429319532562,0.000127774353178933
"2","NMF_2",NA,NA,NA
"3","NMF_3",0,29417.4298135631,0.40096815709679
"4","NMF_4",NA,NA,NA
"5","NMF_5",0,54693.3449107189,0.745486259448777
"6","NMF_6",0,17516.4191810625,0.238753907546581
"7","NMF_7",NA,NA,NA
"8","NMF_8",0,2660.13569512388,0.0362584261800272
"9","NMF_9",0,1649.17299297899,0.0224787093882587
"10","NMF_10",9.08118947268517e-130,615.805546722808,0.00839360939294506
"11","NMF_11",0,12132.8288252204,0.165373999198817
"12","NMF_12",NA,NA,NA
"13","NMF_13",0,33091.1630231513,0.451042213329762
"14","NMF_14",0.00166019656815022,21.2412214153315,0.000289524049496109
"15","NMF_15",0,7517.61884361156,0.102467339688842
"16","NMF_16",NA,NA,NA
"17","NMF_17",1.46989755168224e-07,42.4922171507407,0.000579181325828596
"18","NMF_18",0,42301.8285206759,0.576586273214785
"19","NMF_19",0.238913348646426,7.98895853267177,0.00010889183726347
"20","NMF_20",0,1929.06807453745,0.0262937610683076
"21","NMF_21",0,24212.2548365156,0.330020102452302
"22","NMF_22",NA,NA,NA
"23","NMF_23",0,9233.68827325047,0.125857867039916
"24","NMF_24",9.70869385307776e-18,92.3782784744929,0.00125914290644839
"25","NMF_25",0,3178.09606198148,0.0433183772044473
"26","NMF_26",0.796149457500204,3.10035890029149,4.22587969944046e-05
"27","NMF_27",0,23396.7681709943,0.318904781111064
"28","NMF_28",0.000249056762388416,25.7384208191015,0.000350822190375671
"29","NMF_29",0.0242284254766462,14.5317701197414,0.000198072269440086
"30","NMF_30",0,7610.73392039871,0.103736525371408
"31","NMF_31",NA,NA,NA
"32","NMF_32",0,3604.75432157015,0.0491338538501506
"33","NMF_33",0,56303.0672872781,0.767427245417197
"34","NMF_34",NA,NA,NA
"35","NMF_35",0,2601.00465774188,0.0354524528765624
"36","NMF_36",0.348694941553055,6.70802286566499,9.1432310139097e-05
"37","NMF_37",3.1564451251362e-40,198.961686674168,0.00271190587839283
"38","NMF_38",0,13181.2503070382,0.179664290094025
"39","NMF_39",1.13721246440041e-42,210.435841957572,0.00286830196490979
"40","NMF_40",0,5760.68464815987,0.0785198136488274
"41","NMF_41",0.00999459959784853,16.8132618179733,0.000229169667393251
"42","NMF_42",0.536219825206474,5.05938206543703,6.89608546934143e-05
"43","NMF_43",0.269345755764221,7.59444290389828,0.000103514474060168
"44","NMF_44",0.00718366300960777,17.6449032091594,0.000240505182361849
"45","NMF_45",3.10579887169919e-66,320.621807161234,0.00437016884062418
"46","NMF_46",1.80644136198846e-72,349.681622505729,0.00476626260809815
"47","NMF_47",0.0404780052988663,13.1657526729196,0.000179453052816286
"48","NMF_48",4.99858760843321e-120,570.644311950469,0.00777804857768542
"49","NMF_49",0,26323.1071655522,0.358791635983319
"50","NMF_50",NA,NA,NA
"51","NMF_51",5.52297984864297e-05,29.2217874486139,0.00039830149454262
"52","NMF_52",4.49005346974189e-53,259.172245367553,0.00353259337250979
"53","NMF_53",0,7435.16065631693,0.101343410521453
"54","NMF_54",1.32948514493844e-05,32.4637393996314,0.000442490246158049
"55","NMF_55",7.44488616893624e-40,197.210519797461,0.00268803696259113
"56","NMF_56",0.269654043692471,7.59063223529144,0.000103462533534491
"57","NMF_57",8.15293457483695e-23,116.669202581661,0.00159023529402804
"58","NMF_58",6.43070803560148e-76,365.741461478234,0.0049851629021377
"59","NMF_59",0,48822.7976846923,0.665468986788054
"60","NMF_60",3.27941676462732e-19,99.4427759461025,0.00135543406954315
"61","NMF_61",0,3943.01634865677,0.0537444640386115
"62","NMF_62",0,8332.80257308375,0.113578531923285
"63","NMF_63",1.79812412769497e-06,36.9533773660806,0.000503685322439285
"64","NMF_64",0,22148.2621506373,0.301887279538715
"65","NMF_65",0,20725.1075877478,0.282489267341109
"66","NMF_66",5.02703063931488e-29,146.154788157767,0.0019921324340671
"67","NMF_67",2.55117821971932e-15,80.7079932558196,0.00110007351165144
"68","NMF_68",0,3039.97265497051,0.0414357148402599
"69","NMF_69",1.21325718837665e-08,47.9425601221164,0.000653471091815234
"70","NMF_70",3.51608548889459e-12,65.4348699825657,0.000891896382282879
"71","NMF_71",0.00308298237019758,19.7379249529567,0.000269033679810222
"72","NMF_72",0,2159.01662641237,0.0294280269663382
"73","NMF_73",1.75415282554416e-163,771.966010381518,0.0105221221053556
"74","NMF_74",0.0925960788414509,10.8663451221061,0.000148111456561705
"75","NMF_75",5.35572138607269e-147,695.635607536136,0.00948171642908345
