"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
20,"pairwise","NMF_15-NMF_35","NCAM2",7.05984728736023,3.12753679176725e-08,2.87081814677636e-06,1145,0.942434682779727,"ENSG00000154654"
21,"pairwise","NMF_15-NMF_35","HOPX",7.04354530872354,3.28288899663023e-08,2.91184788404602e-06,209,0.767595175430389,"ENSG00000171476"
22,"pairwise","NMF_15-NMF_35","NEFL",6.79349953112295,6.9246427665221e-08,5.54726836896297e-06,74,0.534809374524718,"ENSG00000277586"
23,"pairwise","NMF_15-NMF_35","BSN",6.77155988855056,7.39505630722917e-08,5.80019655604025e-06,931,0.535507874097361,"ENSG00000164061"
24,"pairwise","NMF_15-NMF_35","NECAB1",6.71676580264074,8.71562193671894e-08,6.40017170886394e-06,347,0.763322485839694,"ENSG00000123119"
25,"pairwise","NMF_15-NMF_35","SYN2",6.63908933973861,1.1005652803533e-07,7.59119476424938e-06,172,0.424282062436998,"ENSG00000157152"
26,"pairwise","NMF_15-NMF_35","WLS",6.63845373661165,1.10267014278702e-07,7.59119476424938e-06,2875,0.99641637488187,"ENSG00000116729"
27,"pairwise","NMF_15-NMF_35","GABRA3",6.61383056975962,1.18741205003232e-07,8.04882691144982e-06,4079,0.995260663323254,"ENSG00000011677"
28,"pairwise","NMF_15-NMF_35","PCDH7",6.55704188243664,1.40873733217551e-07,9.17746309585547e-06,1161,0.788754944080405,"ENSG00000169851"
29,"pairwise","NMF_15-NMF_35","ID2",6.55523977189245,1.41640374606939e-07,9.17746309585547e-06,924,0.802225008936045,"ENSG00000115738"
30,"pairwise","NMF_15-NMF_35","UNC13A",6.54577889468899,1.45734630562746e-07,9.30589539506464e-06,1339,0.580626803482812,"ENSG00000130477"
31,"pairwise","NMF_15-NMF_35","SNCA",6.44064661283495,2.00100513799445e-07,1.25948980542908e-05,201,0.434320174675841,"ENSG00000145335"
32,"pairwise","NMF_15-NMF_35","ATRNL1",6.35520780069189,2.59029443702588e-07,1.54662823668815e-05,1636,0.616908549356463,"ENSG00000107518"
33,"pairwise","NMF_15-NMF_35","KCNQ5",6.3542756261024,2.59760529993017e-07,1.54662823668815e-05,3276,1.16056961040373,"ENSG00000185760"
34,"pairwise","NMF_15-NMF_35","CDH13",6.28506735861926,3.20261256345201e-07,1.8090655069961e-05,976,0.894362908900676,"ENSG00000140945"
35,"pairwise","NMF_15-NMF_35","SYNDIG1",6.24264849195494,3.6415687741116e-07,2.00559400234197e-05,3671,1.20329136522953,"ENSG00000101463"
36,"pairwise","NMF_15-NMF_35","HS3ST2",6.23584717982,3.7173734355913e-07,2.02206757496485e-05,3382,0.869369108848724,"ENSG00000122254"
37,"pairwise","NMF_15-NMF_35","PART1",6.19709344156729,4.18058619252933e-07,2.19281699574812e-05,3630,1.01368144383773,"ENSG00000152931"
38,"pairwise","NMF_15-NMF_35","MMD",6.16846046891321,4.5597100846109e-07,2.36353913327007e-05,1673,0.915749754903374,"ENSG00000108960"
39,"pairwise","NMF_15-NMF_35","CAMKK2",6.15685777514372,4.72300431981009e-07,2.39190310725095e-05,1533,0.829042052869362,"ENSG00000110931"
40,"pairwise","NMF_15-NMF_35","CAMK1D",6.14815539384746,4.84932418483672e-07,2.410817760484e-05,1389,0.922729408249849,"ENSG00000183049"
41,"pairwise","NMF_15-NMF_35","ARPP19",6.14676719213206,4.8697862161388e-07,2.410817760484e-05,151,0.493753298160577,"ENSG00000128989"
42,"pairwise","NMF_15-NMF_35","ST8SIA3",6.13993275312055,4.97179700318001e-07,2.41116559761274e-05,1681,0.702681954958304,"ENSG00000177511"
43,"pairwise","NMF_15-NMF_35","PRKCB",6.13939340966017,4.97993802502859e-07,2.41116559761274e-05,239,0.542943760004841,"ENSG00000166501"
44,"pairwise","NMF_15-NMF_35","LSAMP",6.04386195763588,6.65510625914776e-07,3.08656822924263e-05,1115,0.751946746336812,"ENSG00000185565"
45,"pairwise","NMF_15-NMF_35","SEMA5A",6.00302057642098,7.53414910177983e-07,3.4578605148377e-05,3958,1.48289934524557,"ENSG00000112902"
46,"pairwise","NMF_15-NMF_35","GNAL",5.99301411089847,7.76673450304179e-07,3.49186043065328e-05,2420,1.82914846626093,"ENSG00000141404"
47,"pairwise","NMF_15-NMF_35","PEX5L",5.95482574140499,8.72252512968386e-07,3.88196421428152e-05,1109,0.749896742022425,"ENSG00000114757"
48,"pairwise","NMF_15-NMF_35","SNAP25",5.94454726171241,8.99935662762814e-07,3.96511653013296e-05,27,0.387232171181985,"ENSG00000132639"
49,"pairwise","NMF_15-NMF_35","EPHB6",5.88263220983288,1.08635822600905e-06,4.69264151352536e-05,1489,0.712448467444105,"ENSG00000106123"
50,"pairwise","NMF_15-NMF_35","CADPS2",5.84823443477694,1.20618133290306e-06,5.11508349959305e-05,4363,1.25447929799697,"ENSG00000081803"
