"","self.average","other.average","self.detected","other.detected","mean.logFC.cohen","min.logFC.cohen","median.logFC.cohen","max.logFC.cohen","rank.logFC.cohen","mean.AUC","min.AUC","median.AUC","max.AUC","rank.AUC","mean.logFC.detected","min.logFC.detected","median.logFC.detected","max.logFC.detected","rank.logFC.detected"
"LY86-AS1",2.95064406474553,0.66591840445146,0.943908165927472,0.298212487075861,2.73276881008927,-0.127024046773868,3.54923613812045,3.80948560385638,9,0.887828476885761,0.485765474171667,0.964887969056951,0.970668804960022,16,2.99159649067877,-0.0665834638394705,3.80040469628408,6.23918223205514,65
"LINC01250",3.3156551117581,1.29457547558112,0.96034437777198,0.578805882090236,2.4678117552886,0.199010736266033,2.28414146887788,4.44374574444577,3,0.886635694135954,0.604931135316114,0.940315178175081,0.97430478985263,30,1.61014700171106,-0.0553086429527316,0.487645361365092,5.26392413211632,571
"CBLN2",3.23112184346483,0.866150909730146,0.956952778502479,0.381773920612895,2.7231389750972,-0.0203915613780859,3.56934960622416,4.07068614258441,5,0.88652783834039,0.502872200976119,0.96665470910514,0.976964781195524,7,2.46497188174738,-0.0630135449698635,3.1862851529863,5.00023587664108,382
"TTC6",1.80758634492811,0.200571685241299,0.851552308896426,0.149010106325762,2.08979491680835,0.362491852202357,2.23310361837304,2.42584102005712,35,0.88439680226891,0.606507766979737,0.906269125945324,0.920101129424275,53,3.31785642224954,0.0676426238205553,3.65224054582547,6.00187028807182,219
"ADAMTS3",1.87265103581764,0.270300588581413,0.885729193842943,0.170105381959376,2.13707515063871,-0.20883602301208,2.4368884707067,2.61064052346431,23,0.884387997461177,0.449352661100965,0.932113362869208,0.940367485371399,30,3.67941545367255,-0.110397186868054,4.30373158574315,6.15814156799952,89
"CNGB1",1.2541445541061,0.0692481097103628,0.806157057135403,0.0900230075991988,1.8475548083412,1.43714554221657,1.94360432488142,2.03015221905439,17,0.882508910750964,0.820487041290971,0.894540719873126,0.903078528567702,24,4.4928345489717,0.867731391937831,5.428264934485,7.71582257228375,30
"NECTIN3",2.65292421891109,0.869316050518765,0.945212627184973,0.528533708723915,1.9619000748922,0.71598151848338,2.05182739518854,3.45703348628606,25,0.881940948389597,0.675240199179034,0.900632782927849,0.966352572857998,39,1.07312529849085,-0.00253229268327151,0.821169373459418,2.46541857490263,698
"IQCJ-SCHIP1",5.75542309072986,2.86134135264691,0.978085050873989,0.695704410838372,2.30481126165116,-0.415346301833876,2.46104230091685,4.60671623120497,4,0.880366416000993,0.356348122343119,0.961755082496314,0.984694711413199,11,0.67160130628004,-0.0319345360794557,0.337028283971708,2.55355806363126,6647
"AL157944.1",2.51889820320968,0.45312502672484,0.904513435950952,0.209739606705585,2.25536928348332,0.412629063221659,2.70503120277217,3.04806418402062,15,0.879511467173456,0.614953881859292,0.938189629173977,0.952256717975476,25,3.20342526286099,0.130769734764104,3.30931509219969,6.34875817259023,13
"CDH22",2.08123992330499,0.512623179247639,0.936081398382468,0.33242444320781,2.13932021586416,-0.112131882272171,2.46439487063859,3.24412259547644,20,0.876362070214045,0.495605397287993,0.934554520895335,0.968040699191234,26,2.58409600072258,-0.0946971902641964,2.22952807435704,6.39765314882038,6
