"","self.average","other.average","self.detected","other.detected","mean.logFC.cohen","min.logFC.cohen","median.logFC.cohen","max.logFC.cohen","rank.logFC.cohen","mean.AUC","min.AUC","median.AUC","max.AUC","rank.AUC","mean.logFC.detected","min.logFC.detected","median.logFC.detected","max.logFC.detected","rank.logFC.detected"
"CPNE4",4.2042109586811,1.05527390743502,0.993361496680748,0.434531240355211,3.66414319257049,-0.669799076491303,3.85776124689013,6.24066605141157,4,0.921532062416368,0.313041728984633,0.982448888484718,0.996680748340374,2,1.98859519341534,-0.00953990630973433,1.3123273602215,6.48235095155149,1
"FSTL4",3.77929684774787,1.1328991142613,0.984308992154496,0.460498157929233,2.75945479336054,0.231010243835576,3.12488894525344,4.46683070438144,10,0.90240202226144,0.562425191108429,0.967786748044317,0.988072392912601,8,1.9672726449472,0.00494372578083832,1.46131605632025,5.46929178879437,257
"ADAMTS16",1.84528089994223,0.22738895325683,0.895594447797224,0.189073781990171,2.14828060820719,0.34180218236357,2.38855407375906,2.48930220055665,27,0.900343534864015,0.601172739798475,0.933457719368611,0.942553603352273,37,3.26072434338143,0.0757953263530851,3.39003530069491,6.30854664259344,146
"PHACTR1",6.08025798783422,3.81864785918996,0.99818949909475,0.870844185001073,2.15446077024615,0.152947792475097,2.49398564819676,4.04920245942286,17,0.89649927963576,0.581108743027698,0.972129885208615,0.994393380889736,7,0.236314998405627,-0.00261183245329248,0.0224299297499009,0.997401986471403,14141
"LY86-AS1",2.93080744424244,0.666962437109517,0.967410983705492,0.296975496666491,2.84871191161823,-0.152605953839533,3.71090597072404,4.00968486647288,7,0.893276096992975,0.469323325286663,0.975994564490945,0.982649178902229,9,3.02673052148344,-0.0311396882511564,3.83580036074979,6.27443263480477,64
"CNTN3",3.53617398278756,1.36210028383472,0.989740494870247,0.53389986542089,2.64703629728341,-0.158181867006214,2.65133850079841,5.18490862222431,5,0.877101771994729,0.474086285823631,0.957191399558433,0.992695871347936,6,1.41663653353364,-0.00601694599170923,0.731981678260726,3.98521567654184,2099
"HS3ST2",2.74744893596397,0.755240421801947,0.96077248038624,0.365157424890527,2.42129696816676,-0.145000481891229,3.02201631511632,3.66524717200103,1,0.87688225847235,0.495317352841603,0.958823188581957,0.975802350260726,2,2.50619842165252,-0.0573763168633247,1.81495369339239,5.73063995591679,754
"ST6GALNAC5",4.20408600441624,1.54328932820895,0.993964996982498,0.487405933166742,3.18537252851836,0.0476082871321963,2.87473552651954,6.76491491487359,1,0.874293173867447,0.438428803802533,0.956530027700042,0.996534841421667,1,1.74699211463479,-0.00867996039467568,1.49556119795799,4.89825487297202,446
"CLSTN2",5.02690259320887,2.16937105332224,0.996982498491249,0.608790241347025,2.95711439238113,-0.392621265089161,3.05908471147495,6.20317707647951,3,0.873926417820189,0.391247496348386,0.963562635890907,0.997463942552196,1,1.08925666623909,-0.00434866195307953,0.50345142751627,3.40375524351473,5152
"HTR2A",1.77856527162656,0.42252735437806,0.940253470126735,0.305044546993218,1.91290512371637,0.314497271639656,2.24069418934678,2.74363688859368,16,0.871765006157058,0.577546669910286,0.928999964499982,0.962176127155479,17,2.5321188554691,0.129611670564842,2.23566658458865,5.40399295860992,304
"LRRK1",2.26569791141124,0.56887548152146,0.943874471937236,0.285859201658276,2.24684254745635,-0.682887167795201,2.78183991099875,3.29503817189995,12,0.869968906536308,0.265503913524128,0.949143232998583,0.971937235968618,16,2.62033718736065,-0.0474079271212156,2.61583081343249,5.91845998432066,2
"HECW1",4.17777917455991,2.26616536552246,0.995171997585999,0.715636652050277,2.61003841079647,0.0188714450161734,2.36940986236562,6.7402689651515,1,0.868222276760447,0.518671046677909,0.959733668391424,0.996426464505367,12,1.01387314720608,-0.00693185123145449,0.0674469819213427,4.24738114152231,2551
"KCNH1",3.95343960224695,1.90612757555144,0.991550995775498,0.665612424446929,2.3951938959217,0.0811899464597237,2.10578183465537,5.43438168738969,4,0.865340268505496,0.496438671190898,0.917015362305961,0.992751215476731,20,1.10064553061799,-0.00339641031398018,0.22313065782355,4.20654873059041,3219
"RYR2",5.53381035883017,3.20300089468405,0.9987929993965,0.752568977796375,2.58994476945269,-0.605985275145955,2.0902479571695,6.84819893913109,2,0.864710421583612,0.296212991704944,0.945982349802769,0.998797341125289,2,0.664651577527576,-0.00174069614984175,0.0317796498804426,2.44064795209,9510
"AC019211.1",2.9196353506071,0.69358543671589,0.930597465298733,0.266894757722529,2.47788650697799,-0.871833115678655,3.190162019007,3.48653486104835,11,0.861833467457694,0.265960697042849,0.956420104825039,0.965298732649366,26,3.23788438162919,-0.100653265449414,3.86916123355714,6.38927725273308,4
"PTPRD",6.81148225240481,4.5782496125797,0.99939649969825,0.890717215669751,2.1738933771384,-0.575686392699342,2.75003293372854,4.09658663730787,16,0.860505366607611,0.305096073691884,0.98134474067237,0.997303603171576,4,0.216696167615948,-0.000870085543441932,0.0115254451800749,1.29437204179191,14040
"LHX2",1.14775543953486,0.247674647673362,0.895594447797224,0.194102129013413,1.86158404221719,-0.11451096798032,2.2418947301625,2.62822949225768,24,0.860039554540605,0.510491258070488,0.924475985103846,0.947797223898612,25,3.71469724037976,-0.0104030734660069,3.31115134900103,6.64142945238018,7
"NRG1",5.4305975980314,2.26970605619496,0.992154496077248,0.558886063948465,3.123499080187,-0.415340499212857,2.83877827187414,7.57462148136749,3,0.859076043425479,0.373695482579449,0.944221252374127,0.994963958662104,5,1.29467132158478,-0.0112941647572982,0.730597945726527,3.27345941767045,3306
"AGBL4",5.38740321225911,3.41098451918616,0.997585998792999,0.781566723093716,2.21992356102871,-0.570333815602109,1.76308002699539,6.32145456559519,4,0.857724965205677,0.304859649381044,0.935353571529753,0.997762302251938,12,0.608057766561565,-0.00348471089471484,0.00718653944631942,2.88599964701966,7094
"AC096570.1",1.32209140648406,0.165432529458948,0.811707905853953,0.122092382286237,1.56414971003844,0.690159256964012,1.76460184598169,1.89090835489584,49,0.855831361036596,0.692126521323677,0.88189144094572,0.900117701014508,49,3.46553400959875,0.585405579798681,3.47033802039414,6.62171178834807,235
