,gfap,neun,olig2,tmem119,area,y,x
0,0.0,0.0,0.0,0.0,174.0,298.89080459770116,8002.724137931034
1,0.0,0.0,0.0,0.0,158.0,335.80379746835445,9338.335443037975
2,0.0,0.0,0.0,39.119777158774376,359.0,393.7353760445682,14053.91643454039
3,0.0,0.0,0.0,0.0,344.0,398.7325581395349,11278.029069767443
4,0.02040816326530612,0.0,0.0,0.04081632653061224,147.0,620.7755102040817,12525.43537414966
5,0.0,0.0,0.0,0.0,446.0,640.6928251121076,1801.7600896860986
6,0.7828947368421053,0.0,126.95175438596492,0.0,456.0,746.8333333333334,10845.140350877193
7,0.0,0.0,0.0,0.0,155.0,921.483870967742,11842.78064516129
8,0.02197802197802198,0.0,0.0,0.0,182.0,943.9560439560439,11274.208791208792
9,0.0,0.0,0.0,0.0,316.0,950.3512658227849,8602.408227848102
10,0.0,0.0,0.0,0.0,331.0,992.3836858006042,1851.4471299093655
11,0.0,0.0,0.0,17.21218961625282,443.0,1108.0135440180586,3861.742663656885
12,0.0,0.0,0.0,0.0,310.0,1170.9967741935484,3336.141935483871
13,0.0,0.0,0.0,3.175,80.0,1182.9875,12325.975
14,0.0,0.0,0.0,0.0,173.0,1197.1098265895953,7404.8265895953755
15,0.0,0.0,0.0,0.0,183.0,1207.9344262295083,7117.68306010929
16,0.0,0.0,0.0,0.0,238.0,1219.5168067226891,6123.40756302521
17,0.0,0.0,0.0,0.0,289.0,1224.4325259515572,11700.764705882353
18,0.0,11.523809523809524,0.0,0.826530612244898,294.0,1260.452380952381,15861.30612244898
19,0.0,0.0,0.0,0.0,280.0,1278.5357142857142,1957.2071428571428
20,0.017241379310344827,0.0,0.0,0.0,464.0,1284.75,6769.112068965517
21,0.0,0.0,0.0,0.0,338.0,1327.284023668639,7917.136094674556
22,0.010869565217391304,0.0,0.0,0.0,460.0,1370.4891304347825,908.554347826087
23,0.0,67.20459290187891,0.0,3.682672233820459,479.0,1380.4885177453027,14591.066805845512
24,0.0,0.0,0.0,0.0,226.0,1378.6991150442477,966.0176991150443
