id,id,gfap,neun,olig2,tmem119,area,y,x,cell_type_orig,cell_type
5018,5018,27.347,0.000,0.000,0.699,518.000,5315.544,14253.911,other,other
5019,5019,22.558,0.000,0.000,2.442,369.000,5311.407,15084.883,other,other
5020,5020,23.539,2.585,0.007,10.023,306.000,5311.974,8103.801,other,other
5021,5021,25.400,0.000,3.597,1.734,1021.000,5315.285,14693.833,other,other
5022,5022,29.494,0.000,2.198,7.039,726.000,5312.715,15692.351,other,other
5023,5023,20.308,14.987,0.177,0.637,910.000,5317.586,16889.957,other,other
5024,5024,43.011,0.000,0.000,0.077,887.000,5313.222,7855.186,astro,astrocyte
5025,5025,9.961,0.182,0.008,2.432,1127.000,5318.825,11521.343,other,other
5026,5026,18.598,0.000,0.150,4.080,635.000,5312.773,12511.852,other,other
5027,5027,22.656,0.000,20.853,5.886,964.000,5317.507,13652.712,oligo,oligo
5028,5028,44.345,0.000,0.000,2.265,989.000,5320.093,7037.339,astro,astrocyte
5029,5029,33.973,0.000,0.000,0.000,478.000,5313.479,7823.971,astro,astrocyte
5030,5030,21.068,0.000,0.000,0.062,497.000,5312.241,8828.803,other,other
5031,5031,26.882,0.000,0.000,0.895,998.000,5319.028,15181.262,other,other
5032,5032,7.362,16.834,0.002,7.305,403.000,5315.052,11351.511,neuron,neuron
5033,5033,11.291,0.146,20.958,0.682,1131.000,5321.292,12132.863,oligo,oligo
5034,5034,34.154,0.064,0.021,25.507,768.000,5316.027,14820.549,astro,astrocyte
5035,5035,12.053,0.995,0.018,0.504,950.000,5318.544,17020.542,other,other
5036,5036,20.552,0.000,0.000,19.383,525.000,5315.006,17077.880,micro,microglia
5037,5037,9.884,0.000,0.016,1.011,561.000,5313.291,9951.872,other,other
5038,5038,8.224,13.156,0.069,0.025,997.000,5321.993,12283.522,other,other
5039,5039,42.821,0.000,0.010,0.925,1095.000,5322.423,14582.511,astro,astrocyte
5040,5040,30.646,0.000,0.000,0.686,376.000,5315.303,6616.923,other,other
5041,5041,35.020,0.000,0.000,3.211,964.000,5320.104,6958.488,astro,astrocyte
5042,5042,37.481,0.000,0.000,0.055,670.000,5320.797,7805.933,astro,astrocyte
5043,5043,29.756,0.000,0.051,2.248,1226.000,5323.225,13499.533,other,other
5044,5044,31.148,0.000,8.554,3.050,1290.000,5324.847,15729.168,other,other
5045,5045,17.084,0.961,0.000,0.805,466.000,5319.633,8807.627,other,other
5046,5046,14.189,5.128,0.000,0.689,524.000,5319.473,9815.063,other,other
5047,5047,8.318,12.186,0.097,0.012,856.000,5321.023,11234.324,other,other
5048,5048,18.996,6.149,0.000,0.337,451.000,5316.914,11847.040,other,other
5049,5049,27.779,9.149,43.823,0.867,503.000,5319.417,5732.982,oligo,oligo
5050,5050,29.501,0.000,0.000,7.568,1381.000,5331.469,8125.954,other,other
5051,5051,16.483,0.000,0.000,2.136,1217.000,5327.699,9606.020,other,other
5052,5052,25.250,0.000,17.873,12.473,659.000,5322.120,14356.263,oligo,oligo
5053,5053,44.918,0.000,0.000,0.000,340.000,5317.856,6999.732,astro,astrocyte
5054,5054,68.475,0.000,20.347,13.748,810.000,5321.581,15560.975,astro,astrocyte
5055,5055,19.702,0.437,11.410,0.459,923.000,5324.502,16766.887,oligo,oligo
5056,5056,28.482,0.000,6.815,1.748,850.000,5324.035,15334.229,other,other
5057,5057,30.899,0.000,9.749,11.162,822.000,5323.425,15950.054,other,other
5058,5058,22.366,0.128,0.000,2.163,680.000,5325.435,5985.035,other,other
5059,5059,44.375,0.025,0.000,7.498,1216.000,5327.627,6918.661,astro,astrocyte
5060,5060,27.958,1.819,12.709,9.906,777.000,5325.951,13952.695,oligo,oligo
5061,5061,38.558,0.000,5.331,21.729,701.000,5323.852,15591.773,astro,astrocyte
5062,5062,38.807,0.327,0.000,0.703,269.000,5320.052,16845.494,astro,astrocyte
5063,5063,28.402,0.000,0.000,0.032,371.000,5320.038,8487.005,other,other
5064,5064,21.733,0.000,24.487,1.960,694.000,5323.218,9385.497,oligo,oligo
5065,5065,14.032,0.553,14.224,3.058,740.000,5328.876,11067.412,oligo,oligo
5066,5066,6.738,0.063,0.000,4.302,381.000,5322.354,11381.848,other,other
5067,5067,20.178,0.026,1.619,1.390,664.000,5324.164,16518.410,other,other
5068,5068,13.131,0.000,0.064,17.732,313.000,5320.891,17277.003,micro,microglia
5069,5069,33.028,0.167,0.000,18.160,857.000,5326.179,6419.159,micro,microglia
5070,5070,26.055,0.000,21.883,2.294,1277.000,5335.406,13262.384,oligo,oligo
5071,5071,26.624,0.042,6.998,2.951,1261.000,5331.079,16197.347,other,other
5072,5072,40.454,0.000,0.000,2.835,887.000,5327.822,7919.257,astro,astrocyte
5073,5073,28.935,0.000,0.014,5.298,810.000,5334.912,12523.477,other,other
5074,5074,28.280,0.000,0.000,18.870,1197.000,5331.035,14535.570,micro,microglia
5075,5075,15.133,0.000,0.000,3.884,974.000,5330.946,9575.100,other,other
5076,5076,9.049,22.583,1.762,0.092,1040.000,5332.379,11092.110,neuron,neuron
5077,5077,17.398,9.896,0.009,6.444,558.000,5324.749,11141.582,micro,microglia
5078,5078,7.914,0.000,15.586,0.570,370.000,5322.865,11280.341,oligo,oligo
5079,5079,13.272,0.729,0.000,1.184,1080.000,5332.991,16825.024,other,other
5080,5080,29.608,0.000,0.000,4.893,469.000,5325.516,7971.789,other,other
5081,5081,10.187,2.103,0.000,0.166,535.000,5325.521,11598.819,other,other
5082,5082,11.891,0.069,32.470,0.157,907.000,5333.983,9958.525,oligo,oligo
5083,5083,33.531,0.419,3.437,4.791,339.000,5328.785,16865.634,astro,astrocyte
5084,5084,27.782,0.000,0.000,0.159,1168.000,5333.566,8375.116,other,other
5085,5085,43.534,0.000,2.148,0.720,1385.000,5336.221,14762.335,astro,astrocyte
5086,5086,35.542,0.092,9.740,7.651,736.000,5332.811,6759.039,astro,astrocyte
5087,5087,31.267,0.000,0.000,2.029,1044.000,5334.095,6835.714,other,other
5088,5088,60.792,0.000,0.000,0.008,601.000,5332.236,6992.990,astro,astrocyte
5089,5089,17.937,2.640,0.000,0.489,411.000,5331.370,8826.796,other,other
5090,5090,31.619,0.000,0.288,1.460,1005.000,5337.340,12823.509,other,other
5091,5091,16.343,0.000,17.576,3.160,1124.000,5334.656,12987.077,oligo,oligo
5092,5092,26.617,1.046,0.000,3.549,1247.000,5339.010,16472.351,other,other
5093,5093,25.069,0.000,0.000,5.389,753.000,5335.446,9455.955,other,other
5094,5094,14.998,2.432,0.101,0.080,1030.000,5334.962,12455.637,other,other
5095,5095,24.491,0.000,0.000,13.654,797.000,5337.326,6004.297,other,other
5096,5096,31.992,0.043,0.000,19.406,847.000,5335.896,6793.587,micro,microglia
5097,5097,7.846,1.713,0.006,3.020,799.000,5335.558,10498.962,other,other
5098,5098,12.576,4.279,0.034,1.777,942.000,5337.104,11162.412,other,other
5099,5099,22.405,0.000,0.305,7.235,1017.000,5332.417,15233.030,other,other
5100,5100,31.594,0.000,0.000,0.280,869.000,5336.414,15422.913,other,other
5101,5101,32.456,0.000,0.000,30.740,730.000,5336.371,15685.377,micro,microglia
5102,5102,24.851,52.040,0.000,8.508,703.000,5334.541,5771.390,neuron,neuron
5103,5103,25.240,0.000,0.535,4.065,650.000,5333.231,6682.855,other,other
5104,5104,7.358,1.130,23.827,4.190,416.000,5336.822,11285.171,oligo,oligo
5105,5105,24.881,0.000,9.842,7.319,722.000,5336.607,12847.652,oligo,oligo
5106,5106,25.184,0.016,5.692,8.083,516.000,5331.486,14020.797,other,other
5107,5107,40.969,63.512,4.504,3.183,766.000,5336.836,5718.905,neuron,neuron
5108,5108,7.240,0.000,0.000,0.189,530.000,5334.698,10575.234,other,other
5109,5109,31.654,0.000,4.190,11.774,1040.000,5339.365,16026.099,other,other
5110,5110,8.460,0.000,11.750,0.066,561.000,5337.098,11262.463,oligo,oligo
5111,5111,24.407,0.000,8.854,4.480,487.000,5336.645,13935.727,other,other
5112,5112,30.038,0.000,26.152,17.441,1004.000,5342.889,14833.348,oligo,oligo
5113,5113,8.449,3.283,0.000,6.650,534.000,5338.127,11630.785,micro,microglia
5114,5114,26.208,0.000,17.922,6.670,1122.000,5342.104,15085.813,oligo,oligo
5115,5115,21.251,57.715,0.000,6.594,1075.000,5344.194,16411.741,neuron,neuron
5116,5116,19.659,0.000,0.000,29.095,1109.000,5345.583,16619.941,micro,microglia
5117,5117,26.201,4.945,0.000,1.140,678.000,5337.892,12553.268,other,other
5118,5118,28.197,0.051,0.000,21.179,1109.000,5343.377,16153.507,micro,microglia
5119,5119,24.927,0.000,11.134,1.816,967.000,5341.719,14101.741,oligo,oligo
5120,5120,30.694,0.247,11.336,5.522,810.000,5342.537,14154.467,oligo,oligo
5121,5121,40.300,0.000,0.995,18.270,367.000,5338.496,15577.599,astro,astrocyte
5122,5122,21.691,17.450,0.000,20.182,682.000,5342.151,6388.390,neuron,neuron
5123,5123,27.586,0.000,0.000,3.040,693.000,5350.955,6605.431,other,other
5124,5124,25.247,0.000,0.000,2.836,902.000,5344.899,6624.950,other,other
5125,5125,27.954,0.000,11.101,4.773,1218.000,5347.827,9102.395,oligo,oligo
5126,5126,9.305,2.592,0.000,15.499,914.000,5339.826,11454.518,micro,microglia
5127,5127,25.229,0.000,6.155,5.917,907.000,5344.725,15906.825,other,other
5128,5128,46.004,0.401,0.046,2.576,566.000,5347.597,16846.138,astro,astrocyte
5129,5129,10.486,26.270,0.000,6.996,1115.000,5344.022,17259.207,neuron,neuron
5130,5130,29.969,0.103,12.840,21.721,524.000,5347.330,6775.555,oligo,oligo
5131,5131,55.140,0.000,0.000,0.021,672.000,5341.305,7146.256,astro,astrocyte
5132,5132,23.901,0.000,0.394,9.983,424.000,5338.269,15270.769,other,other
5133,5133,28.438,0.000,0.000,3.580,448.000,5339.056,16327.815,other,other
5134,5134,41.015,0.089,0.085,2.822,540.000,5347.654,16865.920,astro,astrocyte
5135,5135,15.735,0.000,0.000,4.709,347.000,5342.173,9375.429,other,other
5136,5136,18.986,0.000,0.000,0.961,435.000,5340.322,12216.600,other,other
5137,5137,11.831,8.218,0.000,0.264,675.000,5342.447,14991.560,other,other
5138,5138,24.656,0.000,0.000,12.660,718.000,5346.787,6473.950,other,other
5139,5139,7.189,31.117,0.975,6.133,721.000,5345.308,11302.922,neuron,neuron
5140,5140,29.576,0.000,14.765,10.751,566.000,5341.772,14629.995,oligo,oligo
5141,5141,29.351,0.000,0.000,5.997,316.000,5339.500,15136.601,other,other
5142,5142,18.750,1.454,0.030,1.131,941.000,5345.938,16555.434,other,other
5143,5143,19.873,0.000,0.000,33.739,859.000,5350.066,6024.321,micro,microglia
5144,5144,27.051,0.000,0.000,4.014,781.000,5345.456,6732.311,other,other
5145,5145,23.130,0.122,0.000,0.014,831.000,5350.727,9391.554,other,other
5146,5146,9.751,0.000,0.000,0.719,470.000,5342.255,10225.996,other,other
5147,5147,9.133,0.000,0.116,1.093,922.000,5348.363,10524.358,other,other
5148,5148,17.155,52.687,0.138,2.552,1261.000,5350.819,8805.701,neuron,neuron
5149,5149,9.623,0.000,0.000,0.309,1070.000,5348.784,10046.648,other,other
5150,5150,10.375,0.040,0.000,9.565,253.000,5342.403,11616.854,micro,microglia
5151,5151,31.905,0.000,0.575,0.288,956.000,5349.892,13528.195,other,other
5152,5152,22.021,0.000,20.454,8.574,709.000,5346.073,14031.819,oligo,oligo
5153,5153,20.205,0.000,0.000,18.016,1067.000,5350.454,9501.608,micro,microglia
5154,5154,48.048,0.366,0.000,4.370,920.000,5349.010,15529.109,astro,astrocyte
5155,5155,29.567,0.000,0.000,3.039,1105.000,5353.203,13710.772,other,other
5156,5156,31.382,0.000,0.000,1.793,952.000,5352.248,15401.204,other,other
5157,5157,31.228,0.000,0.000,0.742,883.000,5350.948,6523.114,other,other
5158,5158,19.386,0.000,0.000,6.409,492.000,5348.754,9474.547,micro,microglia
5159,5159,24.974,0.000,6.468,3.175,784.000,5349.309,14660.844,other,other
5160,5160,25.391,0.000,11.465,5.949,493.000,5347.925,14811.341,oligo,oligo
5161,5161,24.459,0.000,6.588,1.887,1253.000,5353.389,14954.777,other,other
5162,5162,19.498,0.000,0.095,1.458,454.000,5351.987,15260.993,other,other
5163,5163,15.445,0.000,1.883,0.063,429.000,5348.021,9195.198,other,other
5164,5164,30.413,0.000,23.300,7.586,789.000,5351.901,13643.629,oligo,oligo
5165,5165,12.740,15.353,0.000,20.721,434.000,5352.353,6407.521,micro,microglia
5166,5166,8.938,2.174,0.000,0.862,696.000,5348.408,10453.011,other,other
5167,5167,5.707,0.000,0.000,0.365,1152.000,5356.981,10810.576,other,other
5168,5168,29.785,0.000,0.000,1.435,963.000,5354.084,6873.270,other,other
5169,5169,19.850,2.736,0.134,0.231,798.000,5353.946,8758.257,other,other
5170,5170,17.660,14.970,0.000,0.000,529.000,5350.181,9343.509,other,other
5171,5171,20.834,0.000,0.000,1.969,553.000,5349.541,9797.089,other,other
5172,5172,19.318,0.000,0.193,9.372,358.000,5351.723,15223.874,micro,microglia
5173,5173,17.497,0.000,0.089,0.115,191.000,5350.435,15245.120,other,other
5174,5174,28.161,0.000,24.021,4.200,824.000,5352.824,16121.206,oligo,oligo
5175,5175,46.650,0.000,16.419,2.605,534.000,5349.330,16291.096,astro,astrocyte
5176,5176,26.390,0.000,0.000,5.800,541.000,5353.113,16498.283,other,other
5177,5177,14.126,17.046,0.009,0.467,811.000,5353.070,5876.555,neuron,neuron
5178,5178,21.399,1.191,12.778,27.364,654.000,5355.714,6427.284,oligo,oligo
5179,5179,60.211,0.000,0.000,2.344,810.000,5355.048,7047.952,astro,astrocyte
5180,5180,34.210,0.014,0.009,0.803,868.000,5354.303,13440.235,astro,astrocyte
5181,5181,30.814,0.000,12.937,1.521,861.000,5355.748,6673.827,oligo,oligo
5182,5182,10.503,0.311,0.000,3.449,936.000,5354.686,11715.667,other,other
5183,5183,9.802,12.273,0.167,0.010,1063.000,5357.009,11770.139,other,other
5184,5184,14.570,0.000,8.644,1.994,630.000,5354.497,12365.497,other,other
5185,5185,11.726,19.137,0.000,0.738,827.000,5360.799,12440.644,neuron,neuron
5186,5186,23.903,0.000,0.485,1.082,732.000,5354.654,14914.447,other,other
5187,5187,42.174,16.997,0.000,7.494,703.000,5356.767,5740.617,neuron,neuron
5188,5188,55.884,19.994,0.000,24.805,473.000,5353.848,5767.643,neuron,neuron
5189,5189,29.576,0.000,0.172,16.625,919.000,5361.928,7968.937,micro,microglia
5190,5190,32.707,0.388,0.051,1.646,743.000,5358.028,13682.992,other,other
5191,5191,19.511,1.669,27.368,1.579,655.000,5357.456,16582.730,oligo,oligo
5192,5192,27.218,0.000,1.808,10.150,386.000,5351.860,16067.155,other,other
5193,5193,26.107,0.000,0.000,9.722,1045.000,5361.251,8033.346,other,other
5194,5194,24.646,0.000,2.093,4.743,734.000,5356.639,14301.049,other,other
5195,5195,24.412,0.000,18.267,9.449,602.000,5360.633,14637.181,oligo,oligo
5196,5196,28.397,0.000,4.095,2.148,411.000,5355.805,15105.182,other,other
5197,5197,48.203,0.000,0.000,0.472,409.000,5356.888,15682.340,astro,astrocyte
5198,5198,15.866,8.223,0.000,1.572,640.000,5359.319,11110.619,other,other
5199,5199,6.335,4.084,1.460,0.562,1182.000,5364.503,11405.991,other,other
5200,5200,6.377,45.292,0.542,2.019,908.000,5364.648,11455.229,neuron,neuron
5201,5201,47.443,2.143,0.000,2.294,686.000,5360.363,5712.592,astro,astrocyte
5202,5202,28.342,0.587,0.023,15.856,658.000,5364.845,6372.313,micro,microglia
5203,5203,8.855,0.126,0.004,0.676,826.000,5363.389,10473.817,other,other
5204,5204,20.104,0.000,0.192,0.309,317.000,5356.653,13506.931,other,other
5205,5205,28.030,0.073,5.081,17.705,396.000,5360.553,14034.745,micro,microglia
5206,5206,24.872,0.511,2.417,0.620,460.000,5358.663,14406.202,other,other
5207,5207,19.535,0.399,5.221,2.054,932.000,5363.137,16726.163,other,other
5208,5208,8.227,0.839,4.976,3.059,286.000,5359.867,11289.336,other,other
5209,5209,12.285,17.547,0.122,0.477,1192.000,5366.668,11937.578,neuron,neuron
5210,5210,25.153,0.090,6.831,0.349,791.000,5364.866,14383.334,other,other
5211,5211,29.337,0.171,12.491,18.021,815.000,5363.557,14554.692,oligo,oligo
5212,5212,26.003,0.000,8.304,2.095,579.000,5362.043,15122.872,other,other
5213,5213,12.967,0.000,0.000,7.125,1079.000,5366.938,12714.487,micro,microglia
5214,5214,27.785,0.000,0.000,6.605,382.000,5363.620,16057.487,other,other
5215,5215,23.285,0.000,4.364,1.123,382.000,5366.110,16139.526,other,other
5216,5216,21.007,19.906,0.036,0.482,276.000,5364.475,16564.649,neuron,neuron
5217,5217,27.540,14.791,0.000,3.742,848.000,5366.537,6310.761,other,other
5218,5218,47.512,0.000,0.000,0.150,929.000,5366.263,7011.367,astro,astrocyte
5219,5219,8.956,45.776,0.000,1.720,608.000,5368.762,10442.138,neuron,neuron
5220,5220,23.411,5.916,0.804,5.301,903.000,5368.392,14763.891,other,other
5221,5221,31.456,0.000,0.000,27.785,943.000,5367.160,15797.318,micro,microglia
5222,5222,15.561,0.099,0.000,3.619,977.000,5367.142,9667.398,other,other
5223,5223,29.213,0.000,2.665,9.579,221.000,5362.285,7954.136,other,other
5224,5224,25.601,8.662,17.230,3.043,971.000,5367.090,8076.502,oligo,oligo
5225,5225,20.993,6.833,0.047,3.133,594.000,5367.377,9467.362,other,other
5226,5226,33.968,0.000,12.157,2.991,682.000,5368.529,14163.831,astro,astrocyte
5227,5227,23.938,4.365,1.464,2.198,778.000,5368.139,15003.752,other,other
5228,5228,17.127,0.016,0.008,4.518,923.000,5372.484,12340.207,other,other
5229,5229,37.411,0.000,0.000,5.894,671.000,5366.805,12507.635,astro,astrocyte
5230,5230,27.201,0.000,11.967,6.323,846.000,5370.266,14807.577,oligo,oligo
5231,5231,28.564,0.300,27.811,3.833,842.000,5378.738,16295.376,oligo,oligo
5232,5232,5.165,0.000,0.000,0.969,826.000,5370.644,11027.171,other,other
5233,5233,18.668,6.529,83.468,0.968,410.000,5370.344,11473.588,oligo,oligo
5234,5234,9.556,0.021,0.000,0.778,1038.000,5375.148,11847.146,other,other
5235,5235,9.263,20.316,0.000,0.056,373.000,5365.048,17449.440,neuron,neuron
5236,5236,7.905,15.827,0.000,2.173,243.000,5369.021,5870.506,other,other
5237,5237,18.302,0.000,0.000,0.022,536.000,5369.802,8465.392,other,other
5238,5238,17.509,0.007,0.000,1.975,915.000,5373.244,9222.795,other,other
5239,5239,7.321,0.293,0.000,1.232,789.000,5373.432,10419.994,other,other
5240,5240,22.159,0.000,0.000,9.389,365.000,5367.016,14235.425,other,other
5241,5241,29.972,30.451,0.032,15.488,920.000,5374.288,16271.658,neuron,neuron
5242,5242,12.218,0.000,7.235,9.009,680.000,5373.563,17320.266,micro,microglia
5243,5243,25.180,0.000,0.408,3.911,946.000,5373.298,13071.164,other,other
5244,5244,19.690,0.000,0.105,4.183,722.000,5375.884,15285.828,other,other
5245,5245,15.182,0.010,38.500,6.967,600.000,5371.655,17280.177,oligo,oligo
5246,5246,25.152,0.371,0.000,0.607,1143.000,5379.683,8647.297,other,other
5247,5247,7.127,0.000,0.000,0.566,1002.000,5377.093,10914.917,other,other
5248,5248,24.992,0.000,0.000,18.151,390.000,5372.779,6396.723,micro,microglia
5249,5249,8.910,0.000,0.000,2.319,755.000,5382.710,11293.302,other,other
5250,5250,29.395,0.000,2.470,2.560,1028.000,5377.480,15723.615,other,other
5251,5251,34.489,0.000,44.403,4.275,652.000,5376.359,13642.227,astro,astrocyte
5252,5252,31.625,0.000,8.912,5.403,799.000,5377.409,15650.763,other,other
5253,5253,36.784,0.000,0.000,1.781,893.000,5378.244,8164.767,astro,astrocyte
5254,5254,11.073,0.000,0.000,2.103,331.000,5372.166,10007.943,other,other
5255,5255,10.072,0.000,2.750,0.688,600.000,5377.880,11494.153,other,other
5256,5256,32.621,0.000,0.014,22.733,438.000,5380.062,12519.671,micro,microglia
5257,5257,13.460,0.000,26.130,6.394,602.000,5379.365,17299.103,oligo,oligo
5258,5258,27.985,0.000,9.290,0.892,753.000,5379.879,14410.157,other,other
5259,5259,27.861,0.000,23.447,8.966,783.000,5382.503,14570.456,oligo,oligo
5260,5260,17.337,23.347,0.029,1.781,950.000,5383.095,8945.105,neuron,neuron
5261,5261,21.912,0.000,0.000,20.210,917.000,5381.776,13383.321,micro,microglia
5262,5262,27.855,0.000,24.995,5.336,441.000,5376.844,15132.995,oligo,oligo
5263,5263,26.294,0.000,0.011,31.330,1246.000,5385.170,14726.518,micro,microglia
5264,5264,49.314,24.253,7.658,2.185,965.000,5385.234,14179.730,neuron,neuron
5265,5265,23.350,0.479,13.590,6.056,585.000,5383.022,16313.462,oligo,oligo
5266,5266,16.107,8.938,0.000,0.774,997.000,5384.258,17039.468,other,other
5267,5267,14.953,14.030,0.316,2.774,576.000,5382.434,17425.649,other,other
5268,5268,15.524,14.044,0.192,6.210,338.000,5382.325,17443.908,micro,microglia
5269,5269,48.350,0.000,0.000,24.749,374.000,5381.072,12535.024,astro,astrocyte
5270,5270,24.714,0.000,17.392,2.636,867.000,5386.483,15107.443,oligo,oligo
5271,5271,18.545,0.000,31.836,3.869,578.000,5380.284,17077.493,oligo,oligo
5272,5272,26.283,0.633,0.001,7.231,713.000,5388.900,6382.324,other,other
5273,5273,12.054,5.339,0.000,0.127,466.000,5381.734,9927.964,other,other
5274,5274,9.943,3.845,0.535,2.072,775.000,5384.148,10342.314,other,other
5275,5275,9.727,0.085,0.000,19.056,1099.000,5390.425,11315.351,micro,microglia
5276,5276,25.092,0.000,0.195,7.607,694.000,5385.223,15198.452,other,other
5277,5277,20.438,50.520,0.012,4.815,1405.000,5390.434,16965.590,neuron,neuron
5278,5278,13.354,0.630,6.671,1.769,489.000,5389.117,17456.765,other,other
5279,5279,26.074,0.000,0.000,6.533,994.000,5389.945,6845.598,other,other
5280,5280,24.038,1.106,0.000,2.510,559.000,5384.564,9461.644,other,other
5281,5281,18.362,0.183,0.000,0.436,1073.000,5389.822,8868.500,other,other
5282,5282,6.919,7.900,0.502,0.677,1036.000,5389.034,11375.787,other,other
5283,5283,26.729,0.244,0.205,23.129,591.000,5385.657,5846.863,micro,microglia
5284,5284,29.000,0.002,0.634,24.291,629.000,5386.965,8051.642,micro,microglia
5285,5285,18.183,0.025,0.000,0.178,887.000,5388.157,9992.755,other,other
5286,5286,15.525,18.528,0.005,1.090,1111.000,5391.354,13215.482,neuron,neuron
5287,5287,18.248,0.000,0.144,5.640,436.000,5384.991,15256.812,micro,microglia
5288,5288,20.568,0.000,0.066,7.525,259.000,5384.490,15273.429,micro,microglia
5289,5289,23.984,2.341,0.000,1.596,498.000,5385.544,16598.231,other,other
5290,5290,11.235,6.887,0.029,0.542,807.000,5391.428,9657.766,other,other
5291,5291,6.654,1.928,0.000,0.468,622.000,5386.894,10260.177,other,other
5292,5292,7.593,0.127,0.000,0.000,307.000,5383.795,12179.098,other,other
5293,5293,25.531,0.000,7.465,2.378,680.000,5390.412,15144.328,other,other
5294,5294,27.296,0.000,4.023,4.349,696.000,5388.489,16017.743,other,other
5295,5295,11.827,0.448,0.590,0.578,422.000,5390.585,11476.123,other,other
5296,5296,0.000,0.000,0.000,0.089,920.000,5389.764,1556.471,other,other
5297,5297,25.608,0.282,2.636,2.478,781.000,5391.462,5675.013,other,other
5298,5298,16.630,23.747,0.450,0.729,941.000,5392.282,13551.965,neuron,neuron
5299,5299,4.905,1.013,0.000,0.061,538.000,5391.257,5697.939,other,other
5300,5300,17.985,0.000,5.383,4.795,454.000,5388.192,10189.141,other,other
5301,5301,25.966,0.013,9.947,8.614,676.000,5391.247,6290.475,oligo,oligo
5302,5302,35.690,0.019,39.180,7.266,860.000,5394.043,8079.314,astro,astrocyte
5303,5303,36.541,0.000,0.000,0.297,279.000,5389.190,12546.290,astro,astrocyte
5304,5304,43.504,0.243,0.000,0.477,415.000,5389.812,5565.896,astro,astrocyte
5305,5305,22.178,63.362,0.000,2.036,1021.000,5397.179,5768.974,neuron,neuron
5306,5306,21.357,7.522,0.000,5.335,680.000,5394.596,6186.574,other,other
5307,5307,18.915,0.000,0.000,0.000,815.000,5395.313,8489.020,other,other
5308,5308,20.573,6.033,0.000,0.961,829.000,5394.942,8737.140,other,other
5309,5309,22.520,0.000,0.134,8.890,829.000,5395.741,15220.643,other,other
5310,5310,37.102,0.000,0.092,7.119,966.000,5398.337,7988.831,astro,astrocyte
5311,5311,30.380,1.484,17.161,1.931,984.000,5400.304,13577.326,oligo,oligo
5312,5312,24.832,0.000,15.838,5.634,673.000,5393.686,14778.474,oligo,oligo
5313,5313,27.613,0.000,0.023,18.993,817.000,5397.613,15678.542,micro,microglia
5314,5314,27.150,0.000,2.072,1.517,749.000,5395.636,15018.174,other,other
5315,5315,29.368,0.000,4.101,3.201,850.000,5397.098,15899.567,other,other
5316,5316,28.591,0.000,0.000,1.949,778.000,5394.726,6614.924,other,other
5317,5317,20.418,0.165,0.000,2.286,637.000,5394.758,8690.451,other,other
5318,5318,27.593,0.888,21.041,0.729,617.000,5398.212,13639.812,oligo,oligo
5319,5319,10.178,4.202,0.000,4.367,371.000,5394.598,6167.472,other,other
5320,5320,42.248,0.000,0.000,0.095,1073.000,5399.679,6979.263,astro,astrocyte
5321,5321,49.029,0.000,0.000,1.489,1083.000,5400.946,7306.828,astro,astrocyte
5322,5322,30.199,0.000,0.006,1.435,1098.000,5402.412,13253.704,other,other
5323,5323,17.500,0.042,20.209,2.212,708.000,5400.525,17073.240,oligo,oligo
5324,5324,12.882,7.479,32.435,0.179,457.000,5394.284,10071.420,oligo,oligo
5325,5325,26.621,0.000,2.236,1.246,609.000,5399.765,15090.658,other,other
5326,5326,12.681,2.582,0.000,0.019,474.000,5398.021,12084.135,other,other
5327,5327,31.697,0.348,3.381,1.401,399.000,5397.652,5741.556,other,other
5328,5328,19.195,0.206,0.000,7.206,559.000,5402.038,5843.678,micro,microglia
5329,5329,8.171,4.943,19.912,0.780,601.000,5404.652,10353.506,oligo,oligo
5330,5330,26.053,0.000,0.260,9.327,960.000,5402.733,12214.194,other,other
5331,5331,25.420,0.000,8.620,5.376,603.000,5400.541,14806.502,other,other
5332,5332,11.611,3.855,37.916,11.609,440.000,5396.543,9780.364,oligo,oligo
5333,5333,14.823,8.409,0.761,3.056,986.000,5407.192,11742.768,other,other
5334,5334,22.770,0.000,0.000,2.547,1051.000,5405.846,13782.022,other,other
5335,5335,14.205,61.685,0.006,1.892,956.000,5407.167,5925.069,neuron,neuron
5336,5336,48.887,0.000,3.528,0.000,595.000,5400.148,7885.805,astro,astrocyte
5337,5337,33.691,0.000,0.000,0.310,918.000,5407.166,7951.367,astro,astrocyte
5338,5338,24.811,0.000,0.000,0.942,1044.000,5407.600,9225.127,other,other
5339,5339,34.636,0.000,0.000,0.390,1143.000,5407.281,15441.542,astro,astrocyte
5340,5340,17.432,0.000,22.920,2.604,783.000,5405.663,17317.148,oligo,oligo
5341,5341,41.347,0.000,0.000,1.712,926.000,5407.164,6508.286,astro,astrocyte
5342,5342,8.171,6.728,0.000,0.143,356.000,5404.152,11484.483,other,other
5343,5343,9.060,19.727,0.038,0.530,966.000,5408.385,11693.326,neuron,neuron
5344,5344,37.858,0.000,1.248,1.638,541.000,5402.089,14598.235,astro,astrocyte
5345,5345,18.144,0.000,0.042,4.143,756.000,5407.988,15268.173,other,other
5346,5346,24.849,0.000,9.546,6.058,551.000,5402.096,16362.087,other,other
5347,5347,21.473,0.873,0.000,4.403,628.000,5407.269,5544.481,other,other
5348,5348,7.825,10.256,26.150,0.491,948.000,5408.691,10603.343,oligo,oligo
