id,id,gfap,neun,olig2,tmem119,area,y,x,cell_type_orig,cell_type
88,88,14.936,0.000,0.000,25.024,1154.000,583.486,9679.692,micro,microglia
89,89,17.830,0.000,24.630,13.012,782.000,577.697,13120.405,oligo,oligo
90,90,13.994,0.000,34.324,1.537,544.000,577.515,9856.577,oligo,oligo
91,91,21.630,0.000,0.088,7.851,940.000,583.210,12969.869,micro,microglia
92,92,15.047,0.000,35.064,13.277,802.000,583.575,12241.202,oligo,oligo
93,93,17.682,0.000,7.581,11.597,645.000,582.340,12837.358,micro,microglia
94,94,14.088,0.000,11.888,4.667,786.000,590.444,10188.169,oligo,oligo
95,95,16.535,0.000,8.376,7.475,734.000,586.612,13199.260,micro,microglia
96,96,45.529,0.000,0.000,31.927,963.000,589.825,13418.333,micro,microglia
97,97,23.760,0.000,0.000,2.972,810.000,590.701,9782.651,other,other
98,98,13.332,0.000,26.564,6.160,886.000,592.018,10160.163,oligo,oligo
99,99,15.876,0.000,16.719,0.134,619.000,589.843,9396.481,oligo,oligo
100,100,12.506,0.000,0.001,0.708,802.000,592.450,10211.187,other,other
101,101,13.057,0.000,13.843,1.170,734.000,593.787,9843.522,oligo,oligo
102,102,13.242,0.000,8.925,13.161,571.000,588.287,10130.606,micro,microglia
103,103,16.102,0.000,19.205,23.015,844.000,590.959,12673.158,oligo,oligo
104,104,9.674,25.634,0.000,0.011,1016.000,596.545,9434.275,neuron,neuron
105,105,16.924,0.000,9.841,8.091,776.000,591.461,13170.558,oligo,oligo
106,106,15.024,0.000,1.530,23.732,1326.000,599.268,10079.691,micro,microglia
107,107,32.660,0.000,9.452,18.310,509.000,590.737,13344.984,micro,microglia
108,108,17.538,0.000,28.089,0.589,689.000,598.669,9763.035,oligo,oligo
109,109,16.960,0.000,5.616,2.436,695.000,595.161,9202.754,other,other
110,110,18.952,0.000,1.695,42.813,609.000,598.824,13131.787,micro,microglia
111,111,6.800,2.281,0.000,1.167,837.000,598.474,8828.582,other,other
112,112,15.292,0.000,2.726,12.178,325.000,594.794,12822.612,micro,microglia
113,113,20.009,0.000,31.580,24.910,1187.000,603.155,13487.599,oligo,oligo
114,114,18.145,0.000,0.000,1.424,629.000,595.892,9055.820,other,other
115,115,16.955,2.621,0.305,13.071,1062.000,603.995,12178.664,micro,microglia
116,116,19.259,0.000,16.977,26.760,487.000,601.053,13108.524,oligo,oligo
117,117,23.384,0.000,0.009,7.005,954.000,602.111,12571.123,other,other
118,118,15.811,0.000,13.380,8.048,334.000,597.746,12762.087,oligo,oligo
119,119,17.089,0.000,34.855,8.682,768.000,601.885,12525.441,oligo,oligo
120,120,16.302,0.000,18.851,21.792,731.000,605.860,10255.230,oligo,oligo
121,121,18.173,0.000,31.751,29.105,712.000,607.143,12250.583,oligo,oligo
122,122,29.322,0.164,0.001,5.813,758.000,608.313,8931.741,other,other
123,123,15.362,0.000,10.990,1.961,701.000,606.267,9323.146,oligo,oligo
124,124,11.641,0.000,26.534,0.143,788.000,609.273,9383.976,oligo,oligo
125,125,17.117,0.076,3.530,54.813,632.000,608.636,12809.172,micro,microglia
126,126,22.621,0.004,14.504,45.654,486.000,608.519,13329.776,oligo,oligo
127,127,14.602,0.000,11.188,20.279,793.000,611.618,10137.538,oligo,oligo
128,128,16.925,0.000,22.455,25.764,859.000,611.085,12425.249,oligo,oligo
129,129,19.078,0.000,33.910,17.102,689.000,609.372,12787.514,oligo,oligo
130,130,20.964,0.000,34.444,22.730,888.000,617.441,13350.787,oligo,oligo
131,131,20.461,0.000,21.618,19.369,1207.000,617.518,13009.840,oligo,oligo
132,132,12.199,0.000,0.000,7.234,749.000,614.065,9742.988,micro,microglia
133,133,17.208,0.000,25.066,16.161,809.000,613.717,12458.150,oligo,oligo
134,134,19.004,0.000,0.546,37.033,1138.000,615.460,12602.809,micro,microglia
135,135,17.172,0.000,0.669,16.423,676.000,615.685,12759.428,micro,microglia
136,136,13.772,0.000,4.069,5.091,707.000,616.847,9115.074,other,other
137,137,13.490,0.000,13.573,0.540,1003.000,616.528,9467.676,oligo,oligo
138,138,11.833,0.000,0.000,3.293,719.000,613.672,9564.143,other,other
139,139,23.065,0.000,20.059,5.141,867.000,615.138,13731.882,oligo,oligo
140,140,16.185,0.000,14.396,10.340,820.000,617.890,9826.950,oligo,oligo
141,141,14.551,0.000,10.758,20.720,697.000,617.716,12679.184,oligo,oligo
142,142,17.477,0.000,9.460,30.518,1106.000,620.237,13193.410,micro,microglia
143,143,23.374,0.000,23.854,15.833,677.000,619.344,13454.764,oligo,oligo
144,144,15.279,0.000,29.356,12.838,871.000,620.199,9712.332,oligo,oligo
145,145,27.880,0.000,3.668,26.971,769.000,619.349,13403.159,micro,microglia
146,146,12.075,0.000,17.443,3.517,817.000,620.755,9524.267,oligo,oligo
147,147,15.048,0.000,0.000,2.214,743.000,619.856,10235.324,other,other
148,148,16.547,0.000,10.782,11.351,1085.000,620.781,12386.112,oligo,oligo
149,149,16.330,0.000,13.024,0.594,752.000,619.356,11813.508,oligo,oligo
150,150,16.242,0.000,7.417,19.753,530.000,620.509,12512.479,micro,microglia
151,151,15.483,0.000,31.214,16.743,1059.000,624.888,12075.658,oligo,oligo
152,152,28.017,0.000,13.827,12.254,346.000,616.457,13437.986,oligo,oligo
153,153,18.264,0.000,21.908,7.345,927.000,622.827,12132.485,oligo,oligo
154,154,18.888,0.000,26.939,22.991,1288.000,627.225,13044.173,oligo,oligo
155,155,24.942,0.000,18.220,10.007,668.000,620.621,10357.148,oligo,oligo
156,156,15.292,0.000,0.007,23.102,862.000,624.810,9000.498,micro,microglia
157,157,15.749,0.000,34.061,7.876,1173.000,628.078,9881.060,oligo,oligo
158,158,21.571,0.000,45.734,6.121,695.000,627.699,13477.862,oligo,oligo
159,159,20.501,0.000,24.224,17.037,868.000,631.313,12254.470,oligo,oligo
160,160,20.114,0.358,0.043,50.075,935.000,627.871,12556.114,micro,microglia
161,161,15.057,0.000,0.000,22.236,881.000,631.373,9604.675,micro,microglia
162,162,17.701,0.000,4.880,0.454,592.000,627.669,13683.961,other,other
163,163,14.887,0.000,12.952,1.558,600.000,630.623,9965.587,oligo,oligo
164,164,13.922,0.100,24.607,6.071,450.000,630.889,12360.278,oligo,oligo
165,165,15.253,0.005,39.693,20.518,882.000,637.213,12692.876,oligo,oligo
166,166,21.572,0.004,2.867,81.116,526.000,631.743,13425.447,micro,microglia
167,167,19.379,0.000,22.359,14.153,1036.000,636.083,12166.042,oligo,oligo
168,168,17.831,0.000,12.509,5.519,1115.000,640.449,12307.952,oligo,oligo
169,169,9.551,0.000,0.000,0.278,1157.000,641.137,8582.512,other,other
170,170,21.940,0.000,0.000,11.949,1070.000,641.379,12982.798,micro,microglia
171,171,15.648,0.000,0.000,4.840,506.000,636.632,8831.727,other,other
172,172,12.842,0.000,0.029,0.175,519.000,638.605,9549.002,other,other
173,173,18.162,0.000,25.111,19.327,758.000,643.536,10234.997,oligo,oligo
174,174,16.085,0.000,5.041,5.623,732.000,641.433,10271.164,micro,microglia
175,175,17.263,0.000,0.028,16.555,742.000,645.513,12627.776,micro,microglia
176,176,16.605,0.000,17.861,15.282,953.000,641.939,13258.324,oligo,oligo
177,177,15.126,0.000,20.629,5.644,706.000,643.629,13742.500,oligo,oligo
178,178,39.598,0.000,0.000,2.412,604.000,642.235,10359.076,astro,astrocyte
179,179,16.735,0.000,8.558,0.255,769.000,646.364,9625.953,other,other
180,180,29.549,0.018,0.000,5.876,719.000,643.561,10385.374,other,other
181,181,15.216,0.000,26.691,8.288,709.000,644.996,13718.992,oligo,oligo
182,182,12.439,0.000,9.731,8.422,944.000,645.588,8882.961,micro,microglia
183,183,14.455,0.000,14.584,0.546,1065.000,649.101,9266.664,oligo,oligo
184,184,38.812,0.000,11.605,20.433,863.000,646.014,10411.975,astro,astrocyte
185,185,17.635,0.000,38.743,14.911,980.000,646.765,12468.962,oligo,oligo
186,186,18.397,0.000,17.958,1.273,1069.000,648.966,10011.774,oligo,oligo
187,187,26.095,0.000,0.180,32.038,654.000,643.824,13119.966,micro,microglia
188,188,10.866,0.000,2.257,15.989,374.000,643.398,12609.257,micro,microglia
189,189,13.016,0.000,35.321,0.960,797.000,646.822,9838.173,oligo,oligo
190,190,14.491,0.000,5.140,3.329,529.000,648.609,9955.788,other,other
191,191,20.653,0.000,14.505,11.885,548.000,648.146,13413.856,oligo,oligo
192,192,16.929,0.000,14.618,8.278,705.000,652.017,12024.021,oligo,oligo
193,193,12.510,0.000,9.093,8.273,839.000,652.566,13765.747,micro,microglia
194,194,30.583,0.000,1.997,27.922,605.000,650.322,12215.625,micro,microglia
195,195,14.815,0.000,25.053,1.264,757.000,652.198,9194.707,oligo,oligo
196,196,19.165,0.000,10.545,20.021,571.000,653.497,11845.531,oligo,oligo
197,197,17.356,0.000,15.153,7.897,769.000,652.640,12346.616,oligo,oligo
198,198,17.378,0.000,11.916,8.774,323.000,649.074,12005.836,oligo,oligo
199,199,37.836,0.000,25.031,38.848,702.000,656.167,13167.956,astro,astrocyte
200,200,18.696,0.000,19.403,5.908,982.000,655.557,13471.275,oligo,oligo
201,201,27.288,0.006,0.017,2.343,1172.000,656.805,11140.941,other,other
202,202,22.099,0.000,4.430,26.331,556.000,653.743,11825.478,micro,microglia
203,203,26.809,0.000,1.029,13.445,695.000,655.532,11866.079,other,other
204,204,18.210,0.000,34.966,10.834,1074.000,657.054,12145.388,oligo,oligo
205,205,23.819,0.000,29.465,4.657,907.000,659.449,13189.924,oligo,oligo
206,206,22.584,0.000,0.025,56.058,805.000,657.328,12190.853,micro,microglia
207,207,19.935,0.000,20.976,16.695,1100.000,662.543,10214.609,oligo,oligo
208,208,21.468,0.000,29.954,18.877,855.000,660.289,13100.757,oligo,oligo
209,209,17.473,0.000,2.191,0.158,582.000,659.849,9215.680,other,other
210,210,30.460,2.111,0.000,2.018,977.000,658.550,11179.834,other,other
211,211,35.182,0.000,28.179,8.605,1018.000,663.695,10435.239,astro,astrocyte
212,212,17.324,0.000,5.996,2.842,550.000,655.135,10478.613,other,other
213,213,16.297,0.000,6.831,8.352,474.000,655.063,12531.869,micro,microglia
214,214,13.465,0.000,0.000,0.236,563.000,658.893,9367.844,other,other
215,215,19.624,0.000,9.377,10.982,828.000,663.242,10349.146,micro,microglia
216,216,19.203,0.000,0.075,11.829,918.000,662.568,12435.253,micro,microglia
217,217,16.800,0.000,10.871,12.050,943.000,663.922,13349.348,oligo,oligo
218,218,16.284,0.000,11.645,9.754,877.000,664.393,12593.410,oligo,oligo
219,219,17.908,2.210,13.312,6.406,1502.000,674.294,13073.384,oligo,oligo
220,220,19.180,0.000,25.029,29.884,378.000,660.270,13370.844,oligo,oligo
221,221,16.931,0.000,21.620,2.851,828.000,666.355,10055.674,oligo,oligo
222,222,16.374,0.000,20.907,3.329,745.000,663.677,10106.697,oligo,oligo
223,223,19.242,0.000,5.295,26.835,583.000,663.221,11990.635,micro,microglia
224,224,17.715,0.009,17.820,51.097,913.000,668.493,12486.196,oligo,oligo
225,225,20.938,0.000,19.059,9.048,868.000,668.495,13389.834,oligo,oligo
226,226,16.607,0.000,48.984,15.595,430.000,665.702,9836.953,oligo,oligo
227,227,16.362,0.000,31.242,1.456,599.000,664.155,9935.503,oligo,oligo
228,228,26.443,0.000,2.557,59.163,465.000,667.591,13125.617,micro,microglia
229,229,17.118,0.000,22.255,23.163,1133.000,670.846,12726.033,oligo,oligo
230,230,12.038,0.000,14.972,0.971,851.000,672.103,9250.054,oligo,oligo
231,231,11.506,0.000,14.986,0.606,975.000,672.778,9023.607,oligo,oligo
232,232,15.803,0.000,21.277,12.113,732.000,671.730,12513.869,oligo,oligo
233,233,19.102,0.000,0.734,27.217,1025.000,671.370,13601.304,micro,microglia
234,234,23.637,0.000,5.133,23.955,760.000,673.978,10393.514,micro,microglia
235,235,17.748,0.000,28.848,26.890,755.000,671.744,12383.479,oligo,oligo
236,236,17.546,0.000,0.114,9.953,948.000,671.248,13264.630,micro,microglia
237,237,31.226,0.000,16.474,10.428,886.000,675.059,10462.657,astro,astrocyte
238,238,53.780,0.027,0.944,5.122,450.000,667.878,11223.184,astro,astrocyte
239,239,19.499,0.002,16.180,1.877,815.000,670.871,11330.855,oligo,oligo
240,240,17.540,0.000,9.878,36.589,859.000,674.241,12240.810,oligo,oligo
241,241,15.676,0.000,30.066,3.510,531.000,670.983,12294.392,oligo,oligo
242,242,18.561,0.000,29.373,11.513,686.000,672.290,13416.671,oligo,oligo
243,243,19.926,0.000,12.190,18.304,688.000,671.571,13541.270,oligo,oligo
244,244,18.028,0.000,9.659,15.779,944.000,675.727,10313.052,micro,microglia
245,245,17.758,0.000,17.483,5.244,747.000,673.501,12924.598,oligo,oligo
246,246,16.350,0.000,9.080,7.211,749.000,674.032,12861.991,micro,microglia
247,247,21.413,0.000,15.513,12.544,895.000,676.217,11815.335,oligo,oligo
248,248,17.819,0.034,1.188,41.694,925.000,679.510,12210.698,micro,microglia
249,249,17.420,0.000,15.883,11.642,1158.000,683.544,12273.960,oligo,oligo
250,250,20.784,0.000,42.907,22.994,1122.000,682.531,12357.025,oligo,oligo
251,251,35.232,0.000,0.000,1.465,1020.000,681.793,9626.713,astro,astrocyte
252,252,18.083,0.000,2.415,3.930,615.000,679.759,9825.164,other,other
253,253,12.860,0.000,17.073,3.477,812.000,681.599,8856.590,oligo,oligo
254,254,43.742,0.011,0.036,8.155,445.000,677.526,11111.533,astro,astrocyte
255,255,55.241,3.652,0.022,24.771,589.000,681.482,11179.745,astro,astrocyte
256,256,17.504,0.000,0.000,0.070,611.000,682.982,9944.018,other,other
257,257,18.871,0.000,21.417,26.686,860.000,683.290,11867.322,oligo,oligo
258,258,21.969,0.000,8.771,17.663,546.000,680.597,12146.712,micro,microglia
259,259,12.255,0.000,18.138,1.839,997.000,684.496,9332.536,oligo,oligo
260,260,15.522,0.000,0.000,11.064,485.000,681.186,9999.247,micro,microglia
261,261,14.478,0.000,3.418,5.109,594.000,683.710,10418.424,other,other
262,262,17.348,0.000,2.733,40.161,989.000,687.620,10152.595,micro,microglia
263,263,16.524,0.000,28.528,13.994,1171.000,688.884,12647.746,oligo,oligo
264,264,46.499,0.108,0.070,9.706,415.000,682.807,11095.255,astro,astrocyte
265,265,22.851,0.000,0.218,7.060,1001.000,692.923,12944.901,other,other
266,266,14.349,0.000,16.449,15.253,691.000,686.781,9479.965,oligo,oligo
267,267,18.248,0.000,0.215,18.198,455.000,686.910,13558.308,micro,microglia
268,268,26.240,0.097,0.000,12.174,484.000,687.589,10506.583,other,other
269,269,40.911,0.000,1.519,8.159,214.000,686.220,11328.252,astro,astrocyte
270,270,23.533,0.000,0.777,4.197,929.000,691.915,12536.748,other,other
271,271,40.406,0.001,27.892,12.091,667.000,690.657,11061.862,astro,astrocyte
272,272,44.115,0.053,0.713,14.647,529.000,693.900,11311.299,astro,astrocyte
273,273,18.490,0.000,25.514,19.532,996.000,697.558,11990.230,oligo,oligo
274,274,19.693,0.000,0.000,2.709,848.000,697.498,12908.422,other,other
275,275,24.065,0.000,0.242,35.178,1306.000,701.379,13585.985,micro,microglia
276,276,15.465,0.000,27.985,1.960,647.000,689.566,13760.127,oligo,oligo
277,277,5.638,1.073,16.383,0.721,847.000,695.104,8348.495,oligo,oligo
278,278,34.368,0.066,0.405,9.842,380.000,692.258,10524.632,astro,astrocyte
279,279,18.254,0.000,2.395,14.666,362.000,689.613,13665.895,micro,microglia
280,280,11.614,0.000,0.000,0.941,612.000,696.592,9255.211,other,other
281,281,18.542,0.000,9.703,11.540,784.000,699.184,12136.709,micro,microglia
282,282,16.679,0.000,8.951,8.911,919.000,695.184,12416.497,micro,microglia
283,283,19.917,0.000,13.062,4.167,468.000,694.376,13734.410,oligo,oligo
284,284,31.789,0.000,0.000,4.798,579.000,694.608,8707.750,other,other
285,285,20.086,0.000,19.553,19.029,546.000,699.892,9466.330,oligo,oligo
286,286,34.622,3.687,6.664,23.817,476.000,695.561,11232.683,astro,astrocyte
287,287,15.993,0.000,15.563,7.130,837.000,697.492,11766.010,oligo,oligo
288,288,15.813,0.000,17.010,26.052,888.000,697.546,12480.670,oligo,oligo
289,289,17.943,0.000,6.838,9.059,665.000,698.117,13384.176,micro,microglia
290,290,20.617,0.000,9.765,9.724,588.000,693.879,13641.864,micro,microglia
291,291,26.217,0.000,29.055,9.004,816.000,699.257,11341.797,oligo,oligo
292,292,16.217,0.000,0.457,35.734,962.000,697.410,11957.995,micro,microglia
293,293,17.595,0.000,24.390,9.048,1430.000,703.597,13246.867,oligo,oligo
294,294,35.068,0.031,29.012,36.294,486.000,699.383,11217.689,astro,astrocyte
295,295,27.325,0.000,6.753,28.182,154.000,695.662,11095.532,micro,microglia
296,296,7.518,0.000,14.002,7.750,897.000,704.577,8512.115,oligo,oligo
297,297,14.507,0.000,0.000,12.611,489.000,700.509,9119.431,micro,microglia
298,298,39.169,0.007,14.355,19.884,614.000,701.300,11253.580,astro,astrocyte
299,299,22.316,0.000,0.279,0.392,753.000,702.252,11589.541,other,other
300,300,18.830,0.004,27.887,27.234,849.000,705.066,12386.115,oligo,oligo
301,301,14.502,0.000,26.410,6.089,958.000,708.670,8832.709,oligo,oligo
302,302,24.018,0.000,2.006,20.569,792.000,708.580,11077.866,micro,microglia
303,303,28.529,0.000,1.906,10.179,446.000,701.469,11040.942,other,other
304,304,17.861,0.000,0.000,31.892,865.000,703.666,11834.990,micro,microglia
305,305,15.595,0.000,8.601,9.840,850.000,708.749,11879.089,micro,microglia
306,306,17.873,0.000,3.362,3.558,448.000,702.576,13690.594,other,other
307,307,14.474,0.000,1.154,2.175,650.000,705.451,8807.197,other,other
308,308,19.775,0.000,0.445,11.434,488.000,707.033,11105.404,micro,microglia
309,309,18.447,0.000,11.562,8.156,628.000,705.148,13448.626,oligo,oligo
310,310,22.119,0.035,17.874,25.351,776.000,710.233,11202.406,oligo,oligo
311,311,25.265,0.000,0.000,31.916,347.000,708.576,10511.473,micro,microglia
312,312,17.058,0.000,21.665,5.405,787.000,711.410,13758.826,oligo,oligo
313,313,4.107,0.915,11.375,2.231,798.000,710.297,8276.538,oligo,oligo
314,314,15.995,0.000,20.201,13.176,940.000,710.821,10298.290,oligo,oligo
315,315,14.922,0.058,0.000,7.271,451.000,707.796,9707.820,micro,microglia
316,316,19.425,0.000,27.171,18.772,584.000,712.019,12361.217,oligo,oligo
317,317,18.665,0.000,47.271,12.881,812.000,711.857,13618.580,oligo,oligo
318,318,15.634,0.000,8.882,9.026,804.000,712.388,10440.303,micro,microglia
319,319,42.476,0.000,15.683,9.010,290.000,708.866,10533.290,astro,astrocyte
320,320,18.480,0.000,0.011,32.672,1006.000,715.361,11671.456,micro,microglia
321,321,14.576,0.000,7.081,12.874,517.000,710.068,12322.522,micro,microglia
322,322,20.736,0.000,13.575,17.321,576.000,709.306,13307.630,oligo,oligo
323,323,13.969,0.000,1.359,2.764,763.000,712.368,9050.727,other,other
324,324,16.235,19.162,0.071,8.990,788.000,712.768,11421.391,neuron,neuron
325,325,14.927,0.016,0.022,22.086,834.000,714.468,8640.695,micro,microglia
326,326,19.959,0.000,26.883,17.148,803.000,713.849,13361.900,oligo,oligo
327,327,16.227,0.000,3.822,1.215,721.000,714.365,10235.899,other,other
328,328,42.413,0.020,0.010,26.006,703.000,716.727,10795.873,astro,astrocyte
329,329,3.719,11.496,0.000,0.434,677.000,718.479,8219.969,other,other
330,330,16.358,0.000,17.946,15.262,614.000,716.283,11783.438,oligo,oligo
331,331,5.893,0.000,0.000,0.320,756.000,716.878,8361.728,other,other
332,332,18.213,0.000,9.138,5.439,954.000,720.233,9929.791,other,other
333,333,17.045,0.000,7.734,9.016,975.000,720.057,12087.774,micro,microglia
334,334,10.180,0.000,14.493,4.388,1001.000,720.433,8874.149,oligo,oligo
335,335,28.783,0.000,0.000,8.752,653.000,720.669,11138.119,other,other
336,336,18.694,0.000,22.932,5.819,843.000,717.841,12722.074,oligo,oligo
337,337,15.529,0.000,18.557,19.504,456.000,713.759,13283.860,oligo,oligo
338,338,19.228,0.000,11.933,4.529,841.000,719.968,13515.042,oligo,oligo
339,339,20.588,0.000,0.011,22.527,1094.000,722.645,12179.742,micro,microglia
340,340,18.016,0.000,10.373,8.320,852.000,720.043,12629.857,oligo,oligo
341,341,16.096,0.023,35.575,10.544,835.000,725.593,13634.837,oligo,oligo
342,342,27.438,0.000,0.000,2.896,498.000,720.586,11156.506,other,other
343,343,18.794,0.000,29.115,13.242,768.000,721.852,11343.408,oligo,oligo
344,344,29.710,0.000,12.637,18.603,534.000,721.378,11260.369,oligo,oligo
